"count","pow","lineColor"
"0","243","#AF0B0B"
"50","241.4","#AF0B0B"
"100","243","#AF0B0B"
"150","240.7","#AF0B0B"
"200","240.5","#AF0B0B"
"250","206.2","#AF0B0B"
"300","51.5","#AF0B0B"
"350","51.4","#AF0B0B"
"400","51.4","#AF0B0B"
"450","51.4","#AF0B0B"
"500","51.4","#AF0B0B"
"550","51.4","#AF0B0B"
"600","51.1","#AF0B0B"
"650","51.1","#AF0B0B"
"700","51.4","#AF0B0B"
"750","51.1","#AF0B0B"
"800","51.1","#AF0B0B"
"850","51.4","#AF0B0B"
"900","51.1","#AF0B0B"
"950","51.4","#AF0B0B"
"1000","51.1","#AF0B0B"
"1050","51.1","#AF0B0B"
"1100","51.1","#AF0B0B"
"1150","51.4","#AF0B0B"
"1200","51.4","#AF0B0B"
"1250","51.5","#AF0B0B"
"1300","51.4","#AF0B0B"
"1350","51.4","#AF0B0B"
"1400","51.1","#AF0B0B"
"1450","51.4","#AF0B0B"
"1500","51.1","#AF0B0B"
"1550","51.1","#AF0B0B"
"1600","51.1","#AF0B0B"
"1650","51.4","#AF0B0B"
"1700","51.1","#AF0B0B"
"1750","54.2","#AF0B0B"
"1800","51.1","#AF0B0B"
"1850","51.4","#AF0B0B"
"1900","51.1","#AF0B0B"
"1950","51.1","#AF0B0B"
"2000","51.1","#AF0B0B"
"2050","51.1","#AF0B0B"
"2100","51.1","#AF0B0B"
"2150","51.4","#AF0B0B"
"2200","51.4","#AF0B0B"
"2250","51.4","#AF0B0B"
"2300","51.1","#AF0B0B"
"2350","51.8","#AF0B0B"
"2400","51.1","#AF0B0B"
"2450","51.4","#AF0B0B"
"2500","51.1","#AF0B0B"
"2550","51.1","#AF0B0B"
"2600","51.1","#AF0B0B"
"2650","52.3","#AF0B0B"
"2700","51.1","#AF0B0B"
"2750","51.1","#AF0B0B"
"2800","51.1","#AF0B0B"
"2850","51.1","#AF0B0B"
"2900","51.1","#AF0B0B"
"2950","51.1","#AF0B0B"
"3000","51.1","#AF0B0B"
"3050","51.1","#AF0B0B"
"3100","51.1","#AF0B0B"
"3150","51.1","#AF0B0B"
"3200","51.1","#AF0B0B"
"3250","51.1","#AF0B0B"
"3300","51.1","#AF0B0B"
"3350","51.1","#AF0B0B"
"3400","51.4","#AF0B0B"
"3450","51.1","#AF0B0B"
"3500","51.1","#AF0B0B"
"3550","51.1","#AF0B0B"
"3600","51.4","#AF0B0B"
"3650","51.1","#AF0B0B"
"3700","51.1","#AF0B0B"
"3750","51.1","#AF0B0B"
"3800","51.1","#AF0B0B"
"3850","51.1","#AF0B0B"
"3900","51.1","#AF0B0B"
"3950","51.1","#AF0B0B"
"4000","51.1","#AF0B0B"
"4050","51.1","#AF0B0B"
"4100","51.1","#AF0B0B"
"4150","50.8","#AF0B0B"
"4200","51.1","#AF0B0B"
"4250","51.1","#AF0B0B"
"4300","50.8","#AF0B0B"
"4350","51.1","#AF0B0B"
"4400","50.8","#AF0B0B"
"4450","51.4","#AF0B0B"
"4500","51.1","#AF0B0B"
"4550","51.1","#AF0B0B"
"4600","51.1","#AF0B0B"
"4650","51.4","#AF0B0B"
"4700","51.4","#AF0B0B"
"4750","51.1","#AF0B0B"
"4800","51.1","#AF0B0B"
"4850","51.1","#AF0B0B"
"4900","51.1","#AF0B0B"
"4950","51.1","#AF0B0B"
"5000","51.1","#AF0B0B"
"5050","51.4","#AF0B0B"
"5100","51.4","#AF0B0B"
"5150","50.7","#AF0B0B"
"5200","51.1","#AF0B0B"
"5250","51.1","#AF0B0B"
"5300","51.1","#AF0B0B"
"5350","51.1","#AF0B0B"
"5400","51.1","#AF0B0B"
"5450","51.1","#AF0B0B"
"5500","51.1","#AF0B0B"
"5550","51.4","#AF0B0B"
"5600","51.1","#AF0B0B"
"5650","51.1","#AF0B0B"
"5700","51.1","#AF0B0B"
"5750","51.1","#AF0B0B"
"5800","51.4","#AF0B0B"
"5850","51.1","#AF0B0B"
"5900","51.1","#AF0B0B"
"5950","51.1","#AF0B0B"
"6000","51.1","#AF0B0B"
"6050","51.1","#AF0B0B"
"6100","51.1","#AF0B0B"
"6150","51.1","#AF0B0B"
"6200","51.1","#AF0B0B"
"6250","51.1","#AF0B0B"
"6300","51.1","#AF0B0B"
"6350","51.1","#AF0B0B"
"6400","51.1","#AF0B0B"
"6450","51.1","#AF0B0B"
"6500","51.1","#AF0B0B"
"6550","51.1","#AF0B0B"
"6600","51.7","#AF0B0B"
"6650","51.1","#AF0B0B"
"6700","51.7","#AF0B0B"
"6750","50.1","#AF0B0B"
"6800","51.1","#AF0B0B"
"6850","51.1","#AF0B0B"
"6900","51.1","#AF0B0B"
"6950","51.1","#AF0B0B"
"7000","51.1","#AF0B0B"
"7050","51.1","#AF0B0B"
"7100","50.7","#AF0B0B"
"7150","51.1","#AF0B0B"
"7200","51.1","#AF0B0B"
"7250","51.1","#AF0B0B"
"7300","51.1","#AF0B0B"
"7350","51.1","#AF0B0B"
"7400","51.1","#AF0B0B"
"7450","51.1","#AF0B0B"
"7500","51.1","#AF0B0B"
"7550","50.8","#AF0B0B"
"7600","51.1","#AF0B0B"
"7650","51.1","#AF0B0B"
"7700","51.4","#AF0B0B"
"7750","50.7","#AF0B0B"
"7800","51.1","#AF0B0B"
"7850","51.1","#AF0B0B"
"7900","51.1","#AF0B0B"
"7950","51.1","#AF0B0B"
"8000","50.8","#AF0B0B"
"8050","51.1","#AF0B0B"
"8100","50.8","#AF0B0B"
"8150","51.1","#AF0B0B"
"8200","51.4","#AF0B0B"
"8250","51.1","#AF0B0B"
"8300","51.1","#AF0B0B"
"8350","50.8","#AF0B0B"
"8400","51.4","#AF0B0B"
"8450","51.1","#AF0B0B"
"8500","51.1","#AF0B0B"
"8550","51.1","#AF0B0B"
"8600","50.8","#AF0B0B"
"8650","51.4","#AF0B0B"
"8700","51.1","#AF0B0B"
"8750","51.1","#AF0B0B"
"8800","51.1","#AF0B0B"
"8850","51.1","#AF0B0B"
"8900","51.1","#AF0B0B"
"8950","51.1","#AF0B0B"
"9000","51.1","#AF0B0B"
"9050","51.1","#AF0B0B"
"9100","51.1","#AF0B0B"
"9150","51.4","#AF0B0B"
"9200","51.1","#AF0B0B"
"9250","51.4","#AF0B0B"
"9300","51.1","#AF0B0B"
"9350","51.1","#AF0B0B"
"9400","51.1","#AF0B0B"
"9450","51.1","#AF0B0B"
"9500","51.1","#AF0B0B"
"9550","50.8","#AF0B0B"
"9600","51.1","#AF0B0B"
"9650","51.1","#AF0B0B"
"9700","51.1","#AF0B0B"
"9750","51.1","#AF0B0B"
"9800","51.1","#AF0B0B"
"9850","51.4","#AF0B0B"
"9900","51.1","#AF0B0B"
"9950","51.1","#AF0B0B"
"10000","51.1","#AF0B0B"
"10050","51.1","#AF0B0B"
"10100","51.1","#AF0B0B"
"10150","50.8","#AF0B0B"
"10200","51.1","#AF0B0B"
"10250","100.3","#076969"
"10300","241.1","#076969"
"10350","241.7","#076969"
"10400","242.4","#076969"
"10450","244.2","#076969"
"10500","240.3","#076969"
"10550","241.8","#076969"
"10600","242","#076969"
"10650","244.1","#076969"
"10700","241.4","#076969"
"10750","242.5","#076969"
"10800","240.3","#076969"
"10850","242","#076969"
"10900","242.6","#076969"
"10950","218.4","#076969"
"11000","218","#076969"
"11050","219","#076969"
"11100","218.7","#076969"
"11150","220","#076969"
"11200","218.2","#076969"
"11250","220.4","#076969"
"11300","217.5","#076969"
"11350","216.7","#076969"
"11400","216.5","#076969"
"11450","217.3","#076969"
"11500","217.3","#076969"
"11550","230.2","#076969"
"11600","218.1","#076969"
"11650","218.5","#076969"
"11700","218.9","#076969"
"11750","217.5","#076969"
"11800","217.6","#076969"
"11850","218.4","#076969"
"11900","217.9","#076969"
"11950","217.5","#076969"
"12000","218.3","#076969"
"12050","218.5","#076969"
"12100","218.8","#076969"
"12150","217","#076969"
"12200","216.7","#076969"
"12250","218.4","#076969"
"12300","215.8","#076969"
"12350","216.4","#076969"
"12400","215.8","#076969"
"12450","217","#076969"
"12500","216.8","#076969"
"12550","214.9","#076969"
"12600","218.1","#076969"
"12650","218.8","#076969"
"12700","217.8","#076969"
"12750","216.1","#076969"
"12800","218.4","#076969"
"12850","217.7","#076969"
"12900","217.9","#076969"
"12950","217.9","#076969"
"13000","216.5","#076969"
"13050","234.8","#076969"
"13100","239.8","#076969"
"13150","239.8","#076969"
"13200","240.4","#076969"
"13250","239.8","#076969"
"13300","239.5","#076969"
"13350","240","#076969"
"13400","239.2","#076969"
"13450","238.9","#076969"
"13500","239.7","#076969"
"13550","239","#076969"
"13600","240.6","#076969"
"13650","240.1","#076969"
"13700","240","#076969"
"13750","240","#076969"
"13800","239.8","#076969"
"13850","239.4","#076969"
"13900","239.7","#076969"
"13950","241.2","#076969"
"14000","243.5","#076969"
"14050","241.4","#076969"
"14100","239.4","#076969"
"14150","218.4","#076969"
"14200","217.9","#076969"
"14250","218.2","#076969"
"14300","217.8","#076969"
"14350","217.9","#076969"
"14400","217.9","#076969"
"14450","217.3","#076969"
"14500","217.6","#076969"
"14550","216.3","#076969"
"14600","218.4","#076969"
"14650","227.3","#076969"
"14700","217.8","#076969"
"14750","217.9","#076969"
"14800","220.4","#076969"
"14850","217.5","#076969"
"14900","214.5","#076969"
"14950","226.2","#076969"
"15000","217.9","#076969"
"15050","218","#076969"
"15100","220.6","#076969"
"15150","279.1","#076969"
"15200","218.7","#076969"
"15250","217.5","#076969"
"15300","218","#076969"
"15350","218.6","#076969"
"15400","218.2","#076969"
"15450","217.6","#076969"
"15500","217.5","#076969"
"15550","218.2","#076969"
"15600","230.4","#076969"
"15650","217.9","#076969"
"15700","217.4","#076969"
"15750","218.5","#076969"
"15800","217.5","#076969"
"15850","217.6","#076969"
"15900","218.5","#076969"
"15950","217.6","#076969"
"16000","218.1","#076969"
"16050","218.6","#076969"
"16100","219.3","#AF550B"
"16150","257.8","#AF550B"
"16200","236.6","#AF550B"
"16250","259.7","#AF550B"
"16300","280.2","#AF550B"
"16350","252.6","#AF550B"
"16400","238.1","#AF550B"
"16450","227.5","#AF550B"
"16500","221.9","#AF550B"
"16550","239.3","#AF550B"
"16600","234.1","#AF550B"
"16650","228.8","#AF550B"
"16700","253","#AF550B"
"16750","230.8","#AF550B"
"16800","226.8","#AF550B"
"16850","244.2","#AF550B"
"16900","243.1","#AF550B"
"16950","195.3","#AF550B"
"17000","242.1","#AF550B"
"17050","264.5","#AF550B"
"17100","269.4","#098C09"
"17150","241.2","#098C09"
"17200","241.7","#098C09"
"17250","243.5","#098C09"
"17300","241.1","#098C09"
"17350","242.9","#098C09"
"17400","241.2","#098C09"
"17450","151.1","#AF0B0B"
"17500","51.4","#AF0B0B"
"17550","51.4","#AF0B0B"
"17600","55.2","#AF0B0B"
"17650","51.4","#AF0B0B"
"17700","51.1","#AF0B0B"
"17750","51.4","#AF0B0B"
"17800","51.1","#AF0B0B"
"17850","51.7","#AF0B0B"
"17900","51.1","#AF0B0B"
"17950","51.1","#AF0B0B"
"18000","51.4","#AF0B0B"
"18050","51.4","#AF0B0B"
"18100","51.1","#AF0B0B"
"18150","51.1","#AF0B0B"
"18200","51.1","#AF0B0B"
"18250","51.1","#AF0B0B"
"18300","51.1","#AF0B0B"
"18350","51.4","#AF0B0B"
"18400","51.1","#AF0B0B"
"18450","51.1","#AF0B0B"
"18500","51.1","#AF0B0B"
"18550","51.1","#AF0B0B"
"18600","51.1","#AF0B0B"
"18650","51.1","#AF0B0B"
"18700","51.1","#AF0B0B"
"18750","53.2","#AF0B0B"
"18800","51.4","#AF0B0B"
"18850","51.4","#AF0B0B"
"18900","51.1","#AF0B0B"
"18950","51.1","#AF0B0B"
"19000","51.1","#AF0B0B"
"19050","51.1","#AF0B0B"
"19100","51.1","#AF0B0B"
"19150","51.1","#AF0B0B"
"19200","51.1","#AF0B0B"
"19250","51.1","#AF0B0B"
"19300","51.1","#AF0B0B"
"19350","50.8","#AF0B0B"
"19400","51.4","#AF0B0B"
"19450","51.1","#AF0B0B"
"19500","51.1","#AF0B0B"
"19550","51.1","#AF0B0B"
"19600","51.1","#AF0B0B"
"19650","51.1","#AF0B0B"
"19700","51.1","#AF0B0B"
"19750","51.1","#AF0B0B"
"19800","51.1","#AF0B0B"
