"count","volt","lineColor"
"0","3056","#AF0B0B"
"50","3057","#AF0B0B"
"100","3056","#AF0B0B"
"150","3060","#AF0B0B"
"200","3057","#AF0B0B"
"250","3055","#AF0B0B"
"300","3040","#AF0B0B"
"350","3200","#AF0B0B"
"400","3199","#AF0B0B"
"450","3199","#AF0B0B"
"500","3199","#AF0B0B"
"550","3199","#AF0B0B"
"600","3199","#AF0B0B"
"650","3200","#AF0B0B"
"700","3199","#AF0B0B"
"750","3199","#AF0B0B"
"800","3199","#AF0B0B"
"850","3199","#AF0B0B"
"900","3199","#AF0B0B"
"950","3199","#AF0B0B"
"1000","3199","#AF0B0B"
"1050","3200","#AF0B0B"
"1100","3198","#AF0B0B"
"1150","3199","#AF0B0B"
"1200","3200","#AF0B0B"
"1250","3199","#AF0B0B"
"1300","3200","#AF0B0B"
"1350","3200","#AF0B0B"
"1400","3199","#AF0B0B"
"1450","3199","#AF0B0B"
"1500","3199","#AF0B0B"
"1550","3199","#AF0B0B"
"1600","3199","#AF0B0B"
"1650","3199","#AF0B0B"
"1700","3197","#AF0B0B"
"1750","3199","#AF0B0B"
"1800","3199","#AF0B0B"
"1850","3199","#AF0B0B"
"1900","3199","#AF0B0B"
"1950","3199","#AF0B0B"
"2000","3200","#AF0B0B"
"2050","3197","#AF0B0B"
"2100","3199","#AF0B0B"
"2150","3199","#AF0B0B"
"2200","3198","#AF0B0B"
"2250","3199","#AF0B0B"
"2300","3200","#AF0B0B"
"2350","3199","#AF0B0B"
"2400","3199","#AF0B0B"
"2450","3199","#AF0B0B"
"2500","3199","#AF0B0B"
"2550","3200","#AF0B0B"
"2600","3199","#AF0B0B"
"2650","3199","#AF0B0B"
"2700","3200","#AF0B0B"
"2750","3199","#AF0B0B"
"2800","3202","#AF0B0B"
"2850","3199","#AF0B0B"
"2900","3199","#AF0B0B"
"2950","3199","#AF0B0B"
"3000","3200","#AF0B0B"
"3050","3199","#AF0B0B"
"3100","3199","#AF0B0B"
"3150","3199","#AF0B0B"
"3200","3200","#AF0B0B"
"3250","3199","#AF0B0B"
"3300","3201","#AF0B0B"
"3350","3199","#AF0B0B"
"3400","3200","#AF0B0B"
"3450","3199","#AF0B0B"
"3500","3199","#AF0B0B"
"3550","3199","#AF0B0B"
"3600","3199","#AF0B0B"
"3650","3200","#AF0B0B"
"3700","3199","#AF0B0B"
"3750","3200","#AF0B0B"
"3800","3199","#AF0B0B"
"3850","3200","#AF0B0B"
"3900","3199","#AF0B0B"
"3950","3200","#AF0B0B"
"4000","3199","#AF0B0B"
"4050","3199","#AF0B0B"
"4100","3199","#AF0B0B"
"4150","3199","#AF0B0B"
"4200","3198","#AF0B0B"
"4250","3199","#AF0B0B"
"4300","3200","#AF0B0B"
"4350","3199","#AF0B0B"
"4400","3199","#AF0B0B"
"4450","3199","#AF0B0B"
"4500","3199","#AF0B0B"
"4550","3199","#AF0B0B"
"4600","3199","#AF0B0B"
"4650","3199","#AF0B0B"
"4700","3200","#AF0B0B"
"4750","3200","#AF0B0B"
"4800","3199","#AF0B0B"
"4850","3199","#AF0B0B"
"4900","3200","#AF0B0B"
"4950","3200","#AF0B0B"
"5000","3199","#AF0B0B"
"5050","3200","#AF0B0B"
"5100","3199","#AF0B0B"
"5150","3200","#AF0B0B"
"5200","3199","#AF0B0B"
"5250","3199","#AF0B0B"
"5300","3199","#AF0B0B"
"5350","3199","#AF0B0B"
"5400","3199","#AF0B0B"
"5450","3199","#AF0B0B"
"5500","3200","#AF0B0B"
"5550","3199","#AF0B0B"
"5600","3199","#AF0B0B"
"5650","3199","#AF0B0B"
"5700","3199","#AF0B0B"
"5750","3199","#AF0B0B"
"5800","3201","#AF0B0B"
"5850","3200","#AF0B0B"
"5900","3200","#AF0B0B"
"5950","3200","#AF0B0B"
"6000","3199","#AF0B0B"
"6050","3199","#AF0B0B"
"6100","3202","#AF0B0B"
"6150","3199","#AF0B0B"
"6200","3201","#AF0B0B"
"6250","3199","#AF0B0B"
"6300","3200","#AF0B0B"
"6350","3199","#AF0B0B"
"6400","3199","#AF0B0B"
"6450","3200","#AF0B0B"
"6500","3199","#AF0B0B"
"6550","3200","#AF0B0B"
"6600","3200","#AF0B0B"
"6650","3200","#AF0B0B"
"6700","3201","#AF0B0B"
"6750","3201","#AF0B0B"
"6800","3200","#AF0B0B"
"6850","3200","#AF0B0B"
"6900","3199","#AF0B0B"
"6950","3200","#AF0B0B"
"7000","3201","#AF0B0B"
"7050","3199","#AF0B0B"
"7100","3201","#AF0B0B"
"7150","3200","#AF0B0B"
"7200","3202","#AF0B0B"
"7250","3200","#AF0B0B"
"7300","3199","#AF0B0B"
"7350","3201","#AF0B0B"
"7400","3201","#AF0B0B"
"7450","3201","#AF0B0B"
"7500","3200","#AF0B0B"
"7550","3200","#AF0B0B"
"7600","3203","#AF0B0B"
"7650","3200","#AF0B0B"
"7700","3201","#AF0B0B"
"7750","3200","#AF0B0B"
"7800","3200","#AF0B0B"
"7850","3201","#AF0B0B"
"7900","3202","#AF0B0B"
"7950","3199","#AF0B0B"
"8000","3202","#AF0B0B"
"8050","3199","#AF0B0B"
"8100","3201","#AF0B0B"
"8150","3201","#AF0B0B"
"8200","3201","#AF0B0B"
"8250","3200","#AF0B0B"
"8300","3199","#AF0B0B"
"8350","3200","#AF0B0B"
"8400","3201","#AF0B0B"
"8450","3201","#AF0B0B"
"8500","3201","#AF0B0B"
"8550","3199","#AF0B0B"
"8600","3200","#AF0B0B"
"8650","3200","#AF0B0B"
"8700","3199","#AF0B0B"
"8750","3201","#AF0B0B"
"8800","3202","#AF0B0B"
"8850","3201","#AF0B0B"
"8900","3201","#AF0B0B"
"8950","3201","#AF0B0B"
"9000","3199","#AF0B0B"
"9050","3200","#AF0B0B"
"9100","3201","#AF0B0B"
"9150","3201","#AF0B0B"
"9200","3200","#AF0B0B"
"9250","3201","#AF0B0B"
"9300","3199","#AF0B0B"
"9350","3202","#AF0B0B"
"9400","3201","#AF0B0B"
"9450","3202","#AF0B0B"
"9500","3200","#AF0B0B"
"9550","3202","#AF0B0B"
"9600","3200","#AF0B0B"
"9650","3202","#AF0B0B"
"9700","3202","#AF0B0B"
"9750","3201","#AF0B0B"
"9800","3200","#AF0B0B"
"9850","3200","#AF0B0B"
"9900","3201","#AF0B0B"
"9950","3201","#AF0B0B"
"10000","3200","#AF0B0B"
"10050","3202","#AF0B0B"
"10100","3200","#AF0B0B"
"10150","3202","#AF0B0B"
"10200","3201","#AF0B0B"
"10250","3202","#AF0B0B"
"10300","3167","#076969"
"10350","3062","#076969"
"10400","3060","#076969"
"10450","3059","#076969"
"10500","3061","#076969"
"10550","3061","#076969"
"10600","3061","#076969"
"10650","3060","#076969"
"10700","3061","#076969"
"10750","3059","#076969"
"10800","3062","#076969"
"10850","3063","#076969"
"10900","3058","#076969"
"10950","3063","#076969"
"11000","3069","#076969"
"11050","3081","#076969"
"11100","3080","#076969"
"11150","3079","#076969"
"11200","3080","#076969"
"11250","3080","#076969"
"11300","3079","#076969"
"11350","3079","#076969"
"11400","3079","#076969"
"11450","3080","#076969"
"11500","3083","#076969"
"11550","3083","#076969"
"11600","3078","#076969"
"11650","3081","#076969"
"11700","3080","#076969"
"11750","3079","#076969"
"11800","3082","#076969"
"11850","3083","#076969"
"11900","3073","#076969"
"11950","3080","#076969"
"12000","3081","#076969"
"12050","3080","#076969"
"12100","3080","#076969"
"12150","3080","#076969"
"12200","3081","#076969"
"12250","3081","#076969"
"12300","3080","#076969"
"12350","3082","#076969"
"12400","3083","#076969"
"12450","3082","#076969"
"12500","3077","#076969"
"12550","3083","#076969"
"12600","3082","#076969"
"12650","3083","#076969"
"12700","3081","#076969"
"12750","3082","#076969"
"12800","3083","#076969"
"12850","3080","#076969"
"12900","3082","#076969"
"12950","3083","#076969"
"13000","3083","#076969"
"13050","3082","#076969"
"13100","3077","#076969"
"13150","3067","#076969"
"13200","3066","#076969"
"13250","3064","#076969"
"13300","3067","#076969"
"13350","3065","#076969"
"13400","3065","#076969"
"13450","3067","#076969"
"13500","3066","#076969"
"13550","3065","#076969"
"13600","3066","#076969"
"13650","3066","#076969"
"13700","3066","#076969"
"13750","3067","#076969"
"13800","3066","#076969"
"13850","3066","#076969"
"13900","3065","#076969"
"13950","3066","#076969"
"14000","3065","#076969"
"14050","3065","#076969"
"14100","3065","#076969"
"14150","3023","#076969"
"14200","3076","#076969"
"14250","3077","#076969"
"14300","3084","#076969"
"14350","3083","#076969"
"14400","3076","#076969"
"14450","3082","#076969"
"14500","3083","#076969"
"14550","3083","#076969"
"14600","3084","#076969"
"14650","3083","#076969"
"14700","3083","#076969"
"14750","3065","#AF550B"
"14800","3079","#AF550B"
"14850","3077","#AF550B"
"14900","3064","#AF550B"
"14950","3077","#AF550B"
"15000","3080","#AF550B"
"15050","3067","#AF550B"
"15100","3078","#AF550B"
"15150","3081","#AF550B"
"15200","3080","#AF550B"
"15250","3068","#AF550B"
"15300","3075","#AF550B"
"15350","3081","#AF550B"
"15400","3075","#AF550B"
"15450","3078","#AF550B"
"15500","3076","#AF550B"
"15550","3077","#AF550B"
"15600","3079","#AF550B"
"15650","3079","#AF550B"
"15700","3073","#AF550B"
"15750","3077","#098C09"
"15800","3066","#098C09"
"15850","3066","#098C09"
"15900","3066","#098C09"
"15950","3064","#098C09"
"16000","3066","#098C09"
"16050","3066","#098C09"
"16100","3128","#AF0B0B"
"16150","3203","#AF0B0B"
"16200","3202","#AF0B0B"
"16250","3203","#AF0B0B"
"16300","3203","#AF0B0B"
"16350","3203","#AF0B0B"
"16400","3202","#AF0B0B"
"16450","3203","#AF0B0B"
"16500","3202","#AF0B0B"
"16550","3202","#AF0B0B"
"16600","3202","#AF0B0B"
"16650","3201","#AF0B0B"
"16700","3203","#AF0B0B"
"16750","3203","#AF0B0B"
"16800","3203","#AF0B0B"
"16850","3202","#AF0B0B"
"16900","3202","#AF0B0B"
"16950","3203","#AF0B0B"
"17000","3203","#AF0B0B"
"17050","3203","#AF0B0B"
"17100","3204","#AF0B0B"
"17150","3202","#AF0B0B"
"17200","3202","#AF0B0B"
"17250","3203","#AF0B0B"
"17300","3202","#AF0B0B"
"17350","3203","#AF0B0B"
"17400","3203","#AF0B0B"
"17450","3203","#AF0B0B"
"17500","3203","#AF0B0B"
"17550","3203","#AF0B0B"
"17600","3203","#AF0B0B"
"17650","3202","#AF0B0B"
"17700","3203","#AF0B0B"
"17750","3202","#AF0B0B"
"17800","3203","#AF0B0B"
"17850","3203","#AF0B0B"
"17900","3202","#AF0B0B"
"17950","3201","#AF0B0B"
"18000","3203","#AF0B0B"
"18050","3203","#AF0B0B"
"18100","3202","#AF0B0B"
"18150","3203","#AF0B0B"
"18200","3203","#AF0B0B"
"18250","3203","#AF0B0B"
"18300","3203","#AF0B0B"
"18350","3202","#AF0B0B"
"18400","3202","#AF0B0B"
"18450","3202","#AF0B0B"
"18500","3203","#AF0B0B"
"18550","3203","#AF0B0B"
"18600","3202","#AF0B0B"
"18650","3203","#AF0B0B"
"18700","3203","#AF0B0B"
"18750","3202","#AF0B0B"
"18800","3202","#AF0B0B"
"18850","3203","#AF0B0B"
"18900","3203","#AF0B0B"
"18950","3202","#AF0B0B"
"19000","3202","#AF0B0B"
"19050","3203","#AF0B0B"
"19100","3203","#AF0B0B"
"19150","3203","#AF0B0B"
"19200","3203","#AF0B0B"
"19250","3201","#AF0B0B"
"19300","3202","#AF0B0B"
"19350","3203","#AF0B0B"
"19400","3202","#AF0B0B"
"19450","3203","#AF0B0B"
"19500","3202","#AF0B0B"
"19550","3203","#AF0B0B"
"19600","3203","#AF0B0B"
"19650","3202","#AF0B0B"
"19700","3202","#AF0B0B"
"19750","3203","#AF0B0B"
"19800","3203","#AF0B0B"
"19850","3200","#AF0B0B"
"19900","3203","#AF0B0B"
"19950","3203","#AF0B0B"
"20000","3203","#AF0B0B"
"20050","3203","#AF0B0B"
"20100","3203","#AF0B0B"
"20150","3202","#AF0B0B"
"20200","3202","#AF0B0B"
"20250","3202","#AF0B0B"
"20300","3203","#AF0B0B"
"20350","3203","#AF0B0B"
"20400","3203","#AF0B0B"
"20450","3202","#AF0B0B"
"20500","3202","#AF0B0B"
"20550","3202","#AF0B0B"
"20600","3203","#AF0B0B"
"20650","3202","#AF0B0B"
"20700","3202","#AF0B0B"
"20750","3203","#AF0B0B"
"20800","3203","#AF0B0B"
"20850","3203","#AF0B0B"
"20900","3203","#AF0B0B"
"20950","3203","#AF0B0B"
"21000","3203","#AF0B0B"
"21050","3202","#AF0B0B"
"21100","3203","#AF0B0B"
"21150","3202","#AF0B0B"
"21200","3203","#AF0B0B"
"21250","3202","#AF0B0B"
"21300","3203","#AF0B0B"
"21350","3202","#AF0B0B"
"21400","3201","#AF0B0B"
"21450","3202","#AF0B0B"
"21500","3203","#AF0B0B"
"21550","3202","#AF0B0B"
"21600","3203","#AF0B0B"
"21650","3202","#AF0B0B"
"21700","3203","#AF0B0B"
"21750","3203","#AF0B0B"
"21800","3203","#AF0B0B"
"21850","3203","#AF0B0B"
"21900","3202","#AF0B0B"
"21950","3203","#AF0B0B"
"22000","3203","#AF0B0B"
"22050","3203","#AF0B0B"
"22100","3203","#AF0B0B"
"22150","3202","#AF0B0B"
"22200","3200","#AF0B0B"
"22250","3202","#AF0B0B"
"22300","3202","#AF0B0B"
"22350","3202","#AF0B0B"
"22400","3200","#AF0B0B"
"22450","3203","#AF0B0B"
"22500","3203","#AF0B0B"
"22550","3202","#AF0B0B"
"22600","3203","#AF0B0B"
"22650","3202","#AF0B0B"
