"count","curr","lineColor"
"0","77.7","#AF0B0B"
"50","77.5","#AF0B0B"
"100","77.8","#AF0B0B"
"150","77","#AF0B0B"
"200","77.6","#AF0B0B"
"250","77.4","#AF0B0B"
"300","81.3","#AF0B0B"
"350","16","#AF0B0B"
"400","15.9","#AF0B0B"
"450","16","#AF0B0B"
"500","16","#AF0B0B"
"550","16","#AF0B0B"
"600","15.9","#AF0B0B"
"650","15.9","#AF0B0B"
"700","15.9","#AF0B0B"
"750","16","#AF0B0B"
"800","15.9","#AF0B0B"
"850","15.9","#AF0B0B"
"900","15.9","#AF0B0B"
"950","16","#AF0B0B"
"1000","16","#AF0B0B"
"1050","15.9","#AF0B0B"
"1100","16.2","#AF0B0B"
"1150","16","#AF0B0B"
"1200","15.9","#AF0B0B"
"1250","16","#AF0B0B"
"1300","15.9","#AF0B0B"
"1350","15.9","#AF0B0B"
"1400","15.9","#AF0B0B"
"1450","15.9","#AF0B0B"
"1500","16","#AF0B0B"
"1550","15.9","#AF0B0B"
"1600","16","#AF0B0B"
"1650","15.9","#AF0B0B"
"1700","16.2","#AF0B0B"
"1750","15.9","#AF0B0B"
"1800","16","#AF0B0B"
"1850","15.9","#AF0B0B"
"1900","16","#AF0B0B"
"1950","16","#AF0B0B"
"2000","15.9","#AF0B0B"
"2050","16.7","#AF0B0B"
"2100","15.9","#AF0B0B"
"2150","15.9","#AF0B0B"
"2200","16.2","#AF0B0B"
"2250","15.9","#AF0B0B"
"2300","16","#AF0B0B"
"2350","16","#AF0B0B"
"2400","15.9","#AF0B0B"
"2450","15.9","#AF0B0B"
"2500","15.9","#AF0B0B"
"2550","16","#AF0B0B"
"2600","16.1","#AF0B0B"
"2650","16","#AF0B0B"
"2700","15.9","#AF0B0B"
"2750","16","#AF0B0B"
"2800","15.9","#AF0B0B"
"2850","15.9","#AF0B0B"
"2900","15.9","#AF0B0B"
"2950","16","#AF0B0B"
"3000","15.9","#AF0B0B"
"3050","15.9","#AF0B0B"
"3100","16","#AF0B0B"
"3150","15.9","#AF0B0B"
"3200","15.9","#AF0B0B"
"3250","15.9","#AF0B0B"
"3300","14.7","#AF0B0B"
"3350","15.9","#AF0B0B"
"3400","16","#AF0B0B"
"3450","15.9","#AF0B0B"
"3500","15.9","#AF0B0B"
"3550","15.9","#AF0B0B"
"3600","15.9","#AF0B0B"
"3650","16","#AF0B0B"
"3700","15.9","#AF0B0B"
"3750","15.9","#AF0B0B"
"3800","15.9","#AF0B0B"
"3850","15.9","#AF0B0B"
"3900","15.9","#AF0B0B"
"3950","16","#AF0B0B"
"4000","15.9","#AF0B0B"
"4050","15.9","#AF0B0B"
"4100","15.9","#AF0B0B"
"4150","15.9","#AF0B0B"
"4200","16.1","#AF0B0B"
"4250","15.9","#AF0B0B"
"4300","15.9","#AF0B0B"
"4350","15.9","#AF0B0B"
"4400","15.9","#AF0B0B"
"4450","15.8","#AF0B0B"
"4500","15.9","#AF0B0B"
"4550","15.9","#AF0B0B"
"4600","15.9","#AF0B0B"
"4650","15.9","#AF0B0B"
"4700","15.9","#AF0B0B"
"4750","15.9","#AF0B0B"
"4800","15.9","#AF0B0B"
"4850","15.8","#AF0B0B"
"4900","15.9","#AF0B0B"
"4950","14.6","#AF0B0B"
"5000","15.9","#AF0B0B"
"5050","16","#AF0B0B"
"5100","15.9","#AF0B0B"
"5150","15.9","#AF0B0B"
"5200","15.9","#AF0B0B"
"5250","15.9","#AF0B0B"
"5300","15.9","#AF0B0B"
"5350","15.9","#AF0B0B"
"5400","15.9","#AF0B0B"
"5450","15.9","#AF0B0B"
"5500","15.9","#AF0B0B"
"5550","15.9","#AF0B0B"
"5600","15.9","#AF0B0B"
"5650","15.9","#AF0B0B"
"5700","15.8","#AF0B0B"
"5750","15.9","#AF0B0B"
"5800","15.9","#AF0B0B"
"5850","15.9","#AF0B0B"
"5900","15.9","#AF0B0B"
"5950","15.9","#AF0B0B"
"6000","15.9","#AF0B0B"
"6050","15.9","#AF0B0B"
"6100","16","#AF0B0B"
"6150","15.9","#AF0B0B"
"6200","15.9","#AF0B0B"
"6250","15.9","#AF0B0B"
"6300","15.9","#AF0B0B"
"6350","15.9","#AF0B0B"
"6400","15.9","#AF0B0B"
"6450","15.9","#AF0B0B"
"6500","15.9","#AF0B0B"
"6550","15.9","#AF0B0B"
"6600","15.9","#AF0B0B"
"6650","15.9","#AF0B0B"
"6700","15.9","#AF0B0B"
"6750","15.8","#AF0B0B"
"6800","15.9","#AF0B0B"
"6850","15.9","#AF0B0B"
"6900","15.9","#AF0B0B"
"6950","15.9","#AF0B0B"
"7000","15.9","#AF0B0B"
"7050","15.9","#AF0B0B"
"7100","15.9","#AF0B0B"
"7150","15.9","#AF0B0B"
"7200","15.9","#AF0B0B"
"7250","15.9","#AF0B0B"
"7300","15.9","#AF0B0B"
"7350","15.8","#AF0B0B"
"7400","16","#AF0B0B"
"7450","15.9","#AF0B0B"
"7500","15.8","#AF0B0B"
"7550","15.9","#AF0B0B"
"7600","15.8","#AF0B0B"
"7650","15.9","#AF0B0B"
"7700","16","#AF0B0B"
"7750","15.9","#AF0B0B"
"7800","15.9","#AF0B0B"
"7850","16","#AF0B0B"
"7900","15.9","#AF0B0B"
"7950","15.9","#AF0B0B"
"8000","15.9","#AF0B0B"
"8050","15.8","#AF0B0B"
"8100","15.8","#AF0B0B"
"8150","15.8","#AF0B0B"
"8200","15.9","#AF0B0B"
"8250","16","#AF0B0B"
"8300","15.9","#AF0B0B"
"8350","16","#AF0B0B"
"8400","15.9","#AF0B0B"
"8450","15.9","#AF0B0B"
"8500","16","#AF0B0B"
"8550","15.9","#AF0B0B"
"8600","15.8","#AF0B0B"
"8650","15.8","#AF0B0B"
"8700","15.9","#AF0B0B"
"8750","16","#AF0B0B"
"8800","15.9","#AF0B0B"
"8850","15.9","#AF0B0B"
"8900","15.9","#AF0B0B"
"8950","15.9","#AF0B0B"
"9000","15.9","#AF0B0B"
"9050","15.9","#AF0B0B"
"9100","15.9","#AF0B0B"
"9150","15.9","#AF0B0B"
"9200","15.8","#AF0B0B"
"9250","15.9","#AF0B0B"
"9300","15.9","#AF0B0B"
"9350","15.9","#AF0B0B"
"9400","15.8","#AF0B0B"
"9450","15.9","#AF0B0B"
"9500","15.9","#AF0B0B"
"9550","16","#AF0B0B"
"9600","15.9","#AF0B0B"
"9650","15.9","#AF0B0B"
"9700","15.9","#AF0B0B"
"9750","15.9","#AF0B0B"
"9800","15.8","#AF0B0B"
"9850","15.9","#AF0B0B"
"9900","15.9","#AF0B0B"
"9950","15.9","#AF0B0B"
"10000","15.8","#AF0B0B"
"10050","15.9","#AF0B0B"
"10100","16","#AF0B0B"
"10150","15.9","#AF0B0B"
"10200","15.9","#AF0B0B"
"10250","15.9","#AF0B0B"
"10300","31.3","#076969"
"10350","77.5","#076969"
"10400","77.2","#076969"
"10450","77.8","#076969"
"10500","77.4","#076969"
"10550","77.2","#076969"
"10600","78.1","#076969"
"10650","78","#076969"
"10700","77.7","#076969"
"10750","78.8","#076969"
"10800","77.8","#076969"
"10850","77.4","#076969"
"10900","77.9","#076969"
"10950","77.5","#076969"
"11000","73.7","#076969"
"11050","69.4","#076969"
"11100","69.9","#076969"
"11150","70","#076969"
"11200","69.9","#076969"
"11250","69.8","#076969"
"11300","70.2","#076969"
"11350","70.2","#076969"
"11400","70.3","#076969"
"11450","70","#076969"
"11500","69.6","#076969"
"11550","69.5","#076969"
"11600","70.3","#076969"
"11650","70","#076969"
"11700","70.1","#076969"
"11750","70.6","#076969"
"11800","69.8","#076969"
"11850","69.5","#076969"
"11900","72.5","#076969"
"11950","70","#076969"
"12000","70.2","#076969"
"12050","73.1","#076969"
"12100","70.2","#076969"
"12150","70.2","#076969"
"12200","73.6","#076969"
"12250","70.2","#076969"
"12300","70.4","#076969"
"12350","70","#076969"
"12400","69.7","#076969"
"12450","69.8","#076969"
"12500","71.1","#076969"
"12550","70","#076969"
"12600","70.2","#076969"
"12650","70.1","#076969"
"12700","70","#076969"
"12750","70","#076969"
"12800","69.8","#076969"
"12850","70.4","#076969"
"12900","70.3","#076969"
"12950","69.7","#076969"
"13000","70.1","#076969"
"13050","70.1","#076969"
"13100","72.6","#076969"
"13150","77.3","#076969"
"13200","77.4","#076969"
"13250","77.6","#076969"
"13300","77.5","#076969"
"13350","77.4","#076969"
"13400","77.4","#076969"
"13450","77.2","#076969"
"13500","77.3","#076969"
"13550","77.5","#076969"
"13600","77.4","#076969"
"13650","77.5","#076969"
"13700","77.6","#076969"
"13750","77.5","#076969"
"13800","77.5","#076969"
"13850","77.3","#076969"
"13900","77.5","#076969"
"13950","77.5","#076969"
"14000","78.7","#076969"
"14050","78","#076969"
"14100","78.3","#076969"
"14150","101.9","#076969"
"14200","72.7","#076969"
"14250","63.6","#076969"
"14300","70","#076969"
"14350","70.2","#076969"
"14400","71.1","#076969"
"14450","70.3","#076969"
"14500","69.9","#076969"
"14550","70.1","#076969"
"14600","69.6","#076969"
"14650","70.2","#076969"
"14700","70","#076969"
"14750","74.1","#AF550B"
"14800","77.2","#AF550B"
"14850","72.6","#AF550B"
"14900","74.4","#AF550B"
"14950","77.7","#AF550B"
"15000","75.5","#AF550B"
"15050","72.9","#AF550B"
"15100","77.6","#AF550B"
"15150","76.3","#AF550B"
"15200","71.1","#AF550B"
"15250","71.9","#AF550B"
"15300","72.1","#AF550B"
"15350","74.4","#AF550B"
"15400","73.2","#AF550B"
"15450","72.1","#AF550B"
"15500","71.9","#AF550B"
"15550","73.3","#AF550B"
"15600","75","#AF550B"
"15650","71.5","#AF550B"
"15700","73","#AF550B"
"15750","74","#098C09"
"15800","78","#098C09"
"15850","78.7","#098C09"
"15900","78.2","#098C09"
"15950","78","#098C09"
"16000","78","#098C09"
"16050","78.3","#098C09"
"16100","50.9","#AF0B0B"
"16150","16","#AF0B0B"
"16200","16.1","#AF0B0B"
"16250","16","#AF0B0B"
"16300","15.9","#AF0B0B"
"16350","15.9","#AF0B0B"
"16400","16","#AF0B0B"
"16450","16","#AF0B0B"
"16500","15.9","#AF0B0B"
"16550","15.9","#AF0B0B"
"16600","15","#AF0B0B"
"16650","16","#AF0B0B"
"16700","15.9","#AF0B0B"
"16750","16","#AF0B0B"
"16800","16","#AF0B0B"
"16850","15.9","#AF0B0B"
"16900","15.9","#AF0B0B"
"16950","15.9","#AF0B0B"
"17000","15.9","#AF0B0B"
"17050","16","#AF0B0B"
"17100","15.9","#AF0B0B"
"17150","15.9","#AF0B0B"
"17200","15.9","#AF0B0B"
"17250","16","#AF0B0B"
"17300","16","#AF0B0B"
"17350","15.9","#AF0B0B"
"17400","15.9","#AF0B0B"
"17450","15.9","#AF0B0B"
"17500","15.9","#AF0B0B"
"17550","15.9","#AF0B0B"
"17600","15.9","#AF0B0B"
"17650","16","#AF0B0B"
"17700","15.9","#AF0B0B"
"17750","16","#AF0B0B"
"17800","15.9","#AF0B0B"
"17850","15.9","#AF0B0B"
"17900","16","#AF0B0B"
"17950","16","#AF0B0B"
"18000","15.8","#AF0B0B"
"18050","15.9","#AF0B0B"
"18100","15.9","#AF0B0B"
"18150","15.9","#AF0B0B"
"18200","15.9","#AF0B0B"
"18250","15.8","#AF0B0B"
"18300","15.9","#AF0B0B"
"18350","16","#AF0B0B"
"18400","15.9","#AF0B0B"
"18450","15.9","#AF0B0B"
"18500","15.9","#AF0B0B"
"18550","15.9","#AF0B0B"
"18600","15.9","#AF0B0B"
"18650","15.9","#AF0B0B"
"18700","16","#AF0B0B"
"18750","15.9","#AF0B0B"
"18800","16","#AF0B0B"
"18850","15.9","#AF0B0B"
"18900","16","#AF0B0B"
"18950","15.9","#AF0B0B"
"19000","15.9","#AF0B0B"
"19050","15.9","#AF0B0B"
"19100","15.9","#AF0B0B"
"19150","15.9","#AF0B0B"
"19200","15.9","#AF0B0B"
"19250","15.9","#AF0B0B"
"19300","15.9","#AF0B0B"
"19350","15.9","#AF0B0B"
"19400","16","#AF0B0B"
"19450","15.8","#AF0B0B"
"19500","15.9","#AF0B0B"
"19550","15.9","#AF0B0B"
"19600","15.9","#AF0B0B"
"19650","16","#AF0B0B"
"19700","15.9","#AF0B0B"
"19750","15.9","#AF0B0B"
"19800","15.9","#AF0B0B"
"19850","16.2","#AF0B0B"
"19900","15.9","#AF0B0B"
"19950","15.9","#AF0B0B"
"20000","15.9","#AF0B0B"
"20050","15.8","#AF0B0B"
"20100","15.9","#AF0B0B"
"20150","15.9","#AF0B0B"
"20200","15.9","#AF0B0B"
"20250","15.9","#AF0B0B"
"20300","15.9","#AF0B0B"
"20350","15.8","#AF0B0B"
"20400","15.9","#AF0B0B"
"20450","15.9","#AF0B0B"
"20500","16","#AF0B0B"
"20550","16","#AF0B0B"
"20600","15.9","#AF0B0B"
"20650","15.8","#AF0B0B"
"20700","15.9","#AF0B0B"
"20750","15.9","#AF0B0B"
"20800","15.9","#AF0B0B"
"20850","15.9","#AF0B0B"
"20900","15.9","#AF0B0B"
"20950","15.8","#AF0B0B"
"21000","15.9","#AF0B0B"
"21050","16.1","#AF0B0B"
"21100","15.9","#AF0B0B"
"21150","15.9","#AF0B0B"
"21200","15.9","#AF0B0B"
"21250","15.9","#AF0B0B"
"21300","15.9","#AF0B0B"
"21350","15.9","#AF0B0B"
"21400","15.9","#AF0B0B"
"21450","15.9","#AF0B0B"
"21500","15.9","#AF0B0B"
"21550","16","#AF0B0B"
"21600","15.9","#AF0B0B"
"21650","15.9","#AF0B0B"
"21700","15.9","#AF0B0B"
"21750","15.9","#AF0B0B"
"21800","15.9","#AF0B0B"
"21850","15.8","#AF0B0B"
"21900","15.9","#AF0B0B"
"21950","15.8","#AF0B0B"
"22000","15.9","#AF0B0B"
"22050","15.9","#AF0B0B"
"22100","15.9","#AF0B0B"
"22150","15.9","#AF0B0B"
"22200","15.9","#AF0B0B"
"22250","15.9","#AF0B0B"
"22300","15.9","#AF0B0B"
"22350","15.9","#AF0B0B"
"22400","15.8","#AF0B0B"
"22450","15.8","#AF0B0B"
"22500","15.9","#AF0B0B"
