"count","pow","lineColor"
"0","227.3","#AF0B0B"
"50","220.1","#AF0B0B"
"100","222.5","#AF0B0B"
"150","266.7","#AF0B0B"
"200","240.5","#AF0B0B"
"250","251.2","#AF0B0B"
"300","236.9","#AF0B0B"
"350","230.7","#AF0B0B"
"400","231.3","#AF0B0B"
"450","234.6","#AF0B0B"
"500","221.6","#AF0B0B"
"550","234.8","#AF0B0B"
"600","223.6","#AF0B0B"
"650","223.9","#AF0B0B"
"700","216.5","#AF0B0B"
"750","219.4","#AF0B0B"
"800","219.1","#AF0B0B"
"850","228.8","#AF0B0B"
"900","214.7","#AF0B0B"
"950","218.2","#AF0B0B"
"1000","227.7","#AF0B0B"
"1050","228.7","#AF0B0B"
"1100","229.3","#AF0B0B"
"1150","229.4","#AF0B0B"
"1200","231.4","#AF0B0B"
"1250","229.3","#AF0B0B"
"1300","223.8","#076969"
"1350","49.5","#076969"
"1400","49.5","#076969"
"1450","49.2","#076969"
"1500","49.8","#076969"
"1550","49.8","#076969"
"1600","49.2","#076969"
"1650","49.5","#076969"
"1700","49.5","#076969"
"1750","49.8","#076969"
"1800","49.2","#076969"
"1850","48.8","#076969"
"1900","49.2","#076969"
"1950","48.9","#076969"
"2000","49.2","#076969"
"2050","48.9","#076969"
"2100","49.2","#076969"
"2150","49.8","#076969"
"2200","48.9","#076969"
"2250","49.2","#076969"
"2300","49.8","#076969"
"2350","49.2","#076969"
"2400","49.1","#076969"
"2450","49.5","#076969"
"2500","49.2","#076969"
"2550","49.4","#076969"
"2600","48.9","#076969"
"2650","49.5","#076969"
"2700","50.1","#076969"
"2750","49.2","#076969"
"2800","48.9","#076969"
"2850","49.5","#076969"
"2900","49.8","#076969"
"2950","49.5","#076969"
"3000","49.8","#076969"
"3050","49.2","#076969"
"3100","50.4","#076969"
"3150","49.8","#076969"
"3200","49.8","#076969"
"3250","49.2","#076969"
"3300","48.9","#076969"
"3350","49.2","#076969"
"3400","49.2","#076969"
"3450","49.5","#076969"
"3500","48.9","#076969"
"3550","49.2","#076969"
"3600","49.5","#076969"
"3650","49.2","#076969"
"3700","49.5","#076969"
"3750","48.2","#076969"
"3800","49.2","#076969"
"3850","48.5","#076969"
"3900","48.9","#076969"
"3950","48.9","#076969"
"4000","49.2","#076969"
"4050","49.2","#076969"
"4100","49.5","#076969"
"4150","48.9","#076969"
"4200","50.1","#076969"
"4250","48.9","#076969"
"4300","50.1","#076969"
"4350","49.8","#076969"
"4400","48.5","#076969"
"4450","48.5","#076969"
"4500","48.9","#076969"
"4550","50.1","#076969"
"4600","49.8","#076969"
"4650","48.9","#076969"
"4700","49.5","#076969"
"4750","48.9","#076969"
"4800","49.5","#076969"
"4850","48.9","#076969"
"4900","48.2","#076969"
"4950","48.9","#076969"
"5000","49.2","#076969"
"5050","49.2","#076969"
"5100","49.2","#076969"
"5150","48.8","#076969"
"5200","49.2","#076969"
"5250","48.9","#076969"
"5300","49.2","#076969"
"5350","49.8","#076969"
"5400","49.2","#076969"
"5450","49.2","#076969"
"5500","49.5","#076969"
"5550","49.2","#076969"
"5600","48.9","#076969"
"5650","48.9","#076969"
"5700","48.9","#076969"
"5750","49.2","#076969"
"5800","49.2","#076969"
"5850","49.8","#076969"
"5900","49.2","#076969"
"5950","48.9","#076969"
"6000","49.2","#076969"
"6050","48.9","#076969"
"6100","48.9","#076969"
