"count","curr","lineColor"
"0","77.3","#AF0B0B"
"50","78","#AF0B0B"
"100","77","#AF0B0B"
"150","77.5","#AF0B0B"
"200","77.3","#AF0B0B"
"250","78.4","#AF0B0B"
"300","77.3","#AF0B0B"
"350","77.6","#AF0B0B"
"400","77.8","#AF0B0B"
"450","77.2","#AF0B0B"
"500","77.4","#AF0B0B"
"550","78","#AF0B0B"
"600","77.7","#AF0B0B"
"650","77.5","#AF0B0B"
"700","78.8","#AF0B0B"
"750","71.3","#AF0B0B"
"800","69.5","#AF0B0B"
"850","69.4","#AF0B0B"
"900","69.5","#AF0B0B"
"950","69.4","#AF0B0B"
"1000","69.4","#AF0B0B"
"1050","69.9","#AF0B0B"
"1100","69.5","#AF0B0B"
"1150","69.6","#AF0B0B"
"1200","70","#AF0B0B"
"1250","69.9","#AF0B0B"
"1300","70.1","#AF0B0B"
"1350","70.3","#AF0B0B"
"1400","70.3","#AF0B0B"
"1450","70.6","#AF0B0B"
"1500","70.5","#AF0B0B"
"1550","70.5","#AF0B0B"
"1600","70.6","#AF0B0B"
"1650","70.7","#AF0B0B"
"1700","69.7","#AF0B0B"
"1750","69.6","#AF0B0B"
"1800","70.4","#AF0B0B"
"1850","70.2","#AF0B0B"
"1900","69.8","#AF0B0B"
"1950","70.5","#AF0B0B"
"2000","69.3","#AF0B0B"
"2050","69.5","#AF0B0B"
"2100","73.9","#AF0B0B"
"2150","69.9","#AF0B0B"
"2200","69.7","#AF0B0B"
"2250","75.8","#AF0B0B"
"2300","69.3","#AF0B0B"
"2350","69.4","#AF0B0B"
"2400","74.8","#AF0B0B"
"2450","70","#AF0B0B"
"2500","70","#AF0B0B"
"2550","73.7","#AF0B0B"
"2600","69.8","#AF0B0B"
"2650","69.7","#AF0B0B"
"2700","77.1","#AF0B0B"
"2750","70","#AF0B0B"
"2800","70","#AF0B0B"
"2850","73","#AF0B0B"
"2900","77.2","#AF0B0B"
"2950","77.2","#AF0B0B"
"3000","77.5","#AF0B0B"
"3050","77.3","#AF0B0B"
"3100","77.3","#AF0B0B"
"3150","77.1","#AF0B0B"
"3200","77.3","#AF0B0B"
"3250","77.4","#AF0B0B"
"3300","77.2","#AF0B0B"
"3350","77.4","#AF0B0B"
"3400","76.9","#AF0B0B"
"3450","77.4","#AF0B0B"
"3500","77.4","#AF0B0B"
"3550","77.3","#AF0B0B"
"3600","77.1","#AF0B0B"
"3650","77.5","#AF0B0B"
"3700","77.2","#AF0B0B"
"3750","77.5","#AF0B0B"
"3800","77.4","#AF0B0B"
"3850","77.3","#AF0B0B"
"3900","85.3","#AF0B0B"
"3950","83.8","#AF0B0B"
"4000","71.7","#AF0B0B"
"4050","70.1","#AF0B0B"
"4100","61.8","#AF0B0B"
"4150","70","#AF0B0B"
"4200","70.5","#AF0B0B"
"4250","69.9","#AF0B0B"
"4300","70.7","#AF0B0B"
"4350","70","#AF0B0B"
"4400","69.7","#AF0B0B"
"4450","70","#AF0B0B"
"4500","69.9","#AF0B0B"
"4550","70","#AF0B0B"
"4600","69.8","#AF0B0B"
"4650","70","#AF0B0B"
"4700","73.4","#AF0B0B"
"4750","74.4","#AF0B0B"
"4800","74.5","#AF0B0B"
"4850","75.6","#AF0B0B"
"4900","73.1","#AF0B0B"
"4950","72.3","#AF0B0B"
"5000","70.4","#AF0B0B"
"5050","74.9","#AF0B0B"
"5100","71.3","#AF0B0B"
"5150","71.6","#AF0B0B"
"5200","73.1","#AF0B0B"
"5250","74.9","#AF0B0B"
"5300","74.6","#AF0B0B"
"5350","71.7","#AF0B0B"
"5400","72.7","#AF0B0B"
"5450","75.2","#AF0B0B"
"5500","71.2","#AF0B0B"
"5550","70.2","#AF0B0B"
"5600","72.1","#AF0B0B"
"5650","70.7","#AF0B0B"
"5700","74.9","#076969"
"5750","77.3","#076969"
"5800","78.4","#076969"
"5850","77.3","#076969"
"5900","77.9","#076969"
"5950","76.9","#076969"
"6000","77.6","#076969"
"6050","76.8","#076969"
"6100","71.7","#AF550B"
"6150","16.1","#AF550B"
"6200","15.7","#AF550B"
"6250","15.9","#AF550B"
"6300","15.8","#AF550B"
"6350","15.8","#AF550B"
"6400","15.8","#AF550B"
"6450","15.9","#AF550B"
"6500","15.8","#AF550B"
"6550","15.7","#AF550B"
"6600","15.9","#AF550B"
"6650","16","#AF550B"
"6700","15.8","#AF550B"
"6750","15.8","#AF550B"
"6800","15.8","#AF550B"
"6850","15.8","#AF550B"
"6900","15.8","#AF550B"
"6950","15.8","#AF550B"
"7000","15.8","#AF550B"
"7050","15.7","#AF550B"
"7100","15.8","#AF550B"
"7150","16","#AF550B"
"7200","15.8","#AF550B"
"7250","15.8","#AF550B"
"7300","15.8","#AF550B"
"7350","15.9","#AF550B"
"7400","15.7","#AF550B"
"7450","15.8","#AF550B"
"7500","15.9","#AF550B"
"7550","15.8","#AF550B"
"7600","15.8","#AF550B"
"7650","15.8","#AF550B"
"7700","16.1","#AF550B"
"7750","15.8","#AF550B"
"7800","15.8","#AF550B"
"7850","15.8","#AF550B"
"7900","15.7","#AF550B"
"7950","15.7","#AF550B"
"8000","15.7","#AF550B"
"8050","15.8","#AF550B"
"8100","15.8","#AF550B"
"8150","15.9","#AF550B"
"8200","15.7","#AF550B"
"8250","15.8","#AF550B"
"8300","15.8","#AF550B"
"8350","15.8","#AF550B"
"8400","16.1","#AF550B"
"8450","15.7","#AF550B"
"8500","15.9","#AF550B"
"8550","15.7","#AF550B"
"8600","15.8","#AF550B"
"8650","15.8","#AF550B"
"8700","15.7","#AF550B"
"8750","15.6","#AF550B"
"8800","16","#AF550B"
"8850","15.9","#AF550B"
"8900","15.8","#AF550B"
"8950","15.7","#AF550B"
"9000","15.7","#AF550B"
"9050","15.8","#AF550B"
"9100","16","#AF550B"
"9150","15.7","#AF550B"
"9200","15.7","#AF550B"
"9250","15.8","#AF550B"
"9300","15.7","#AF550B"
"9350","15.8","#AF550B"
"9400","15.8","#AF550B"
"9450","15.7","#AF550B"
"9500","15.7","#AF550B"
"9550","15.8","#AF550B"
"9600","15.7","#AF550B"
"9650","15.8","#AF550B"
"9700","15.8","#AF550B"
"9750","15.8","#AF550B"
"9800","15.9","#AF550B"
"9850","15.9","#AF550B"
"9900","15.8","#AF550B"
"9950","15.9","#AF550B"
"10000","16.4","#AF550B"
"10050","15.7","#AF550B"
"10100","15.8","#AF550B"
"10150","15.8","#AF550B"
"10200","15.8","#AF550B"
"10250","15.8","#AF550B"
"10300","15.8","#AF550B"
"10350","16.1","#AF550B"
"10400","15.8","#AF550B"
"10450","16","#AF550B"
"10500","15.8","#AF550B"
"10550","15.8","#AF550B"
"10600","15.8","#AF550B"
"10650","15.7","#AF550B"
"10700","15.7","#AF550B"
"10750","16.1","#AF550B"
"10800","15.7","#AF550B"
"10850","16.5","#AF550B"
"10900","15.9","#AF550B"
"10950","15.8","#AF550B"
"11000","15.8","#AF550B"
"11050","15.8","#AF550B"
"11100","15.8","#AF550B"
"11150","15.8","#AF550B"
"11200","15.8","#AF550B"
"11250","15.7","#AF550B"
"11300","15.8","#AF550B"
"11350","15.8","#AF550B"
"11400","15.8","#AF550B"
"11450","16.1","#AF550B"
"11500","15.9","#AF550B"
"11550","15.8","#AF550B"
"11600","15.8","#AF550B"
"11650","16","#AF550B"
"11700","15.7","#AF550B"
"11750","15.9","#AF550B"
"11800","16.1","#AF550B"
"11850","15.8","#AF550B"
"11900","15.7","#AF550B"
"11950","15.8","#AF550B"
"12000","16","#AF550B"
"12050","15.8","#AF550B"
"12100","15.7","#AF550B"
"12150","15.8","#AF550B"
"12200","15.8","#AF550B"
"12250","15.9","#AF550B"
"12300","15.8","#AF550B"
"12350","15.8","#AF550B"
"12400","15.7","#AF550B"
"12450","15.8","#AF550B"
"12500","15.9","#AF550B"
"12550","15.8","#AF550B"
"12600","15.8","#AF550B"
"12650","15.8","#AF550B"
"12700","16","#AF550B"
"12750","15.8","#AF550B"
"12800","15.7","#AF550B"
"12850","15.7","#AF550B"
"12900","15.8","#AF550B"
"12950","15.8","#AF550B"
"13000","16","#AF550B"
"13050","15.8","#AF550B"
"13100","15.7","#AF550B"
"13150","15.8","#AF550B"
"13200","15.8","#AF550B"
"13250","15.7","#AF550B"
"13300","15.8","#AF550B"
"13350","15.8","#AF550B"
"13400","15.9","#AF550B"
"13450","15.8","#AF550B"
"13500","15.7","#AF550B"
"13550","15.9","#AF550B"
"13600","15.8","#AF550B"
"13650","16.1","#AF550B"
"13700","16.9","#AF550B"
"13750","15.9","#AF550B"
"13800","15.7","#AF550B"
"13850","15.9","#AF550B"
"13900","15.8","#AF550B"
"13950","15.8","#AF550B"
"14000","15.8","#AF550B"
"14050","15.7","#AF550B"
"14100","15.7","#AF550B"
"14150","16.1","#AF550B"
"14200","15.8","#AF550B"
"14250","15.9","#AF550B"
"14300","16.1","#AF550B"
"14350","15.8","#AF550B"
"14400","15.8","#AF550B"
"14450","15.7","#AF550B"
"14500","15.7","#AF550B"
"14550","15.7","#AF550B"
"14600","15.8","#AF550B"
"14650","16.1","#AF550B"
"14700","15.9","#AF550B"
"14750","15.7","#AF550B"
"14800","15.9","#AF550B"
"14850","15.8","#AF550B"
"14900","15.7","#AF550B"
"14950","15.8","#AF550B"
"15000","15.9","#AF550B"
"15050","16.1","#AF550B"
"15100","15.8","#AF550B"
"15150","15.9","#AF550B"
"15200","15.8","#AF550B"
"15250","15.7","#AF550B"
"15300","15.9","#AF550B"
"15350","15.8","#AF550B"
"15400","15.7","#AF550B"
"15450","15.8","#AF550B"
"15500","15.7","#AF550B"
"15550","15.8","#AF550B"
"15600","15.9","#AF550B"
"15650","15.8","#AF550B"
"15700","15.9","#AF550B"
"15750","15.7","#AF550B"
"15800","15.9","#AF550B"
"15850","15.8","#AF550B"
"15900","15.8","#AF550B"
"15950","16.1","#AF550B"
"16000","15.8","#AF550B"
"16050","15.8","#AF550B"
"16100","44.9","#098C09"
"16150","77.4","#098C09"
"16200","78","#098C09"
"16250","77.3","#098C09"
"16300","78.3","#098C09"
"16350","77.6","#098C09"
"16400","78.5","#098C09"
"16450","78","#098C09"
"16500","77.2","#098C09"
"16550","77.8","#098C09"
"16600","77.2","#098C09"
"16650","76.6","#098C09"
"16700","77.8","#098C09"
"16750","77.8","#098C09"
"16800","79.2","#098C09"
"16850","71.1","#098C09"
"16900","69.8","#098C09"
"16950","69.8","#098C09"
"17000","72","#098C09"
"17050","70","#098C09"
"17100","69.7","#098C09"
"17150","75","#098C09"
"17200","70","#098C09"
"17250","69.9","#098C09"
"17300","75.5","#098C09"
"17350","69.6","#098C09"
"17400","69.5","#098C09"
"17450","70","#098C09"
"17500","69.6","#098C09"
"17550","69.8","#098C09"
"17600","69.7","#098C09"
"17650","69.5","#098C09"
"17700","69.7","#098C09"
"17750","69.7","#098C09"
"17800","69.6","#098C09"
"17850","69.9","#098C09"
"17900","70.1","#098C09"
"17950","70","#098C09"
"18000","70.1","#098C09"
"18050","70","#098C09"
"18100","70","#098C09"
"18150","70.2","#098C09"
"18200","70.5","#098C09"
"18250","69.9","#098C09"
"18300","70","#098C09"
"18350","70.1","#098C09"
"18400","69.4","#098C09"
"18450","69.4","#098C09"
"18500","71.1","#098C09"
"18550","70","#098C09"
"18600","70.2","#098C09"
"18650","70.7","#098C09"
"18700","70.2","#098C09"
"18750","69.7","#098C09"
"18800","71","#098C09"
"18850","70.6","#098C09"
"18900","69.9","#098C09"
