"count","volt","lineColor"
"0","2864","#AF0B0B"
"50","2856","#AF0B0B"
"100","2860","#AF0B0B"
"150","2860","#AF0B0B"
"200","2864","#AF0B0B"
"250","2861","#AF0B0B"
"300","2863","#AF0B0B"
"350","2862","#AF0B0B"
"400","2861","#AF0B0B"
"450","2863","#AF0B0B"
"500","2862","#AF0B0B"
"550","2859","#AF0B0B"
"600","2863","#AF0B0B"
"650","2866","#AF0B0B"
"700","2865","#AF0B0B"
"750","2910","#AF0B0B"
"800","2918","#AF0B0B"
"850","2916","#AF0B0B"
"900","2917","#AF0B0B"
"950","2918","#AF0B0B"
"1000","2919","#AF0B0B"
"1050","2917","#AF0B0B"
"1100","2919","#AF0B0B"
"1150","2917","#AF0B0B"
"1200","2916","#AF0B0B"
"1250","2917","#AF0B0B"
"1300","2917","#AF0B0B"
"1350","2915","#AF0B0B"
"1400","2917","#AF0B0B"
"1450","2917","#AF0B0B"
"1500","2915","#AF0B0B"
"1550","2915","#AF0B0B"
"1600","2915","#AF0B0B"
"1650","2920","#AF0B0B"
"1700","2926","#AF0B0B"
"1750","2926","#AF0B0B"
"1800","2924","#AF0B0B"
"1850","2927","#AF0B0B"
"1900","2927","#AF0B0B"
"1950","2923","#AF0B0B"
"2000","2927","#AF0B0B"
"2050","2928","#AF0B0B"
"2100","2904","#AF0B0B"
"2150","2921","#AF0B0B"
"2200","2921","#AF0B0B"
"2250","2913","#AF0B0B"
"2300","2921","#AF0B0B"
"2350","2923","#AF0B0B"
"2400","2891","#AF0B0B"
"2450","2908","#AF0B0B"
"2500","2909","#AF0B0B"
"2550","2896","#AF0B0B"
"2600","2910","#AF0B0B"
"2650","2913","#AF0B0B"
"2700","2909","#AF0B0B"
"2750","2913","#AF0B0B"
"2800","2913","#AF0B0B"
"2850","2907","#AF0B0B"
"2900","2894","#AF0B0B"
"2950","2894","#AF0B0B"
"3000","2894","#AF0B0B"
"3050","2893","#AF0B0B"
"3100","2895","#AF0B0B"
"3150","2896","#AF0B0B"
"3200","2898","#AF0B0B"
"3250","2898","#AF0B0B"
"3300","2900","#AF0B0B"
"3350","2899","#AF0B0B"
"3400","2904","#AF0B0B"
"3450","2901","#AF0B0B"
"3500","2900","#AF0B0B"
"3550","2902","#AF0B0B"
"3600","2902","#AF0B0B"
"3650","2901","#AF0B0B"
"3700","2901","#AF0B0B"
"3750","2901","#AF0B0B"
"3800","2902","#AF0B0B"
"3850","2902","#AF0B0B"
"3900","2902","#AF0B0B"
"3950","2870","#AF0B0B"
"4000","2916","#AF0B0B"
"4050","2923","#AF0B0B"
"4100","2901","#AF0B0B"
"4150","2878","#AF0B0B"
"4200","2886","#AF0B0B"
"4250","2892","#AF0B0B"
"4300","2884","#AF0B0B"
"4350","2883","#AF0B0B"
"4400","2879","#AF0B0B"
"4450","2879","#AF0B0B"
"4500","2881","#AF0B0B"
"4550","2879","#AF0B0B"
"4600","2880","#AF0B0B"
"4650","2878","#AF0B0B"
"4700","2868","#AF0B0B"
"4750","2876","#AF0B0B"
"4800","2894","#AF0B0B"
"4850","2908","#AF0B0B"
"4900","2909","#AF0B0B"
"4950","2858","#AF0B0B"
"5000","2874","#AF0B0B"
"5050","2897","#AF0B0B"
"5100","2898","#AF0B0B"
"5150","2896","#AF0B0B"
"5200","2889","#AF0B0B"
"5250","2892","#AF0B0B"
"5300","2900","#AF0B0B"
"5350","2898","#AF0B0B"
"5400","2894","#AF0B0B"
"5450","2898","#AF0B0B"
"5500","2901","#AF0B0B"
"5550","2906","#AF0B0B"
"5600","2897","#AF0B0B"
"5650","2900","#AF0B0B"
"5700","2896","#076969"
"5750","2883","#076969"
"5800","2867","#076969"
"5850","2868","#076969"
"5900","2867","#076969"
"5950","2863","#076969"
"6000","2863","#076969"
"6050","2869","#076969"
"6100","2880","#AF550B"
"6150","3040","#AF550B"
"6200","3039","#AF550B"
"6250","3041","#AF550B"
"6300","3039","#AF550B"
"6350","3039","#AF550B"
"6400","3039","#AF550B"
"6450","3039","#AF550B"
"6500","3039","#AF550B"
"6550","3039","#AF550B"
"6600","3041","#AF550B"
"6650","3044","#AF550B"
"6700","3060","#AF550B"
"6750","3060","#AF550B"
"6800","3059","#AF550B"
"6850","3059","#AF550B"
"6900","3059","#AF550B"
"6950","3061","#AF550B"
"7000","3060","#AF550B"
"7050","3060","#AF550B"
"7100","3060","#AF550B"
"7150","3061","#AF550B"
"7200","3059","#AF550B"
"7250","3059","#AF550B"
"7300","3059","#AF550B"
"7350","3059","#AF550B"
"7400","3059","#AF550B"
"7450","3059","#AF550B"
"7500","3056","#AF550B"
"7550","3058","#AF550B"
"7600","3056","#AF550B"
"7650","3057","#AF550B"
"7700","3057","#AF550B"
"7750","3059","#AF550B"
"7800","3055","#AF550B"
"7850","3056","#AF550B"
"7900","3058","#AF550B"
"7950","3057","#AF550B"
"8000","3058","#AF550B"
"8050","3056","#AF550B"
"8100","3059","#AF550B"
"8150","3058","#AF550B"
"8200","3059","#AF550B"
"8250","3057","#AF550B"
"8300","3058","#AF550B"
"8350","3057","#AF550B"
"8400","3055","#AF550B"
"8450","3057","#AF550B"
"8500","3056","#AF550B"
"8550","3058","#AF550B"
"8600","3058","#AF550B"
"8650","3056","#AF550B"
"8700","3058","#AF550B"
"8750","3057","#AF550B"
"8800","3057","#AF550B"
"8850","3055","#AF550B"
"8900","3056","#AF550B"
"8950","3055","#AF550B"
"9000","3059","#AF550B"
"9050","3057","#AF550B"
"9100","3055","#AF550B"
"9150","3058","#AF550B"
"9200","3055","#AF550B"
"9250","3057","#AF550B"
"9300","3057","#AF550B"
"9350","3057","#AF550B"
"9400","3057","#AF550B"
"9450","3057","#AF550B"
"9500","3056","#AF550B"
"9550","3057","#AF550B"
"9600","3057","#AF550B"
"9650","3056","#AF550B"
"9700","3057","#AF550B"
"9750","3057","#AF550B"
"9800","3056","#AF550B"
"9850","3057","#AF550B"
"9900","3058","#AF550B"
"9950","3061","#AF550B"
"10000","3062","#AF550B"
"10050","3064","#AF550B"
"10100","3063","#AF550B"
"10150","3064","#AF550B"
"10200","3063","#AF550B"
"10250","3063","#AF550B"
"10300","3063","#AF550B"
"10350","3064","#AF550B"
"10400","3063","#AF550B"
"10450","3063","#AF550B"
"10500","3063","#AF550B"
"10550","3063","#AF550B"
"10600","3063","#AF550B"
"10650","3063","#AF550B"
"10700","3064","#AF550B"
"10750","3062","#AF550B"
"10800","3063","#AF550B"
"10850","3062","#AF550B"
"10900","3067","#AF550B"
"10950","3067","#AF550B"
"11000","3069","#AF550B"
"11050","3068","#AF550B"
"11100","3068","#AF550B"
"11150","3059","#AF550B"
"11200","3062","#AF550B"
"11250","3063","#AF550B"
"11300","3059","#AF550B"
"11350","3057","#AF550B"
"11400","3055","#AF550B"
"11450","3056","#AF550B"
"11500","3055","#AF550B"
"11550","3057","#AF550B"
"11600","3057","#AF550B"
"11650","3057","#AF550B"
"11700","3057","#AF550B"
"11750","3055","#AF550B"
"11800","3058","#AF550B"
"11850","3059","#AF550B"
"11900","3059","#AF550B"
"11950","3059","#AF550B"
"12000","3059","#AF550B"
"12050","3060","#AF550B"
"12100","3058","#AF550B"
"12150","3059","#AF550B"
"12200","3059","#AF550B"
"12250","3059","#AF550B"
"12300","3059","#AF550B"
"12350","3060","#AF550B"
"12400","3059","#AF550B"
"12450","3061","#AF550B"
"12500","3060","#AF550B"
"12550","3059","#AF550B"
"12600","3060","#AF550B"
"12650","3059","#AF550B"
"12700","3058","#AF550B"
"12750","3059","#AF550B"
"12800","3059","#AF550B"
"12850","3061","#AF550B"
"12900","3059","#AF550B"
"12950","3059","#AF550B"
"13000","3060","#AF550B"
"13050","3058","#AF550B"
"13100","3059","#AF550B"
"13150","3059","#AF550B"
"13200","3058","#AF550B"
"13250","3059","#AF550B"
"13300","3059","#AF550B"
"13350","3059","#AF550B"
"13400","3058","#AF550B"
"13450","3059","#AF550B"
"13500","3059","#AF550B"
"13550","3059","#AF550B"
"13600","3059","#AF550B"
"13650","3058","#AF550B"
"13700","3055","#AF550B"
"13750","3049","#AF550B"
"13800","3051","#AF550B"
"13850","3051","#AF550B"
"13900","3051","#AF550B"
"13950","3051","#AF550B"
"14000","3051","#AF550B"
"14050","3052","#AF550B"
"14100","3051","#AF550B"
"14150","3052","#AF550B"
"14200","3051","#AF550B"
"14250","3051","#AF550B"
"14300","3049","#AF550B"
"14350","3051","#AF550B"
"14400","3051","#AF550B"
"14450","3051","#AF550B"
"14500","3051","#AF550B"
"14550","3051","#AF550B"
"14600","3051","#AF550B"
"14650","3051","#AF550B"
"14700","3051","#AF550B"
"14750","3051","#AF550B"
"14800","3049","#AF550B"
"14850","3051","#AF550B"
"14900","3050","#AF550B"
"14950","3051","#AF550B"
"15000","3050","#AF550B"
"15050","3050","#AF550B"
"15100","3051","#AF550B"
"15150","3052","#AF550B"
"15200","3051","#AF550B"
"15250","3051","#AF550B"
"15300","3048","#AF550B"
"15350","3049","#AF550B"
"15400","3048","#AF550B"
"15450","3050","#AF550B"
"15500","3048","#AF550B"
"15550","3048","#AF550B"
"15600","3051","#AF550B"
"15650","3051","#AF550B"
"15700","3049","#AF550B"
"15750","3051","#AF550B"
"15800","3048","#AF550B"
"15850","3061","#AF550B"
"15900","3071","#AF550B"
"15950","3071","#AF550B"
"16000","3073","#AF550B"
"16050","3072","#AF550B"
"16100","2993","#098C09"
"16150","2899","#098C09"
"16200","2899","#098C09"
"16250","2901","#098C09"
"16300","2898","#098C09"
"16350","2899","#098C09"
"16400","2898","#098C09"
"16450","2899","#098C09"
"16500","2902","#098C09"
"16550","2899","#098C09"
"16600","2902","#098C09"
"16650","2905","#098C09"
"16700","2895","#098C09"
"16750","2901","#098C09"
"16800","2862","#098C09"
"16850","2901","#098C09"
"16900","2909","#098C09"
"16950","2911","#098C09"
"17000","2903","#098C09"
"17050","2911","#098C09"
"17100","2915","#098C09"
"17150","2893","#098C09"
"17200","2913","#098C09"
"17250","2912","#098C09"
"17300","2893","#098C09"
"17350","2915","#098C09"
"17400","2915","#098C09"
"17450","2915","#098C09"
