"count","pow","lineColor"
"0","221.3","#AF0B0B"
"50","222.7","#AF0B0B"
"100","220.2","#AF0B0B"
"150","221.6","#AF0B0B"
"200","221.3","#AF0B0B"
"250","224.3","#AF0B0B"
"300","221.3","#AF0B0B"
"350","222","#AF0B0B"
"400","222.5","#AF0B0B"
"450","221","#AF0B0B"
"500","221.5","#AF0B0B"
"550","223","#AF0B0B"
"600","222.4","#AF0B0B"
"650","222.1","#AF0B0B"
"700","225.7","#AF0B0B"
"750","207.4","#AF0B0B"
"800","202.8","#AF0B0B"
"850","202.3","#AF0B0B"
"900","202.7","#AF0B0B"
"950","202.5","#AF0B0B"
"1000","202.5","#AF0B0B"
"1050","203.8","#AF0B0B"
"1100","202.8","#AF0B0B"
"1150","203","#AF0B0B"
"1200","204.1","#AF0B0B"
"1250","203.8","#AF0B0B"
"1300","204.4","#AF0B0B"
"1350","204.9","#AF0B0B"
"1400","205","#AF0B0B"
"1450","205.9","#AF0B0B"
"1500","205.5","#AF0B0B"
"1550","205.5","#AF0B0B"
"1600","205.7","#AF0B0B"
"1650","206.4","#AF0B0B"
"1700","203.9","#AF0B0B"
"1750","203.6","#AF0B0B"
"1800","205.8","#AF0B0B"
"1850","205.4","#AF0B0B"
"1900","204.3","#AF0B0B"
"1950","206","#AF0B0B"
"2000","202.8","#AF0B0B"
"2050","203.4","#AF0B0B"
"2100","214.6","#AF0B0B"
"2150","204.1","#AF0B0B"
"2200","203.5","#AF0B0B"
"2250","220.8","#AF0B0B"
"2300","202.4","#AF0B0B"
"2350","202.8","#AF0B0B"
"2400","216.2","#AF0B0B"
"2450","203.5","#AF0B0B"
"2500","203.6","#AF0B0B"
"2550","213.4","#AF0B0B"
"2600","203.1","#AF0B0B"
"2650","203","#AF0B0B"
"2700","224.2","#AF0B0B"
"2750","203.9","#AF0B0B"
"2800","203.9","#AF0B0B"
"2850","212.2","#AF0B0B"
"2900","223.4","#AF0B0B"
"2950","223.4","#AF0B0B"
"3000","224.2","#AF0B0B"
"3050","223.6","#AF0B0B"
