"count","curr","lineColor"
"0","78.5","#AF0B0B"
"50","78","#AF0B0B"
"100","78.5","#AF0B0B"
"150","77.7","#AF0B0B"
"200","77.7","#AF0B0B"
"250","66.2","#AF0B0B"
"300","16","#AF0B0B"
"350","16","#AF0B0B"
"400","16","#AF0B0B"
"450","16","#AF0B0B"
"500","16","#AF0B0B"
"550","16","#AF0B0B"
"600","15.9","#AF0B0B"
"650","15.9","#AF0B0B"
"700","16","#AF0B0B"
"750","15.9","#AF0B0B"
"800","15.9","#AF0B0B"
"850","16","#AF0B0B"
"900","15.9","#AF0B0B"
"950","16","#AF0B0B"
"1000","15.9","#AF0B0B"
"1050","15.9","#AF0B0B"
"1100","15.9","#AF0B0B"
"1150","16","#AF0B0B"
"1200","16","#AF0B0B"
"1250","16","#AF0B0B"
"1300","16","#AF0B0B"
"1350","16","#AF0B0B"
"1400","15.9","#AF0B0B"
"1450","16","#AF0B0B"
"1500","15.9","#AF0B0B"
"1550","15.9","#AF0B0B"
"1600","15.9","#AF0B0B"
"1650","16","#AF0B0B"
"1700","15.9","#AF0B0B"
"1750","16.9","#AF0B0B"
"1800","15.9","#AF0B0B"
"1850","16","#AF0B0B"
"1900","15.9","#AF0B0B"
"1950","15.9","#AF0B0B"
"2000","15.9","#AF0B0B"
"2050","15.9","#AF0B0B"
"2100","15.9","#AF0B0B"
"2150","16","#AF0B0B"
"2200","16","#AF0B0B"
"2250","16","#AF0B0B"
"2300","15.9","#AF0B0B"
"2350","16.1","#AF0B0B"
"2400","15.9","#AF0B0B"
"2450","16","#AF0B0B"
"2500","15.9","#AF0B0B"
"2550","15.9","#AF0B0B"
"2600","15.9","#AF0B0B"
"2650","16.3","#AF0B0B"
"2700","15.9","#AF0B0B"
"2750","15.9","#AF0B0B"
"2800","15.9","#AF0B0B"
"2850","15.9","#AF0B0B"
"2900","15.9","#AF0B0B"
"2950","15.9","#AF0B0B"
"3000","15.9","#AF0B0B"
"3050","15.9","#AF0B0B"
"3100","15.9","#AF0B0B"
"3150","15.9","#AF0B0B"
"3200","15.9","#AF0B0B"
"3250","15.9","#AF0B0B"
"3300","15.9","#AF0B0B"
"3350","15.9","#AF0B0B"
"3400","16","#AF0B0B"
"3450","15.9","#AF0B0B"
"3500","15.9","#AF0B0B"
"3550","15.9","#AF0B0B"
"3600","16","#AF0B0B"
"3650","15.9","#AF0B0B"
"3700","15.9","#AF0B0B"
"3750","15.9","#AF0B0B"
"3800","15.9","#AF0B0B"
"3850","15.9","#AF0B0B"
"3900","15.9","#AF0B0B"
"3950","15.9","#AF0B0B"
"4000","15.9","#AF0B0B"
"4050","15.9","#AF0B0B"
"4100","15.9","#AF0B0B"
"4150","15.8","#AF0B0B"
"4200","15.9","#AF0B0B"
"4250","15.9","#AF0B0B"
"4300","15.8","#AF0B0B"
"4350","15.9","#AF0B0B"
"4400","15.8","#AF0B0B"
"4450","16","#AF0B0B"
"4500","15.9","#AF0B0B"
"4550","15.9","#AF0B0B"
"4600","15.9","#AF0B0B"
"4650","16","#AF0B0B"
"4700","16","#AF0B0B"
"4750","15.9","#AF0B0B"
"4800","15.9","#AF0B0B"
"4850","15.9","#AF0B0B"
"4900","15.9","#AF0B0B"
"4950","15.9","#AF0B0B"
"5000","15.9","#AF0B0B"
"5050","16","#AF0B0B"
"5100","16","#AF0B0B"
"5150","15.8","#AF0B0B"
"5200","15.9","#AF0B0B"
"5250","15.9","#AF0B0B"
"5300","15.9","#AF0B0B"
"5350","15.9","#AF0B0B"
"5400","15.9","#AF0B0B"
"5450","15.9","#AF0B0B"
"5500","15.9","#AF0B0B"
"5550","16","#AF0B0B"
"5600","15.9","#AF0B0B"
"5650","15.9","#AF0B0B"
"5700","15.9","#AF0B0B"
"5750","15.9","#AF0B0B"
"5800","16","#AF0B0B"
"5850","15.9","#AF0B0B"
"5900","15.9","#AF0B0B"
"5950","15.9","#AF0B0B"
"6000","15.9","#AF0B0B"
"6050","15.9","#AF0B0B"
"6100","15.9","#AF0B0B"
"6150","15.9","#AF0B0B"
"6200","15.9","#AF0B0B"
"6250","15.9","#AF0B0B"
"6300","15.9","#AF0B0B"
"6350","15.9","#AF0B0B"
"6400","15.9","#AF0B0B"
"6450","15.9","#AF0B0B"
"6500","15.9","#AF0B0B"
"6550","15.9","#AF0B0B"
"6600","16.1","#AF0B0B"
"6650","15.9","#AF0B0B"
"6700","16.1","#AF0B0B"
"6750","15.6","#AF0B0B"
"6800","15.9","#AF0B0B"
"6850","15.9","#AF0B0B"
"6900","15.9","#AF0B0B"
"6950","15.9","#AF0B0B"
"7000","15.9","#AF0B0B"
"7050","15.9","#AF0B0B"
"7100","15.8","#AF0B0B"
"7150","15.9","#AF0B0B"
"7200","15.9","#AF0B0B"
"7250","15.9","#AF0B0B"
"7300","15.9","#AF0B0B"
"7350","15.9","#AF0B0B"
"7400","15.9","#AF0B0B"
"7450","15.9","#AF0B0B"
"7500","15.9","#AF0B0B"
"7550","15.8","#AF0B0B"
"7600","15.9","#AF0B0B"
"7650","15.9","#AF0B0B"
"7700","16","#AF0B0B"
