"count","curr","lineColor"
"0","70.8","#AF0B0B"
"50","71.1","#AF0B0B"
"100","75.2","#AF0B0B"
"150","71.2","#AF0B0B"
"200","71.6","#AF0B0B"
"250","75.7","#AF0B0B"
"300","70.8","#AF0B0B"
"350","71.6","#AF0B0B"
"400","74.5","#AF0B0B"
"450","70.5","#AF0B0B"
"500","70.1","#AF0B0B"
"550","71.4","#AF0B0B"
"600","72.5","#AF0B0B"
"650","70.1","#AF0B0B"
"700","70.5","#AF0B0B"
"750","72.5","#AF0B0B"
"800","70","#AF0B0B"
"850","72.3","#AF0B0B"
"900","71.5","#AF0B0B"
"950","70.1","#AF0B0B"
"1000","78.2","#AF0B0B"
"1050","77.9","#AF0B0B"
"1100","77.7","#AF0B0B"
"1150","77.8","#AF0B0B"
"1200","78.3","#AF0B0B"
"1250","78.1","#AF0B0B"
"1300","47.6","#076969"
"1350","16","#076969"
"1400","15.9","#076969"
"1450","15.9","#076969"
"1500","15.9","#076969"
"1550","16","#076969"
"1600","15.9","#076969"
"1650","15.9","#076969"
"1700","15.9","#076969"
"1750","15.9","#076969"
"1800","15.9","#076969"
"1850","16","#076969"
"1900","15.9","#076969"
"1950","15.9","#076969"
"2000","15.9","#076969"
"2050","15.9","#076969"
"2100","15.9","#076969"
"2150","15.9","#076969"
"2200","15.8","#076969"
"2250","15.9","#076969"
"2300","15.9","#076969"
"2350","15.9","#076969"
"2400","15.9","#076969"
"2450","15.9","#076969"
"2500","16","#076969"
"2550","15.9","#076969"
"2600","15.8","#076969"
"2650","15.9","#076969"
"2700","15.9","#076969"
"2750","15.9","#076969"
"2800","15.9","#076969"
"2850","15.9","#076969"
"2900","15.9","#076969"
"2950","15.9","#076969"
"3000","16","#076969"
"3050","15.9","#076969"
"3100","15.9","#076969"
"3150","15.9","#076969"
"3200","15.9","#076969"
"3250","16.1","#076969"
"3300","15.9","#076969"
"3350","15.9","#076969"
"3400","15.9","#076969"
"3450","15.9","#076969"
"3500","15.9","#076969"
"3550","16","#076969"
"3600","15.9","#076969"
"3650","15.8","#076969"
"3700","15.9","#076969"
"3750","15.8","#076969"
"3800","15.9","#076969"
"3850","15.9","#076969"
"3900","15.8","#076969"
"3950","15.8","#076969"
"4000","15.8","#076969"
"4050","15.9","#076969"
"4100","15.9","#076969"
"4150","15.9","#076969"
"4200","15.8","#076969"
"4250","15.9","#076969"
"4300","15.9","#076969"
"4350","15.4","#076969"
"4400","15.9","#076969"
"4450","15.9","#076969"
"4500","15.8","#076969"
"4550","15.8","#076969"
"4600","15.8","#076969"
"4650","15.9","#076969"
"4700","15.8","#076969"
"4750","15.8","#076969"
"4800","15.8","#076969"
"4850","15.9","#076969"
"4900","15.9","#076969"
"4950","15.8","#076969"
"5000","15.9","#076969"
"5050","15.8","#076969"
"5100","15.8","#076969"
"5150","15.9","#076969"
"5200","15.9","#076969"
"5250","15.8","#076969"
"5300","15.9","#076969"
"5350","15.9","#076969"
"5400","15.9","#076969"
"5450","15.9","#076969"
"5500","15.8","#076969"
"5550","15.9","#076969"
"5600","15.8","#076969"
"5650","15.9","#076969"
"5700","15.9","#076969"
"5750","15.9","#076969"
"5800","15.8","#076969"
"5850","15.9","#076969"
"5900","15.9","#076969"
"5950","15.9","#076969"
"6000","15.8","#076969"
"6050","16","#076969"
"6100","15.9","#076969"
"6150","15.8","#076969"
"6200","15.9","#076969"
"6250","15.9","#076969"
"6300","15.8","#076969"
"6350","15.8","#076969"
"6400","15.8","#076969"
"6450","15.9","#076969"
"6500","15.8","#076969"
"6550","15.8","#076969"
"6600","15.9","#076969"
"6650","15.9","#076969"
"6700","15.8","#076969"
"6750","15.8","#076969"
"6800","15.9","#076969"
"6850","15.8","#076969"
"6900","15.9","#076969"
"6950","15.8","#076969"
"7000","16.6","#076969"
"7050","15.9","#076969"
"7100","15.8","#076969"
"7150","15.8","#076969"
"7200","15.9","#076969"
"7250","15.8","#076969"
"7300","15.9","#076969"
"7350","15.8","#076969"
"7400","15.8","#076969"
"7450","15.8","#076969"
"7500","15.8","#076969"
"7550","15.8","#076969"
"7600","15.9","#076969"
"7650","15.9","#076969"
"7700","15.9","#076969"
"7750","15.8","#076969"
"7800","15.8","#076969"
"7850","15.9","#076969"
"7900","15.9","#076969"
"7950","15.8","#076969"
"8000","15.8","#076969"
"8050","15.8","#076969"
"8100","15.9","#076969"
"8150","15.8","#076969"
"8200","15.9","#076969"
"8250","15.8","#076969"
"8300","15.8","#076969"
"8350","15.8","#076969"
"8400","15.8","#076969"
"8450","15.9","#076969"
"8500","15.8","#076969"
"8550","15.8","#076969"
"8600","15.8","#076969"
"8650","15.9","#076969"
"8700","15.8","#076969"
"8750","16.6","#076969"
"8800","15.8","#076969"
"8850","15.9","#076969"
"8900","15.8","#076969"
"8950","15.8","#076969"
"9000","15.9","#076969"
"9050","15.8","#076969"
"9100","15.9","#076969"
"9150","15.9","#076969"
"9200","15.8","#076969"
"9250","15.8","#076969"
"9300","15.8","#076969"
"9350","15.8","#076969"
"9400","15.8","#076969"
"9450","15.8","#076969"
"9500","15.8","#076969"
"9550","15.9","#076969"
"9600","15.9","#076969"
"9650","16","#076969"
"9700","15.8","#076969"
"9750","15.8","#076969"
"9800","15.9","#076969"
"9850","15.8","#076969"
"9900","15.8","#076969"
"9950","15.8","#076969"
"10000","15.8","#076969"
"10050","15.8","#076969"
"10100","15.9","#076969"
"10150","15.8","#076969"
"10200","15.8","#076969"
"10250","15.8","#076969"
"10300","15.8","#076969"
"10350","15.8","#076969"
"10400","15.8","#076969"
"10450","15.8","#076969"
"10500","15.9","#076969"
"10550","16","#076969"
"10600","15.8","#076969"
"10650","15.8","#076969"
"10700","15.8","#076969"
"10750","15.8","#076969"
"10800","15.8","#076969"
"10850","15.8","#076969"
"10900","15.8","#076969"
"10950","15.8","#076969"
"11000","15.8","#076969"
"11050","15.8","#076969"
"11100","15.9","#076969"
"11150","15.8","#076969"
"11200","15.8","#076969"
"11250","15.8","#076969"
"11300","46.7","#AF550B"
"11350","77.9","#AF550B"
"11400","77.6","#AF550B"
"11450","77.8","#AF550B"
"11500","77.3","#AF550B"
"11550","77.6","#AF550B"
"11600","79.1","#AF550B"
"11650","77.7","#AF550B"
"11700","78.7","#AF550B"
"11750","79.2","#AF550B"
"11800","77.9","#AF550B"
"11850","78.9","#AF550B"
"11900","75.7","#AF550B"
"11950","69.6","#AF550B"
"12000","69.5","#AF550B"
"12050","69.5","#AF550B"
"12100","69.4","#AF550B"
"12150","69.4","#AF550B"
"12200","69.8","#AF550B"
"12250","70","#AF550B"
"12300","69.9","#AF550B"
"12350","70","#AF550B"
"12400","70.1","#AF550B"
"12450","70","#AF550B"
"12500","70.2","#AF550B"
"12550","69.7","#AF550B"
"12600","69.7","#AF550B"
"12650","69.7","#AF550B"
"12700","69.8","#AF550B"
"12750","69.8","#AF550B"
"12800","72.5","#AF550B"
"12850","70","#AF550B"
"12900","70","#AF550B"
"12950","74.1","#AF550B"
"13000","70.2","#AF550B"
"13050","70.4","#AF550B"
"13100","70.1","#AF550B"
"13150","69.7","#AF550B"
"13200","69.8","#AF550B"
"13250","69.8","#AF550B"
"13300","70","#AF550B"
"13350","70.2","#AF550B"
"13400","69.9","#AF550B"
"13450","69","#AF550B"
"13500","69.6","#AF550B"
"13550","69.6","#AF550B"
"13600","69.5","#AF550B"
"13650","69.5","#AF550B"
"13700","69.1","#AF550B"
"13750","69.8","#AF550B"
"13800","69.8","#AF550B"
"13850","70.1","#AF550B"
"13900","69.4","#AF550B"
"13950","69.5","#AF550B"
"14000","69.7","#AF550B"
"14050","77.1","#AF550B"
"14100","77.1","#AF550B"
"14150","77","#AF550B"
"14200","76.4","#AF550B"
"14250","77.1","#AF550B"
"14300","76.9","#AF550B"
"14350","76.9","#AF550B"
"14400","77","#AF550B"
"14450","76.9","#AF550B"
"14500","77.3","#AF550B"
"14550","76.9","#AF550B"
"14600","76.9","#AF550B"
"14650","76.8","#AF550B"
"14700","76.4","#AF550B"
"14750","76.9","#AF550B"
"14800","76.8","#AF550B"
"14850","77.1","#AF550B"
"14900","77.1","#AF550B"
"14950","78","#AF550B"
"15000","78","#AF550B"
"15050","77.9","#AF550B"
"15100","76.9","#AF550B"
"15150","69.4","#AF550B"
"15200","69.4","#AF550B"
"15250","69.5","#AF550B"
"15300","69.6","#AF550B"
"15350","69.7","#AF550B"
"15400","69.7","#AF550B"
"15450","69.6","#AF550B"
"15500","69.7","#AF550B"
"15550","69.9","#AF550B"
"15600","69.6","#AF550B"
"15650","69.7","#AF550B"
"15700","69.3","#AF550B"
"15750","69.6","#AF550B"
"15800","69.4","#AF550B"
"15850","69.5","#AF550B"
"15900","69.9","#AF550B"
"15950","69.4","#AF550B"
"16000","69.7","#AF550B"
"16050","69.7","#AF550B"
"16100","69.5","#AF550B"
"16150","69.5","#AF550B"
"16200","69.6","#AF550B"
"16250","69.2","#AF550B"
"16300","69.5","#AF550B"
"16350","69","#AF550B"
"16400","69.7","#AF550B"
"16450","69.3","#AF550B"
"16500","69.3","#AF550B"
"16550","69.8","#AF550B"
"16600","69.6","#AF550B"
"16650","69.9","#AF550B"
"16700","69.7","#AF550B"
"16750","69.4","#AF550B"
"16800","69.7","#AF550B"
"16850","68.9","#AF550B"
"16900","69.5","#AF550B"
"16950","69.7","#AF550B"
"17000","69.7","#AF550B"
"17050","69.4","#AF550B"
"17100","69.6","#AF550B"
"17150","70.3","#AF550B"
"17200","69.6","#AF550B"
"17250","70.7","#AF550B"
"17300","69.5","#AF550B"
"17350","69.1","#AF550B"
"17400","69.8","#AF550B"
"17450","69.6","#AF550B"
"17500","69.5","#AF550B"
"17550","69.3","#AF550B"
"17600","69.4","#AF550B"
"17650","69.7","#AF550B"
"17700","69.9","#AF550B"
"17750","69.6","#AF550B"
"17800","69.7","#AF550B"
"17850","69.1","#AF550B"
"17900","69.5","#AF550B"
"17950","69.7","#AF550B"
"18000","69.7","#AF550B"
"18050","69.8","#AF550B"
"18100","71.9","#098C09"
"18150","70","#098C09"
"18200","72.3","#098C09"
"18250","74.1","#098C09"
"18300","71.4","#098C09"
"18350","70.2","#098C09"
"18400","69.8","#098C09"
"18450","74.1","#098C09"
"18500","70.3","#098C09"
"18550","70.6","#098C09"
"18600","72.8","#098C09"
"18650","70.5","#098C09"
"18700","79.6","#098C09"
"18750","70.7","#098C09"
"18800","71.9","#098C09"
"18850","72.9","#098C09"
"18900","69.6","#098C09"
"18950","70.5","#098C09"
"19000","69.4","#098C09"
"19050","72.2","#098C09"
"19100","76.6","#AF0B0B"
"19150","79.3","#AF0B0B"
"19200","77.7","#AF0B0B"
"19250","77.9","#AF0B0B"
"19300","77","#AF0B0B"
"19350","78.6","#AF0B0B"
"19400","64.5","#076969"
"19450","15.9","#076969"
"19500","16","#076969"
"19550","15.9","#076969"
"19600","15.9","#076969"
"19650","15.9","#076969"
"19700","15.9","#076969"
"19750","15.9","#076969"
"19800","15.9","#076969"
"19850","15.9","#076969"
"19900","15.9","#076969"
"19950","15.8","#076969"
"20000","15.9","#076969"
"20050","15.9","#076969"
"20100","15.9","#076969"
"20150","15.8","#076969"
"20200","15.9","#076969"
"20250","15.8","#076969"
"20300","15.9","#076969"
"20350","15.9","#076969"
"20400","15.9","#076969"
"20450","15.8","#076969"
"20500","15.9","#076969"
"20550","16","#076969"
"20600","15.9","#076969"
"20650","15.9","#076969"
"20700","15.9","#076969"
"20750","15.9","#076969"
"20800","15.9","#076969"
"20850","15.9","#076969"
"20900","15.8","#076969"
"20950","15.9","#076969"
"21000","15.9","#076969"
"21050","15.8","#076969"
"21100","15.9","#076969"
"21150","15.9","#076969"
"21200","15.8","#076969"
"21250","15.8","#076969"
"21300","15.8","#076969"
"21350","15.9","#076969"
"21400","15.9","#076969"
"21450","16.1","#076969"
"21500","15.9","#076969"
"21550","15.8","#076969"
"21600","15.9","#076969"
"21650","15.8","#076969"
"21700","15.8","#076969"
"21750","15.8","#076969"
"21800","15.8","#076969"
"21850","15.9","#076969"
"21900","15.9","#076969"
"21950","15.8","#076969"
"22000","15.8","#076969"
"22050","15.9","#076969"
"22100","15.9","#076969"
"22150","15.8","#076969"
"22200","15.8","#076969"
"22250","15.8","#076969"
"22300","16","#076969"
"22350","15.9","#076969"
"22400","15.8","#076969"
"22450","15.8","#076969"
"22500","15.8","#076969"
"22550","16","#076969"
"22600","15.8","#076969"
"22650","15.9","#076969"
"22700","15.8","#076969"
"22750","15.8","#076969"
"22800","15.8","#076969"
"22850","15.9","#076969"
"22900","15.9","#076969"
"22950","15.9","#076969"
"23000","15.8","#076969"
"23050","15.8","#076969"
"23100","15.8","#076969"
"23150","15.8","#076969"
"23200","15.9","#076969"
"23250","15.9","#076969"
"23300","15.9","#076969"
"23350","15.8","#076969"
"23400","15.8","#076969"
"23450","15.9","#076969"
"23500","15.9","#076969"
"23550","15.8","#076969"
"23600","15.9","#076969"
"23650","15.9","#076969"
"23700","15.8","#076969"
"23750","15.9","#076969"
"23800","15.9","#076969"
"23850","15.9","#076969"
"23900","15.9","#076969"
"23950","15.9","#076969"
"24000","15.9","#076969"
"24050","15.8","#076969"
"24100","15.9","#076969"
"24150","15.9","#076969"
"24200","15.8","#076969"
"24250","15.8","#076969"
"24300","15.9","#076969"
"24350","15.9","#076969"
"24400","15.8","#076969"
"24450","16.5","#076969"
"24500","15.8","#076969"
"24550","15.8","#076969"
"24600","15.9","#076969"
"24650","15.8","#076969"
"24700","15.8","#076969"
"24750","15.8","#076969"
"24800","15.9","#076969"
"24850","15.8","#076969"
"24900","15.8","#076969"
"24950","15.9","#076969"
"25000","15.9","#076969"
"25050","15.9","#076969"
"25100","15.9","#076969"
"25150","15.9","#076969"
"25200","15.8","#076969"
"25250","15.8","#076969"
"25300","15.9","#076969"
"25350","15.8","#076969"
"25400","15.8","#076969"
"25450","15.9","#076969"
"25500","15.8","#076969"
"25550","15.9","#076969"
"25600","15.8","#076969"
"25650","15.9","#076969"
"25700","15.8","#076969"
"25750","15.9","#076969"
"25800","15.8","#076969"
"25850","16","#076969"
"25900","15.8","#076969"
"25950","15.9","#076969"
"26000","15.8","#076969"
"26050","15.8","#076969"
"26100","15.8","#076969"
"26150","15.9","#076969"
"26200","15.8","#076969"
"26250","15.9","#076969"
"26300","15.8","#076969"
"26350","15.9","#076969"
"26400","15.8","#076969"
"26450","15.9","#076969"
"26500","15.8","#076969"
"26550","15.9","#076969"
"26600","15.8","#076969"
"26650","15.9","#076969"
"26700","15.8","#076969"
"26750","16","#076969"
"26800","15.9","#076969"
"26850","15.8","#076969"
"26900","15.8","#076969"
"26950","15.9","#076969"
"27000","15.9","#076969"
"27050","15.8","#076969"
"27100","15.9","#076969"
"27150","15.9","#076969"
"27200","15.8","#076969"
"27250","15.8","#076969"
"27300","15.9","#076969"
"27350","15.9","#076969"
"27400","16.5","#076969"
"27450","15.9","#076969"
"27500","15.9","#076969"
"27550","15.9","#076969"
"27600","15.8","#076969"
"27650","15.9","#076969"
"27700","15.9","#076969"
"27750","15.8","#076969"
"27800","15.8","#076969"
"27850","15.8","#076969"
"27900","15.8","#076969"
"27950","15.9","#076969"
"28000","15.8","#076969"
"28050","15.8","#076969"
"28100","15.9","#076969"
"28150","15.8","#076969"
"28200","15.8","#076969"
"28250","15.9","#076969"
"28300","15.9","#076969"
"28350","15.9","#076969"
"28400","15.9","#076969"
"28450","15.9","#076969"
"28500","15.8","#076969"
"28550","15.8","#076969"
"28600","15.9","#076969"
"28650","15.9","#076969"
"28700","15.9","#076969"
"28750","15.8","#076969"
"28800","15.8","#076969"
"28850","15.8","#076969"
"28900","15.8","#076969"
"28950","15.8","#076969"
"29000","15.8","#076969"
"29050","15.8","#076969"
"29100","15.8","#076969"
"29150","15.9","#076969"
"29200","15.9","#076969"
"29250","15.8","#076969"
"29300","15.8","#076969"
"29350","15.8","#076969"
"29400","31.4","#AF550B"
"29450","76.9","#AF550B"
"29500","76.5","#AF550B"
"29550","77.4","#AF550B"
"29600","77.8","#AF550B"
"29650","78.6","#AF550B"
"29700","78.2","#AF550B"
"29750","78","#AF550B"
"29800","77.8","#AF550B"
"29850","78.1","#AF550B"
"29900","77.7","#AF550B"
"29950","78.1","#AF550B"
"30000","77.2","#AF550B"
"30050","75","#AF550B"
"30100","69.6","#AF550B"
"30150","68.9","#AF550B"
"30200","70.4","#AF550B"
"30250","69.4","#AF550B"
"30300","69.6","#AF550B"
"30350","70.4","#AF550B"
"30400","70.2","#AF550B"
"30450","70.1","#AF550B"
"30500","69.7","#AF550B"
"30550","69.8","#AF550B"
"30600","69.8","#AF550B"
"30650","69.4","#AF550B"
"30700","69.6","#AF550B"
"30750","70.2","#AF550B"
"30800","70","#AF550B"
"30850","69.7","#AF550B"
"30900","69.8","#AF550B"
"30950","70","#AF550B"
"31000","70.1","#AF550B"
"31050","69.9","#AF550B"
"31100","69.8","#AF550B"
"31150","70","#AF550B"
"31200","69.1","#AF550B"
"31250","69.5","#AF550B"
"31300","68.9","#AF550B"
"31350","69.7","#AF550B"
"31400","70.3","#AF550B"
"31450","69.3","#AF550B"
"31500","69.7","#AF550B"
"31550","71.8","#AF550B"
"31600","70.1","#AF550B"
"31650","70","#AF550B"
"31700","70.8","#AF550B"
"31750","69.5","#AF550B"
"31800","69.4","#AF550B"
"31850","75","#AF550B"
"31900","70.4","#AF550B"
"31950","70.3","#AF550B"
"32000","70.1","#AF550B"
"32050","69.7","#AF550B"
"32100","70","#AF550B"
"32150","73.8","#AF550B"
"32200","76.9","#AF550B"
"32250","77.1","#AF550B"
"32300","76.4","#AF550B"
"32350","77.4","#AF550B"
"32400","77.3","#AF550B"
"32450","77.2","#AF550B"
"32500","77.1","#AF550B"
"32550","77.1","#AF550B"
"32600","77","#AF550B"
"32650","77.4","#AF550B"
"32700","77","#AF550B"
"32750","77.2","#AF550B"
"32800","76.9","#AF550B"
"32850","77.1","#AF550B"
"32900","77.5","#AF550B"
"32950","77","#AF550B"
"33000","77.3","#AF550B"
"33050","78.1","#AF550B"
"33100","77.8","#AF550B"
"33150","77.3","#AF550B"
"33200","76.9","#AF550B"
"33250","69.8","#AF550B"
"33300","70.2","#AF550B"
"33350","65.2","#AF550B"
"33400","69.9","#AF550B"
"33450","69.2","#AF550B"
