"count","pow","lineColor"
"0","228.4","#AF0B0B"
"50","284.6","#AF0B0B"
"100","227.9","#AF0B0B"
"150","233.7","#AF0B0B"
"200","235.3","#AF0B0B"
"250","226.5","#AF0B0B"
"300","235.4","#AF0B0B"
"350","253.1","#AF0B0B"
"400","233.4","#AF0B0B"
"450","263.7","#AF0B0B"
"500","241.7","#AF0B0B"
"550","230.4","#AF0B0B"
"600","245.4","#AF0B0B"
"650","230.2","#AF0B0B"
"700","254.3","#AF0B0B"
"750","224.1","#AF0B0B"
"800","224.4","#AF0B0B"
"850","256.3","#AF0B0B"
"900","223.6","#AF0B0B"
"950","227.3","#AF0B0B"
"1000","234.5","#AF0B0B"
"1050","241.4","#AF0B0B"
"1100","238.8","#AF0B0B"
"1150","241.6","#AF0B0B"
"1200","241.9","#AF0B0B"
"1250","241.5","#AF0B0B"
"1300","252.9","#076969"
"1350","49.4","#076969"
"1400","49.1","#076969"
"1450","49.1","#076969"
"1500","49.1","#076969"
"1550","49.1","#076969"
"1600","49.1","#076969"
"1650","49.1","#076969"
"1700","49.1","#076969"
"1750","49.1","#076969"
"1800","48.8","#076969"
"1850","49.1","#076969"
"1900","49.1","#076969"
"1950","49.1","#076969"
"2000","49.1","#076969"
"2050","50.1","#076969"
"2100","49.1","#076969"
"2150","49.1","#076969"
"2200","49.1","#076969"
"2250","49.1","#076969"
"2300","48.5","#076969"
"2350","49.1","#076969"
"2400","49.1","#076969"
"2450","48.8","#076969"
"2500","49.1","#076969"
"2550","48.8","#076969"
"2600","49.1","#076969"
"2650","49.1","#076969"
"2700","49.1","#076969"
"2750","49.1","#076969"
"2800","49.1","#076969"
"2850","49.1","#076969"
"2900","48.8","#076969"
"2950","49.8","#076969"
"3000","49.1","#076969"
"3050","48.8","#076969"
"3100","49.1","#076969"
"3150","48.8","#076969"
"3200","49.1","#076969"
"3250","49.1","#076969"
"3300","49.1","#076969"
"3350","48.8","#076969"
"3400","49.1","#076969"
"3450","49.1","#076969"
"3500","49.1","#076969"
"3550","49.1","#076969"
"3600","49.1","#076969"
"3650","49.1","#076969"
"3700","50.1","#076969"
"3750","49.1","#076969"
"3800","48.8","#076969"
"3850","49.1","#076969"
"3900","52","#076969"
"3950","51.1","#076969"
"4000","51.7","#076969"
"4050","49.1","#076969"
"4100","48.4","#076969"
"4150","48.8","#076969"
"4200","48.8","#076969"
"4250","49.1","#076969"
"4300","48.8","#076969"
"4350","49.1","#076969"
"4400","49.1","#076969"
"4450","49.1","#076969"
"4500","48.8","#076969"
"4550","48.8","#076969"
"4600","48.8","#076969"
"4650","48.8","#076969"
"4700","48.8","#076969"
"4750","49.1","#076969"
"4800","49.1","#076969"
"4850","48.8","#076969"
"4900","49.1","#076969"
"4950","48.8","#076969"
"5000","49.1","#076969"
"5050","49.1","#076969"
"5100","48.8","#076969"
"5150","49.1","#076969"
"5200","48.8","#076969"
"5250","49.1","#076969"
"5300","49.1","#076969"
"5350","49.1","#076969"
"5400","49.1","#076969"
"5450","49.1","#076969"
"5500","49.1","#076969"
"5550","49.1","#076969"
"5600","48.8","#076969"
"5650","48.8","#076969"
"5700","49.1","#076969"
"5750","49.1","#076969"
"5800","49.1","#076969"
"5850","48.8","#076969"
"5900","49.1","#076969"
"5950","49.1","#076969"
"6000","48.8","#076969"
"6050","48.8","#076969"
"6100","49.1","#076969"
"6150","49.4","#076969"
"6200","49.1","#076969"
"6250","49.1","#076969"
"6300","49.1","#076969"
"6350","48.8","#076969"
"6400","48.8","#076969"
"6450","49.1","#076969"
"6500","49.1","#076969"
"6550","49.1","#076969"
"6600","48.8","#076969"
"6650","48.8","#076969"
"6700","49.1","#076969"
"6750","48.8","#076969"
"6800","48.8","#076969"
"6850","48.8","#076969"
"6900","49.1","#076969"
"6950","49.1","#076969"
"7000","49.1","#076969"
"7050","49.1","#076969"
"7100","49.1","#076969"
"7150","48.8","#076969"
"7200","48.8","#076969"
"7250","48.8","#076969"
"7300","48.8","#076969"
"7350","48.8","#076969"
"7400","49.1","#076969"
"7450","48.8","#076969"
"7500","49.1","#076969"
"7550","48.8","#076969"
"7600","50.4","#076969"
"7650","48.8","#076969"
"7700","48.8","#076969"
