"count","volt","lineColor"
"0","3184","#AF0B0B"
"50","3195","#AF0B0B"
"100","3193","#AF0B0B"
"150","3192","#AF0B0B"
"200","3193","#AF0B0B"
"250","3194","#AF0B0B"
"300","3194","#AF0B0B"
"350","3193","#AF0B0B"
"400","3194","#AF0B0B"
"450","3190","#AF0B0B"
"500","3192","#AF0B0B"
"550","3194","#AF0B0B"
"600","3194","#AF0B0B"
"650","3194","#AF0B0B"
"700","3193","#AF0B0B"
"750","3195","#AF0B0B"
"800","3194","#AF0B0B"
"850","3189","#AF0B0B"
"900","3195","#AF0B0B"
"950","3194","#AF0B0B"
"1000","3186","#AF0B0B"
"1050","3185","#AF0B0B"
"1100","3186","#AF0B0B"
"1150","3187","#AF0B0B"
"1200","3184","#AF0B0B"
"1250","3173","#076969"
"1300","3255","#076969"
"1350","3255","#076969"
"1400","3255","#076969"
"1450","3255","#076969"
"1500","3254","#076969"
"1550","3255","#076969"
"1600","3255","#076969"
"1650","3246","#076969"
"1700","3255","#076969"
"1750","3255","#076969"
"1800","3255","#076969"
"1850","3255","#076969"
"1900","3255","#076969"
"1950","3255","#076969"
"2000","3255","#076969"
"2050","3255","#076969"
"2100","3255","#076969"
"2150","3254","#076969"
"2200","3255","#076969"
"2250","3255","#076969"
"2300","3254","#076969"
"2350","3255","#076969"
"2400","3255","#076969"
"2450","3255","#076969"
"2500","3255","#076969"
"2550","3255","#076969"
"2600","3255","#076969"
"2650","3254","#076969"
"2700","3255","#076969"
"2750","3255","#076969"
"2800","3256","#076969"
"2850","3255","#076969"
"2900","3255","#076969"
"2950","3255","#076969"
"3000","3255","#076969"
"3050","3255","#076969"
"3100","3255","#076969"
"3150","3254","#076969"
"3200","3255","#076969"
"3250","3255","#076969"
"3300","3255","#076969"
"3350","3255","#076969"
"3400","3255","#076969"
"3450","3254","#076969"
"3500","3255","#076969"
"3550","3255","#076969"
"3600","3255","#076969"
"3650","3255","#076969"
"3700","3255","#076969"
"3750","3255","#076969"
"3800","3255","#076969"
"3850","3255","#076969"
"3900","3255","#076969"
"3950","3255","#076969"
"4000","3255","#076969"
"4050","3254","#076969"
"4100","3255","#076969"
"4150","3254","#076969"
"4200","3254","#076969"
"4250","3255","#076969"
"4300","3255","#076969"
"4350","3255","#076969"
"4400","3255","#076969"
"4450","3255","#076969"
"4500","3255","#076969"
"4550","3255","#076969"
"4600","3255","#076969"
"4650","3255","#076969"
"4700","3255","#076969"
"4750","3254","#076969"
"4800","3255","#076969"
"4850","3255","#076969"
"4900","3255","#076969"
"4950","3255","#076969"
"5000","3254","#076969"
"5050","3255","#076969"
"5100","3255","#076969"
"5150","3255","#076969"
"5200","3255","#076969"
"5250","3255","#076969"
"5300","3255","#076969"
"5350","3255","#076969"
"5400","3255","#076969"
"5450","3255","#076969"
"5500","3254","#076969"
"5550","3255","#076969"
"5600","3255","#076969"
"5650","3255","#076969"
"5700","3255","#076969"
"5750","3253","#076969"
"5800","3255","#076969"
"5850","3255","#076969"
"5900","3255","#076969"
"5950","3254","#076969"
"6000","3255","#076969"
"6050","3255","#076969"
"6100","3255","#076969"
"6150","3255","#076969"
"6200","3254","#076969"
"6250","3254","#076969"
"6300","3255","#076969"
"6350","3254","#076969"
"6400","3255","#076969"
"6450","3255","#076969"
"6500","3255","#076969"
"6550","3255","#076969"
"6600","3255","#076969"
"6650","3255","#076969"
"6700","3254","#076969"
"6750","3255","#076969"
"6800","3255","#076969"
"6850","3255","#076969"
"6900","3255","#076969"
"6950","3255","#076969"
"7000","3255","#076969"
"7050","3255","#076969"
"7100","3255","#076969"
"7150","3255","#076969"
"7200","3255","#076969"
"7250","3255","#076969"
"7300","3255","#076969"
