"count","volt","lineColor"
"0","3196","#AF0B0B"
"50","3196","#AF0B0B"
"100","3195","#AF0B0B"
"150","3195","#AF0B0B"
"200","3196","#AF0B0B"
"250","3195","#AF0B0B"
"300","3196","#AF0B0B"
"350","3196","#AF0B0B"
"400","3196","#AF0B0B"
"450","3197","#AF0B0B"
"500","3195","#AF0B0B"
"550","3198","#AF0B0B"
"600","3205","#AF0B0B"
"650","3203","#AF0B0B"
"700","3204","#AF0B0B"
"750","3204","#AF0B0B"
"800","3203","#AF0B0B"
"850","3204","#AF0B0B"
"900","3203","#AF0B0B"
"950","3204","#AF0B0B"
"1000","3202","#AF0B0B"
"1050","3204","#AF0B0B"
"1100","3204","#AF0B0B"
"1150","3202","#AF0B0B"
"1200","3203","#AF0B0B"
"1250","3203","#AF0B0B"
"1300","3201","#AF0B0B"
"1350","3203","#AF0B0B"
"1400","3205","#AF0B0B"
"1450","3203","#AF0B0B"
"1500","3204","#AF0B0B"
"1550","3203","#AF0B0B"
"1600","3204","#AF0B0B"
"1650","3203","#AF0B0B"
"1700","3204","#AF0B0B"
"1750","3204","#AF0B0B"
"1800","3204","#AF0B0B"
"1850","3203","#AF0B0B"
"1900","3203","#AF0B0B"
"1950","3204","#AF0B0B"
"2000","3203","#AF0B0B"
"2050","3203","#AF0B0B"
"2100","3203","#AF0B0B"
"2150","3203","#AF0B0B"
"2200","3204","#AF0B0B"
"2250","3204","#AF0B0B"
"2300","3204","#AF0B0B"
"2350","3203","#AF0B0B"
"2400","3203","#AF0B0B"
"2450","3203","#AF0B0B"
"2500","3203","#AF0B0B"
"2550","3204","#AF0B0B"
"2600","3205","#AF0B0B"
"2650","3203","#AF0B0B"
"2700","3198","#AF0B0B"
"2750","3198","#AF0B0B"
"2800","3196","#AF0B0B"
"2850","3196","#AF0B0B"
"2900","3199","#AF0B0B"
"2950","3197","#AF0B0B"
"3000","3196","#AF0B0B"
"3050","3197","#AF0B0B"
"3100","3195","#AF0B0B"
"3150","3196","#AF0B0B"
"3200","3197","#AF0B0B"
"3250","3197","#AF0B0B"
"3300","3197","#AF0B0B"
"3350","3196","#AF0B0B"
"3400","3198","#AF0B0B"
"3450","3197","#AF0B0B"
"3500","3197","#AF0B0B"
"3550","3197","#AF0B0B"
"3600","3196","#AF0B0B"
"3650","3198","#AF0B0B"
"3700","3196","#AF0B0B"
"3750","3197","#AF0B0B"
"3800","3204","#AF0B0B"
"3850","3204","#AF0B0B"
"3900","3203","#AF0B0B"
"3950","3203","#AF0B0B"
"4000","3204","#AF0B0B"
"4050","3204","#AF0B0B"
"4100","3203","#AF0B0B"
"4150","3204","#AF0B0B"
"4200","3204","#AF0B0B"
"4250","3204","#AF0B0B"
"4300","3205","#AF0B0B"
"4350","3205","#AF0B0B"
"4400","3196","#AF0B0B"
"4450","3202","#AF0B0B"
"4500","3202","#AF0B0B"
"4550","3197","#AF0B0B"
"4600","3201","#AF0B0B"
"4650","3202","#AF0B0B"
"4700","3203","#AF0B0B"
"4750","3201","#AF0B0B"
"4800","3204","#AF0B0B"
"4850","3199","#AF0B0B"
"4900","3203","#AF0B0B"
"4950","3204","#AF0B0B"
"5000","3201","#AF0B0B"
"5050","3204","#AF0B0B"
"5100","3204","#AF0B0B"
"5150","3202","#AF0B0B"
"5200","3201","#AF0B0B"
"5250","3205","#AF0B0B"
"5300","3203","#AF0B0B"
"5350","3202","#AF0B0B"
"5400","3198","#076969"
"5450","3197","#076969"
"5500","3194","#076969"
"5550","3197","#076969"
"5600","3196","#076969"
"5650","3195","#076969"
"5700","3211","#AF550B"
"5750","3255","#AF550B"
"5800","3256","#AF550B"
"5850","3255","#AF550B"
"5900","3255","#AF550B"
"5950","3256","#AF550B"
"6000","3256","#AF550B"
"6050","3255","#AF550B"
"6100","3255","#AF550B"
"6150","3255","#AF550B"
"6200","3255","#AF550B"
"6250","3255","#AF550B"
"6300","3253","#AF550B"
"6350","3256","#AF550B"
"6400","3255","#AF550B"
"6450","3256","#AF550B"
"6500","3255","#AF550B"
"6550","3256","#AF550B"
"6600","3255","#AF550B"
"6650","3256","#AF550B"
"6700","3255","#AF550B"
"6750","3255","#AF550B"
"6800","3255","#AF550B"
"6850","3255","#AF550B"
"6900","3255","#AF550B"
"6950","3255","#AF550B"
"7000","3256","#AF550B"
"7050","3256","#AF550B"
"7100","3255","#AF550B"
"7150","3255","#AF550B"
"7200","3256","#AF550B"
"7250","3255","#AF550B"
"7300","3255","#AF550B"
"7350","3255","#AF550B"
"7400","3255","#AF550B"
"7450","3255","#AF550B"
"7500","3255","#AF550B"
"7550","3255","#AF550B"
"7600","3255","#AF550B"
"7650","3255","#AF550B"
"7700","3255","#AF550B"
"7750","3255","#AF550B"
"7800","3255","#AF550B"
"7850","3255","#AF550B"
"7900","3255","#AF550B"
"7950","3255","#AF550B"
"8000","3255","#AF550B"
"8050","3255","#AF550B"
"8100","3255","#AF550B"
"8150","3257","#AF550B"
"8200","3255","#AF550B"
"8250","3255","#AF550B"
"8300","3256","#AF550B"
"8350","3255","#AF550B"
"8400","3256","#AF550B"
"8450","3255","#AF550B"
"8500","3255","#AF550B"
"8550","3255","#AF550B"
"8600","3255","#AF550B"
"8650","3257","#AF550B"
"8700","3255","#AF550B"
"8750","3255","#AF550B"
"8800","3255","#AF550B"
"8850","3256","#AF550B"
"8900","3255","#AF550B"
"8950","3256","#AF550B"
"9000","3255","#AF550B"
"9050","3255","#AF550B"
"9100","3255","#AF550B"
"9150","3255","#AF550B"
"9200","3256","#AF550B"
"9250","3255","#AF550B"
"9300","3255","#AF550B"
"9350","3255","#AF550B"
"9400","3255","#AF550B"
"9450","3255","#AF550B"
"9500","3254","#AF550B"
"9550","3257","#AF550B"
"9600","3255","#AF550B"
"9650","3255","#AF550B"
"9700","3256","#AF550B"
"9750","3256","#AF550B"
"9800","3255","#AF550B"
"9850","3256","#AF550B"
"9900","3256","#AF550B"
"9950","3255","#AF550B"
"10000","3255","#AF550B"
"10050","3255","#AF550B"
"10100","3255","#AF550B"
"10150","3255","#AF550B"
"10200","3256","#AF550B"
"10250","3255","#AF550B"
"10300","3255","#AF550B"
"10350","3255","#AF550B"
"10400","3256","#AF550B"
"10450","3255","#AF550B"
"10500","3256","#AF550B"
"10550","3255","#AF550B"
"10600","3255","#AF550B"
"10650","3255","#AF550B"
"10700","3254","#AF550B"
"10750","3255","#AF550B"
"10800","3255","#AF550B"
"10850","3255","#AF550B"
"10900","3255","#AF550B"
"10950","3255","#AF550B"
"11000","3256","#AF550B"
"11050","3255","#AF550B"
"11100","3255","#AF550B"
"11150","3255","#AF550B"
"11200","3255","#AF550B"
"11250","3255","#AF550B"
"11300","3255","#AF550B"
"11350","3256","#AF550B"
"11400","3255","#AF550B"
"11450","3255","#AF550B"
"11500","3255","#AF550B"
"11550","3255","#AF550B"
"11600","3255","#AF550B"
"11650","3255","#AF550B"
"11700","3255","#AF550B"
"11750","3257","#AF550B"
"11800","3255","#AF550B"
"11850","3255","#AF550B"
"11900","3256","#AF550B"
"11950","3255","#AF550B"
"12000","3255","#AF550B"
"12050","3256","#AF550B"
"12100","3255","#AF550B"
"12150","3255","#AF550B"
"12200","3255","#AF550B"
"12250","3255","#AF550B"
"12300","3255","#AF550B"
"12350","3255","#AF550B"
"12400","3255","#AF550B"
"12450","3255","#AF550B"
"12500","3255","#AF550B"
"12550","3255","#AF550B"
"12600","3255","#AF550B"
"12650","3255","#AF550B"
"12700","3255","#AF550B"
"12750","3255","#AF550B"
"12800","3254","#AF550B"
"12850","3256","#AF550B"
"12900","3255","#AF550B"
"12950","3255","#AF550B"
"13000","3255","#AF550B"
"13050","3255","#AF550B"
"13100","3255","#AF550B"
"13150","3255","#AF550B"
"13200","3255","#AF550B"
"13250","3255","#AF550B"
"13300","3255","#AF550B"
"13350","3255","#AF550B"
"13400","3255","#AF550B"
"13450","3255","#AF550B"
"13500","3255","#AF550B"
"13550","3255","#AF550B"
"13600","3255","#AF550B"
"13650","3255","#AF550B"
"13700","3255","#AF550B"
"13750","3255","#AF550B"
"13800","3256","#AF550B"
"13850","3255","#AF550B"
"13900","3256","#AF550B"
"13950","3255","#AF550B"
"14000","3255","#AF550B"
"14050","3255","#AF550B"
"14100","3255","#AF550B"
"14150","3255","#AF550B"
"14200","3255","#AF550B"
"14250","3255","#AF550B"
"14300","3255","#AF550B"
"14350","3255","#AF550B"
"14400","3255","#AF550B"
"14450","3255","#AF550B"
"14500","3255","#AF550B"
"14550","3255","#AF550B"
"14600","3255","#AF550B"
"14650","3255","#AF550B"
"14700","3255","#AF550B"
"14750","3255","#AF550B"
"14800","3255","#AF550B"
"14850","3255","#AF550B"
"14900","3256","#AF550B"
"14950","3255","#AF550B"
"15000","3255","#AF550B"
"15050","3255","#AF550B"
"15100","3255","#AF550B"
"15150","3255","#AF550B"
"15200","3256","#AF550B"
"15250","3256","#AF550B"
"15300","3256","#AF550B"
"15350","3255","#AF550B"
"15400","3255","#AF550B"
"15450","3256","#AF550B"
"15500","3255","#AF550B"
"15550","3255","#AF550B"
"15600","3255","#AF550B"
"15650","3255","#AF550B"
"15700","3240","#098C09"
"15750","3195","#098C09"
"15800","3194","#098C09"
"15850","3193","#098C09"
"15900","3195","#098C09"
"15950","3194","#098C09"
"16000","3195","#098C09"
"16050","3195","#098C09"
"16100","3195","#098C09"
"16150","3195","#098C09"
"16200","3195","#098C09"
"16250","3194","#098C09"
"16300","3198","#098C09"
"16350","3203","#098C09"
"16400","3203","#098C09"
