"count","pow","lineColor"
"0","228.2","#AF0B0B"
"50","230.9","#AF0B0B"
"100","242.4","#AF0B0B"
"150","226.3","#AF0B0B"
"200","230.1","#AF0B0B"
"250","240.2","#AF0B0B"
"300","236.2","#AF0B0B"
"350","227.8","#AF0B0B"
"400","238.6","#AF0B0B"
"450","239.9","#AF0B0B"
"500","227","#AF0B0B"
"550","228.1","#AF0B0B"
"600","233.8","#AF0B0B"
"650","226.4","#AF0B0B"
"700","227.9","#AF0B0B"
"750","241.8","#AF0B0B"
"800","225.4","#AF0B0B"
"850","226.4","#AF0B0B"
"900","229.9","#AF0B0B"
"950","246.6","#AF0B0B"
"1000","247.6","#AF0B0B"
"1050","252.9","#AF0B0B"
"1100","247.3","#AF0B0B"
"1150","251.4","#AF0B0B"
"1200","249.5","#AF0B0B"
"1250","282","#076969"
"1300","52.4","#076969"
"1350","51.7","#076969"
"1400","51.7","#076969"
"1450","51.7","#076969"
"1500","51.7","#076969"
"1550","51.7","#076969"
"1600","51.7","#076969"
"1650","51.7","#076969"
"1700","52","#076969"
"1750","51.7","#076969"
"1800","51.7","#076969"
"1850","51.7","#076969"
"1900","52.7","#076969"
"1950","51.7","#076969"
"2000","51.7","#076969"
"2050","51.4","#076969"
"2100","51.7","#076969"
"2150","51.7","#076969"
"2200","52","#076969"
"2250","51.7","#076969"
"2300","51.7","#076969"
"2350","51.7","#076969"
"2400","51.7","#076969"
"2450","51.7","#076969"
"2500","51.7","#076969"
"2550","52","#076969"
"2600","52.7","#076969"
"2650","51.7","#076969"
"2700","52","#076969"
"2750","51.4","#076969"
"2800","51.7","#076969"
"2850","51.7","#076969"
"2900","51.7","#076969"
"2950","51.7","#076969"
"3000","51.7","#076969"
"3050","51.7","#076969"
"3100","51.7","#076969"
"3150","51.7","#076969"
"3200","51.7","#076969"
"3250","52","#076969"
"3300","51.7","#076969"
"3350","51.7","#076969"
"3400","51.7","#076969"
"3450","51.7","#076969"
"3500","52","#076969"
"3550","51.7","#076969"
"3600","51.7","#076969"
"3650","51.7","#076969"
"3700","51.4","#076969"
"3750","52","#076969"
"3800","51.7","#076969"
"3850","51.7","#076969"
"3900","51.7","#076969"
"3950","51.7","#076969"
"4000","51.4","#076969"
"4050","51.7","#076969"
"4100","51.7","#076969"
"4150","52","#076969"
"4200","51.7","#076969"
"4250","52.4","#076969"
"4300","51.7","#076969"
"4350","52","#076969"
"4400","51.4","#076969"
"4450","51.4","#076969"
"4500","51.7","#076969"
"4550","51.7","#076969"
"4600","51.7","#076969"
"4650","51.4","#076969"
"4700","51.7","#076969"
"4750","51.4","#076969"
"4800","51.7","#076969"
"4850","52","#076969"
"4900","52","#076969"
"4950","51.4","#076969"
"5000","51.7","#076969"
"5050","51.7","#076969"
"5100","52.3","#076969"
"5150","51.7","#076969"
"5200","51.4","#076969"
"5250","51.4","#076969"
"5300","51.7","#076969"
"5350","51.7","#076969"
"5400","52","#076969"
"5450","51.7","#076969"
"5500","51.7","#076969"
"5550","51.7","#076969"
"5600","52","#076969"
"5650","51.7","#076969"
"5700","51.7","#076969"
"5750","51.7","#076969"
"5800","51.7","#076969"
"5850","51.7","#076969"
"5900","52","#076969"
"5950","51.7","#076969"
"6000","51.7","#076969"
"6050","51.7","#076969"
"6100","51.7","#076969"
"6150","51.7","#076969"
"6200","51.4","#076969"
"6250","51.7","#076969"
"6300","51.7","#076969"
"6350","51.4","#076969"
"6400","51.7","#076969"
"6450","51.7","#076969"
"6500","51.7","#076969"
"6550","51.4","#076969"
"6600","52","#076969"
"6650","51.7","#076969"
"6700","51.7","#076969"
"6750","51.4","#076969"
"6800","51.7","#076969"
"6850","51.7","#076969"
"6900","51.7","#076969"
"6950","51.7","#076969"
"7000","51.7","#076969"
"7050","51.7","#076969"
"7100","51.7","#076969"
"7150","51.4","#076969"
"7200","51.7","#076969"
"7250","51.7","#076969"
"7300","51.7","#076969"
"7350","51.4","#076969"
"7400","51.4","#076969"
"7450","51.7","#076969"
"7500","51.4","#076969"
"7550","52","#076969"
"7600","51.7","#076969"
"7650","51.7","#076969"
"7700","49.1","#076969"
"7750","52","#076969"
"7800","51.4","#076969"
"7850","51.4","#076969"
"7900","51.7","#076969"
"7950","51.4","#076969"
"8000","51.7","#076969"
"8050","51.7","#076969"
"8100","51.4","#076969"
"8150","51.4","#076969"
"8200","51.7","#076969"
"8250","51.7","#076969"
"8300","51.7","#076969"
"8350","51.7","#076969"
"8400","51.7","#076969"
"8450","51.7","#076969"
"8500","51.4","#076969"
"8550","51.4","#076969"
"8600","51.7","#076969"
"8650","51.7","#076969"
"8700","51.4","#076969"
"8750","51.7","#076969"
"8800","51.7","#076969"
"8850","51.7","#076969"
"8900","51.7","#076969"
"8950","51.7","#076969"
"9000","51.7","#076969"
"9050","51.4","#076969"
"9100","51.7","#076969"
"9150","51.7","#076969"
"9200","51.7","#076969"
"9250","51.4","#076969"
"9300","51.7","#076969"
"9350","51.7","#076969"
"9400","51.7","#076969"
"9450","51.7","#076969"
"9500","51.7","#076969"
"9550","46.8","#076969"
"9600","52.3","#076969"
"9650","51.7","#076969"
"9700","51.7","#076969"
"9750","51.4","#076969"
"9800","51.4","#076969"
"9850","51.7","#076969"
"9900","51.7","#076969"
"9950","51.4","#076969"
"10000","51.4","#076969"
"10050","51.7","#076969"
"10100","51.7","#076969"
"10150","51.7","#076969"
"10200","51.7","#076969"
"10250","51.7","#076969"
"10300","51.7","#076969"
"10350","51.4","#076969"
"10400","51.7","#076969"
"10450","51.7","#076969"
"10500","52.3","#076969"
"10550","51.4","#076969"
"10600","51.4","#076969"
"10650","51.4","#076969"
"10700","51.4","#076969"
"10750","51.4","#076969"
"10800","51.7","#076969"
"10850","51.7","#076969"
"10900","51.4","#076969"
"10950","51.7","#076969"
"11000","51.4","#076969"
"11050","51.7","#076969"
"11100","51.4","#076969"
"11150","51.7","#076969"
"11200","51.4","#076969"
"11250","82.1","#AF550B"
"11300","250","#AF550B"
"11350","248.8","#AF550B"
"11400","252.5","#AF550B"
"11450","248.8","#AF550B"
"11500","251.6","#AF550B"
"11550","248.5","#AF550B"
"11600","251.6","#AF550B"
"11650","247.3","#AF550B"
"11700","249.2","#AF550B"
"11750","247.3","#AF550B"
"11800","248.8","#AF550B"
"11850","235.8","#AF550B"
"11900","224","#AF550B"
"11950","226.4","#AF550B"
"12000","223.6","#AF550B"
"12050","223","#AF550B"
"12100","223.6","#AF550B"
"12150","224.2","#AF550B"
"12200","224.5","#AF550B"
"12250","225.2","#AF550B"
"12300","224.2","#AF550B"
"12350","225.6","#AF550B"
"12400","226.4","#AF550B"
"12450","223.2","#AF550B"
"12500","224.5","#AF550B"
"12550","224.2","#AF550B"
"12600","225.2","#AF550B"
"12650","223.2","#AF550B"
"12700","224.2","#AF550B"
"12750","224.8","#AF550B"
"12800","224.8","#AF550B"
"12850","224.6","#AF550B"
"12900","226.4","#AF550B"
"12950","223.6","#AF550B"
"13000","226","#AF550B"
"13050","226.8","#AF550B"
"13100","225.8","#AF550B"
"13150","224.5","#AF550B"
"13200","238.4","#AF550B"
"13250","223.2","#AF550B"
"13300","223.3","#AF550B"
"13350","246.1","#AF550B"
"13400","223.2","#AF550B"
"13450","223.6","#AF550B"
"13500","251.7","#AF550B"
"13550","222.6","#AF550B"
"13600","223","#AF550B"
"13650","225.8","#AF550B"
"13700","225.5","#AF550B"
"13750","225.2","#AF550B"
"13800","222.6","#AF550B"
"13850","222","#AF550B"
"13900","222.7","#AF550B"
"13950","229.6","#AF550B"
"14000","246.7","#AF550B"
"14050","246.3","#AF550B"
"14100","247.9","#AF550B"
"14150","246.9","#AF550B"
"14200","246.3","#AF550B"
"14250","246.6","#AF550B"
"14300","246","#AF550B"
"14350","246.7","#AF550B"
"14400","245.7","#AF550B"
"14450","246.4","#AF550B"
"14500","246.9","#AF550B"
"14550","246.9","#AF550B"
"14600","246.9","#AF550B"
"14650","246.7","#AF550B"
"14700","246.1","#AF550B"
"14750","246.9","#AF550B"
"14800","245.7","#AF550B"
"14850","250.4","#AF550B"
"14900","248.3","#AF550B"
"14950","248.3","#AF550B"
"15000","311.6","#AF550B"
"15050","248.1","#AF550B"
"15100","224.9","#AF550B"
"15150","224.2","#AF550B"
"15200","222.4","#AF550B"
"15250","224.2","#AF550B"
"15300","223.6","#AF550B"
"15350","223.6","#AF550B"
"15400","223.2","#AF550B"
"15450","222.6","#AF550B"
"15500","221.7","#AF550B"
"15550","223.9","#AF550B"
"15600","246","#098C09"
"15650","237.3","#098C09"
"15700","241.4","#098C09"
"15750","274.5","#098C09"
"15800","257.7","#098C09"
"15850","240.8","#098C09"
"15900","267.8","#098C09"
"15950","247.6","#098C09"
"16000","236.6","#098C09"
"16050","261.1","#098C09"
"16100","254.9","#098C09"
"16150","229.1","#098C09"
"16200","251.6","#098C09"
"16250","248.8","#098C09"
"16300","222.5","#098C09"
"16350","228.5","#098C09"
"16400","232.8","#098C09"
"16450","247.6","#098C09"
"16500","229.1","#098C09"
"16550","239.2","#098C09"
"16600","232.6","#AF0B0B"
"16650","248.5","#AF0B0B"
"16700","249.5","#AF0B0B"
"16750","249.5","#AF0B0B"
"16800","249.8","#AF0B0B"
"16850","251.4","#AF0B0B"
"16900","239.2","#076969"
"16950","52","#076969"
"17000","51.7","#076969"
"17050","51.7","#076969"
"17100","51.7","#076969"
"17150","52","#076969"
"17200","51.7","#076969"
"17250","51.7","#076969"
"17300","51.7","#076969"
"17350","52","#076969"
"17400","51.7","#076969"
"17450","51.7","#076969"
"17500","51.7","#076969"
"17550","51.7","#076969"
"17600","51.7","#076969"
"17650","52","#076969"
"17700","51.7","#076969"
"17750","51.7","#076969"
"17800","51.7","#076969"
"17850","51.7","#076969"
"17900","51.7","#076969"
"17950","51.7","#076969"
"18000","51.7","#076969"
"18050","51.7","#076969"
"18100","51.7","#076969"
"18150","51.7","#076969"
"18200","52","#076969"
"18250","51.7","#076969"
"18300","51.7","#076969"
"18350","51.7","#076969"
"18400","51.7","#076969"
"18450","51.7","#076969"
"18500","51.7","#076969"
"18550","51.7","#076969"
"18600","51.4","#076969"
"18650","51.7","#076969"
"18700","51.4","#076969"
"18750","51.4","#076969"
"18800","51.4","#076969"
"18850","51.7","#076969"
"18900","51.7","#076969"
"18950","51.7","#076969"
"19000","51.7","#076969"
"19050","54.6","#076969"
"19100","51.7","#076969"
"19150","51.7","#076969"
"19200","51.4","#076969"
"19250","51.7","#076969"
"19300","51.7","#076969"
"19350","51.7","#076969"
"19400","51.7","#076969"
"19450","51.4","#076969"
"19500","51.7","#076969"
"19550","41","#076969"
"19600","51.7","#076969"
"19650","52","#076969"
"19700","51.4","#076969"
"19750","53","#076969"
"19800","51.7","#076969"
"19850","51.4","#076969"
"19900","51.4","#076969"
"19950","52","#076969"
"20000","51.7","#076969"
"20050","51.7","#076969"
"20100","51.7","#076969"
"20150","51.7","#076969"
"20200","51.7","#076969"
"20250","51.7","#076969"
"20300","51.4","#076969"
"20350","51.7","#076969"
"20400","51.7","#076969"
"20450","51.7","#076969"
"20500","52.7","#076969"
"20550","51.7","#076969"
"20600","51.7","#076969"
"20650","51.7","#076969"
"20700","51.4","#076969"
"20750","51.4","#076969"
"20800","51.7","#076969"
"20850","51.7","#076969"
"20900","51.7","#076969"
"20950","51.4","#076969"
"21000","51.7","#076969"
"21050","52","#076969"
"21100","51.7","#076969"
"21150","52","#076969"
"21200","51.7","#076969"
"21250","51.4","#076969"
"21300","51.7","#076969"
"21350","51.7","#076969"
"21400","51.7","#076969"
"21450","51.7","#076969"
"21500","51.7","#076969"
"21550","51.7","#076969"
"21600","51.4","#076969"
"21650","51.7","#076969"
"21700","51.7","#076969"
"21750","51.7","#076969"
"21800","51.7","#076969"
"21850","51.4","#076969"
"21900","51.7","#076969"
"21950","51.7","#076969"
"22000","51.4","#076969"
"22050","51.4","#076969"
"22100","51.7","#076969"
"22150","52","#076969"
"22200","51.7","#076969"
"22250","51.7","#076969"
"22300","51.7","#076969"
"22350","51.4","#076969"
"22400","51.7","#076969"
"22450","51.7","#076969"
"22500","51.7","#076969"
"22550","51.4","#076969"
"22600","51.7","#076969"
"22650","52.4","#076969"
"22700","51.7","#076969"
"22750","51.4","#076969"
"22800","51.7","#076969"
"22850","51.4","#076969"
"22900","51.7","#076969"
"22950","51.7","#076969"
"23000","51.7","#076969"
"23050","51.7","#076969"
"23100","51.7","#076969"
"23150","51.4","#076969"
"23200","51.7","#076969"
"23250","51.7","#076969"
"23300","51.7","#076969"
"23350","51.7","#076969"
"23400","51.4","#076969"
"23450","51.4","#076969"
"23500","51.7","#076969"
"23550","51.4","#076969"
"23600","48.8","#076969"
"23650","51.4","#076969"
"23700","51.7","#076969"
"23750","51.7","#076969"
"23800","51.4","#076969"
"23850","51.7","#076969"
"23900","51.7","#076969"
"23950","51.7","#076969"
"24000","51.7","#076969"
"24050","51.7","#076969"
"24100","51.7","#076969"
"24150","51.4","#076969"
"24200","51.7","#076969"
"24250","51.7","#076969"
"24300","51.7","#076969"
"24350","52","#076969"
"24400","51.4","#076969"
"24450","51.7","#076969"
"24500","51.7","#076969"
"24550","51.4","#076969"
"24600","51.4","#076969"
"24650","51.4","#076969"
"24700","51.7","#076969"
"24750","51.7","#076969"
"24800","51.7","#076969"
"24850","51.7","#076969"
"24900","51.7","#076969"
"24950","51.4","#076969"
