"count","curr","lineColor"
"0","78.7","#AF0B0B"
"50","79.6","#AF0B0B"
"100","79","#AF0B0B"
"150","78.6","#AF0B0B"
"200","78.8","#AF0B0B"
"250","80.1","#AF0B0B"
"300","79.9","#AF0B0B"
"350","78.6","#AF0B0B"
"400","78.6","#AF0B0B"
"450","79.6","#AF0B0B"
"500","78.8","#AF0B0B"
"550","72.9","#AF0B0B"
"600","70.5","#AF0B0B"
"650","70.6","#AF0B0B"
"700","70.9","#AF0B0B"
"750","70.4","#AF0B0B"
"800","70.2","#AF0B0B"
"850","73.5","#AF0B0B"
"900","69.8","#AF0B0B"
"950","70.1","#AF0B0B"
"1000","103.3","#AF0B0B"
"1050","70.3","#AF0B0B"
"1100","69.9","#AF0B0B"
"1150","94.9","#AF0B0B"
"1200","70.2","#AF0B0B"
"1250","70.3","#AF0B0B"
"1300","69.8","#AF0B0B"
"1350","69.9","#AF0B0B"
"1400","70","#AF0B0B"
"1450","69.9","#AF0B0B"
"1500","70","#AF0B0B"
"1550","70.4","#AF0B0B"
"1600","70.4","#AF0B0B"
"1650","70.5","#AF0B0B"
"1700","70","#AF0B0B"
"1750","69.9","#AF0B0B"
"1800","68.9","#AF0B0B"
"1850","70.3","#AF0B0B"
"1900","70.8","#AF0B0B"
"1950","70.4","#AF0B0B"
"2000","70.4","#AF0B0B"
"2050","70.2","#AF0B0B"
"2100","70.3","#AF0B0B"
"2150","70.6","#AF0B0B"
"2200","89.9","#AF0B0B"
"2250","70.3","#AF0B0B"
"2300","70.2","#AF0B0B"
"2350","70.6","#AF0B0B"
"2400","70.6","#AF0B0B"
"2450","70.8","#AF0B0B"
"2500","71.3","#AF0B0B"
"2550","70","#AF0B0B"
"2600","69.9","#AF0B0B"
"2650","73.4","#AF0B0B"
"2700","77.3","#AF0B0B"
"2750","77.1","#AF0B0B"
"2800","77","#AF0B0B"
"2850","77.2","#AF0B0B"
"2900","77.1","#AF0B0B"
"2950","77.1","#AF0B0B"
"3000","77.2","#AF0B0B"
"3050","76.7","#AF0B0B"
"3100","77.1","#AF0B0B"
"3150","77.2","#AF0B0B"
"3200","77.5","#AF0B0B"
"3250","77.4","#AF0B0B"
"3300","77.1","#AF0B0B"
"3350","77","#AF0B0B"
"3400","77.5","#AF0B0B"
"3450","77.1","#AF0B0B"
"3500","77.2","#AF0B0B"
"3550","77.3","#AF0B0B"
"3600","78.3","#AF0B0B"
"3650","78.1","#AF0B0B"
"3700","146.6","#AF0B0B"
"3750","70","#AF0B0B"
