"count","pow","lineColor"
"0","226.4","#AF0B0B"
"50","227.1","#AF0B0B"
"100","240.5","#AF0B0B"
"150","227.6","#AF0B0B"
"200","228.7","#AF0B0B"
"250","241.9","#AF0B0B"
"300","226.4","#AF0B0B"
"350","228.9","#AF0B0B"
"400","238.2","#AF0B0B"
"450","225.6","#AF0B0B"
"500","224.2","#AF0B0B"
"550","228.4","#AF0B0B"
"600","232","#AF0B0B"
"650","224.2","#AF0B0B"
"700","225.3","#AF0B0B"
"750","232","#AF0B0B"
"800","223.9","#AF0B0B"
"850","231.3","#AF0B0B"
"900","228.8","#AF0B0B"
"950","224.3","#AF0B0B"
"1000","249.5","#AF0B0B"
"1050","248.5","#AF0B0B"
"1100","247.9","#AF0B0B"
"1150","248.2","#AF0B0B"
"1200","249.7","#AF0B0B"
"1250","249.2","#AF0B0B"
"1300","153.3","#076969"
"1350","52","#076969"
"1400","51.7","#076969"
"1450","51.7","#076969"
"1500","51.7","#076969"
"1550","52","#076969"
"1600","51.7","#076969"
"1650","51.7","#076969"
"1700","51.7","#076969"
"1750","51.7","#076969"
"1800","51.7","#076969"
"1850","52","#076969"
"1900","51.7","#076969"
"1950","51.7","#076969"
"2000","51.7","#076969"
"2050","51.7","#076969"
"2100","51.7","#076969"
"2150","51.7","#076969"
"2200","51.4","#076969"
"2250","51.7","#076969"
"2300","51.7","#076969"
"2350","51.7","#076969"
"2400","51.7","#076969"
"2450","51.7","#076969"
"2500","52","#076969"
"2550","51.7","#076969"
"2600","51.4","#076969"
"2650","51.7","#076969"
"2700","51.7","#076969"
"2750","51.7","#076969"
"2800","51.7","#076969"
"2850","51.7","#076969"
"2900","51.7","#076969"
"2950","51.7","#076969"
"3000","52","#076969"
"3050","51.7","#076969"
"3100","51.7","#076969"
"3150","51.7","#076969"
"3200","51.7","#076969"
"3250","52.3","#076969"
"3300","51.7","#076969"
"3350","51.7","#076969"
"3400","51.7","#076969"
"3450","51.7","#076969"
"3500","51.7","#076969"
"3550","52","#076969"
"3600","51.7","#076969"
"3650","51.4","#076969"
"3700","51.7","#076969"
"3750","51.4","#076969"
"3800","51.7","#076969"
"3850","51.7","#076969"
"3900","51.4","#076969"
"3950","51.4","#076969"
"4000","51.4","#076969"
"4050","51.7","#076969"
"4100","51.7","#076969"
"4150","51.7","#076969"
"4200","51.4","#076969"
"4250","51.7","#076969"
"4300","51.7","#076969"
"4350","50.1","#076969"
"4400","51.7","#076969"
"4450","51.7","#076969"
"4500","51.4","#076969"
