"count","volt","lineColor"
"0","3183","#AF0B0B"
"50","3182","#AF0B0B"
"100","3182","#AF0B0B"
"150","3183","#AF0B0B"
"200","3182","#AF0B0B"
"250","3182","#AF0B0B"
"300","3181","#AF0B0B"
"350","3183","#AF0B0B"
"400","3183","#AF0B0B"
"450","3181","#AF0B0B"
"500","3183","#AF0B0B"
"550","3187","#AF0B0B"
"600","3191","#AF0B0B"
"650","3191","#AF0B0B"
"700","3190","#AF0B0B"
"750","3191","#AF0B0B"
"800","3191","#AF0B0B"
"850","3184","#AF0B0B"
"900","3191","#AF0B0B"
"950","3191","#AF0B0B"
"1000","3184","#AF0B0B"
"1050","3192","#AF0B0B"
"1100","3193","#AF0B0B"
"1150","3191","#AF0B0B"
"1200","3192","#AF0B0B"
"1250","3191","#AF0B0B"
"1300","3193","#AF0B0B"
"1350","3191","#AF0B0B"
"1400","3191","#AF0B0B"
"1450","3193","#AF0B0B"
"1500","3191","#AF0B0B"
"1550","3191","#AF0B0B"
"1600","3191","#AF0B0B"
"1650","3191","#AF0B0B"
"1700","3191","#AF0B0B"
"1750","3192","#AF0B0B"
"1800","3191","#AF0B0B"
"1850","3190","#AF0B0B"
"1900","3191","#AF0B0B"
"1950","3192","#AF0B0B"
"2000","3191","#AF0B0B"
"2050","3191","#AF0B0B"
"2100","3192","#AF0B0B"
"2150","3191","#AF0B0B"
"2200","3191","#AF0B0B"
"2250","3191","#AF0B0B"
"2300","3191","#AF0B0B"
"2350","3191","#AF0B0B"
"2400","3191","#AF0B0B"
"2450","3191","#AF0B0B"
"2500","3190","#AF0B0B"
"2550","3194","#AF0B0B"
"2600","3192","#AF0B0B"
"2650","3189","#AF0B0B"
"2700","3183","#AF0B0B"
"2750","3185","#AF0B0B"
"2800","3184","#AF0B0B"
"2850","3184","#AF0B0B"
"2900","3183","#AF0B0B"
"2950","3185","#AF0B0B"
"3000","3184","#AF0B0B"
"3050","3184","#AF0B0B"
"3100","3184","#AF0B0B"
"3150","3184","#AF0B0B"
"3200","3183","#AF0B0B"
"3250","3183","#AF0B0B"
"3300","3185","#AF0B0B"
"3350","3185","#AF0B0B"
"3400","3184","#AF0B0B"
"3450","3184","#AF0B0B"
"3500","3184","#AF0B0B"
"3550","3183","#AF0B0B"
"3600","3182","#AF0B0B"
"3650","3183","#AF0B0B"
"3700","3130","#AF0B0B"
"3750","3191","#AF0B0B"
"3800","3193","#AF0B0B"
"3850","3192","#AF0B0B"
"3900","3194","#AF0B0B"
"3950","3191","#AF0B0B"
"4000","3194","#AF0B0B"
"4050","3192","#AF0B0B"
"4100","3194","#AF0B0B"
"4150","3191","#AF0B0B"
"4200","3191","#AF0B0B"
"4250","3192","#AF0B0B"
"4300","3191","#AF0B0B"
"4350","3191","#AF0B0B"
"4400","3155","#AF0B0B"
"4450","3179","#AF0B0B"
"4500","3185","#AF0B0B"
"4550","3180","#AF0B0B"
"4600","3184","#AF0B0B"
"4650","3191","#AF0B0B"
"4700","3189","#AF0B0B"
