"count","curr","lineColor"
"0","76.3","#AF0B0B"
"50","75.6","#AF0B0B"
"100","76.3","#AF0B0B"
"150","76","#AF0B0B"
"200","75.9","#AF0B0B"
"250","76","#AF0B0B"
"300","76","#AF0B0B"
"350","75.7","#AF0B0B"
"400","76","#AF0B0B"
"450","75.5","#AF0B0B"
"500","75.6","#AF0B0B"
"550","72.9","#AF0B0B"
"600","68.8","#AF0B0B"
"650","68.6","#AF0B0B"
"700","69.6","#AF0B0B"
"750","69","#AF0B0B"
"800","69","#AF0B0B"
"850","71.2","#AF0B0B"
"900","68.7","#AF0B0B"
"950","68.7","#AF0B0B"
"1000","77.3","#AF0B0B"
"1050","69.3","#AF0B0B"
"1100","68.9","#AF0B0B"
"1150","69","#AF0B0B"
"1200","68.8","#AF0B0B"
"1250","68.6","#AF0B0B"
"1300","69.3","#AF0B0B"
"1350","69.3","#AF0B0B"
"1400","69.3","#AF0B0B"
"1450","69.4","#AF0B0B"
"1500","69.4","#AF0B0B"
"1550","69.1","#AF0B0B"
"1600","69.3","#AF0B0B"
"1650","68.8","#AF0B0B"
"1700","69","#AF0B0B"
"1750","69.1","#AF0B0B"
"1800","68.9","#AF0B0B"
"1850","69.3","#AF0B0B"
"1900","71.1","#AF0B0B"
"1950","69","#AF0B0B"
"2000","68.4","#AF0B0B"
"2050","69.4","#AF0B0B"
"2100","69.3","#AF0B0B"
"2150","69.5","#AF0B0B"
"2200","72","#AF0B0B"
"2250","69.1","#AF0B0B"
"2300","68.8","#AF0B0B"
"2350","69.5","#AF0B0B"
"2400","68.8","#AF0B0B"
"2450","68.9","#AF0B0B"
"2500","72","#AF0B0B"
"2550","69.1","#AF0B0B"
"2600","68.7","#AF0B0B"
"2650","69.5","#AF0B0B"
"2700","77.6","#AF0B0B"
"2750","77.7","#AF0B0B"
"2800","77.5","#AF0B0B"
"2850","78","#AF0B0B"
"2900","77.4","#AF0B0B"
"2950","77.9","#AF0B0B"
"3000","77.3","#AF0B0B"
"3050","77.5","#AF0B0B"
"3100","77.9","#AF0B0B"
"3150","77.9","#AF0B0B"
"3200","77.8","#AF0B0B"
"3250","77.8","#AF0B0B"
"3300","77.5","#AF0B0B"
"3350","77.9","#AF0B0B"
"3400","77.6","#AF0B0B"
"3450","77.7","#AF0B0B"
"3500","77.9","#AF0B0B"
"3550","76.5","#AF0B0B"
"3600","77.4","#AF0B0B"
"3650","76.1","#AF0B0B"
"3700","99.9","#AF0B0B"
"3750","72.5","#AF0B0B"
"3800","68.7","#AF0B0B"
"3850","69.5","#AF0B0B"
"3900","64.8","#AF0B0B"
"3950","69.5","#AF0B0B"
"4000","69.5","#AF0B0B"
"4050","69","#AF0B0B"
"4100","69.5","#AF0B0B"
"4150","69.1","#AF0B0B"
"4200","69.5","#AF0B0B"
"4250","69.4","#AF0B0B"
"4300","69.6","#AF0B0B"
"4350","69.2","#AF0B0B"
"4400","80","#AF0B0B"
"4450","72.4","#AF0B0B"
"4500","71","#AF0B0B"
"4550","74.1","#AF0B0B"
"4600","71.4","#AF0B0B"
"4650","69.6","#AF0B0B"
"4700","69.8","#AF0B0B"
"4750","71.2","#AF0B0B"
"4800","70.3","#AF0B0B"
"4850","69.8","#AF0B0B"
"4900","73.9","#AF0B0B"
"4950","70.4","#AF0B0B"
"5000","70.4","#AF0B0B"
"5050","69.7","#AF0B0B"
"5100","70.6","#AF0B0B"
"5150","72.8","#AF0B0B"
"5200","69.8","#AF0B0B"
"5250","72.8","#AF0B0B"
"5300","69.6","#AF0B0B"
"5350","70.2","#AF0B0B"
"5400","75.6","#076969"
"5450","76.2","#076969"
"5500","76.4","#076969"
"5550","77.7","#076969"
"5600","76.1","#076969"
"5650","76","#076969"
"5700","81.2","#AF550B"
"5750","15.2","#AF550B"
"5800","15","#AF550B"
"5850","15.1","#AF550B"
"5900","15","#AF550B"
"5950","15","#AF550B"
"6000","15","#AF550B"
"6050","15","#AF550B"
"6100","15.1","#AF550B"
"6150","15","#AF550B"
"6200","15.2","#AF550B"
"6250","15","#AF550B"
"6300","15.1","#AF550B"
"6350","15","#AF550B"
"6400","15","#AF550B"
"6450","15","#AF550B"
