"count","volt","lineColor"
"0","3187","#AF0B0B"
"50","3187","#AF0B0B"
"100","3187","#AF0B0B"
"150","3187","#AF0B0B"
"200","3188","#AF0B0B"
"250","3188","#AF0B0B"
"300","3187","#AF0B0B"
"350","3187","#AF0B0B"
"400","3187","#AF0B0B"
"450","3187","#AF0B0B"
"500","3186","#AF0B0B"
"550","3191","#AF0B0B"
"600","3195","#AF0B0B"
"650","3195","#AF0B0B"
"700","3195","#AF0B0B"
"750","3196","#AF0B0B"
"800","3195","#AF0B0B"
"850","3190","#AF0B0B"
"900","3195","#AF0B0B"
"950","3195","#AF0B0B"
"1000","3192","#AF0B0B"
"1050","3195","#AF0B0B"
"1100","3196","#AF0B0B"
"1150","3195","#AF0B0B"
"1200","3197","#AF0B0B"
"1250","3195","#AF0B0B"
"1300","3196","#AF0B0B"
"1350","3195","#AF0B0B"
"1400","3196","#AF0B0B"
"1450","3196","#AF0B0B"
"1500","3195","#AF0B0B"
"1550","3196","#AF0B0B"
"1600","3195","#AF0B0B"
"1650","3195","#AF0B0B"
"1700","3195","#AF0B0B"
"1750","3195","#AF0B0B"
"1800","3196","#AF0B0B"
"1850","3195","#AF0B0B"
"1900","3191","#AF0B0B"
"1950","3195","#AF0B0B"
"2000","3196","#AF0B0B"
"2050","3195","#AF0B0B"
"2100","3195","#AF0B0B"
"2150","3195","#AF0B0B"
"2200","3193","#AF0B0B"
"2250","3197","#AF0B0B"
"2300","3195","#AF0B0B"
"2350","3195","#AF0B0B"
"2400","3196","#AF0B0B"
"2450","3195","#AF0B0B"
"2500","3188","#AF0B0B"
"2550","3195","#AF0B0B"
"2600","3196","#AF0B0B"
"2650","3195","#AF0B0B"
"2700","3186","#AF0B0B"
"2750","3187","#AF0B0B"
"2800","3184","#AF0B0B"
"2850","3186","#AF0B0B"
"2900","3187","#AF0B0B"
"2950","3187","#AF0B0B"
"3000","3187","#AF0B0B"
"3050","3187","#AF0B0B"
"3100","3187","#AF0B0B"
"3150","3186","#AF0B0B"
"3200","3186","#AF0B0B"
"3250","3187","#AF0B0B"
"3300","3187","#AF0B0B"
"3350","3187","#AF0B0B"
"3400","3187","#AF0B0B"
"3450","3187","#AF0B0B"
"3500","3185","#AF0B0B"
"3550","3187","#AF0B0B"
"3600","3186","#AF0B0B"
"3650","3188","#AF0B0B"
"3700","3175","#AF0B0B"
"3750","3189","#AF0B0B"
"3800","3195","#AF0B0B"
"3850","3195","#AF0B0B"
"3900","3194","#AF0B0B"
"3950","3196","#AF0B0B"
"4000","3195","#AF0B0B"
"4050","3195","#AF0B0B"
"4100","3195","#AF0B0B"
"4150","3195","#AF0B0B"
"4200","3195","#AF0B0B"
"4250","3194","#AF0B0B"
"4300","3195","#AF0B0B"
"4350","3195","#AF0B0B"
"4400","3185","#AF0B0B"
"4450","3191","#AF0B0B"
"4500","3190","#AF0B0B"
"4550","3193","#AF0B0B"
"4600","3191","#AF0B0B"
"4650","3196","#AF0B0B"
"4700","3194","#AF0B0B"
"4750","3190","#AF0B0B"
"4800","3195","#AF0B0B"
"4850","3194","#AF0B0B"
"4900","3195","#AF0B0B"
"4950","3189","#AF0B0B"
"5000","3194","#AF0B0B"
"5050","3195","#AF0B0B"
"5100","3191","#AF0B0B"
"5150","3195","#AF0B0B"
"5200","3194","#AF0B0B"
"5250","3188","#AF0B0B"
"5300","3194","#AF0B0B"
"5350","3194","#AF0B0B"
"5400","3192","#076969"
"5450","3185","#076969"
"5500","3187","#076969"
"5550","3186","#076969"
"5600","3188","#076969"
"5650","3188","#076969"
"5700","3179","#AF550B"
"5750","3255","#AF550B"
"5800","3255","#AF550B"
"5850","3255","#AF550B"
"5900","3255","#AF550B"
"5950","3255","#AF550B"
"6000","3255","#AF550B"
"6050","3255","#AF550B"
"6100","3255","#AF550B"
"6150","3255","#AF550B"
"6200","3255","#AF550B"
