"count","curr","lineColor"
"0","76.2","#AF0B0B"
"50","76.1","#AF0B0B"
"100","76.9","#AF0B0B"
"150","76.7","#AF0B0B"
"200","76.3","#AF0B0B"
"250","76.6","#AF0B0B"
"300","77","#AF0B0B"
"350","82.1","#AF0B0B"
"400","76.5","#AF0B0B"
"450","77","#AF0B0B"
"500","76.7","#AF0B0B"
"550","76.1","#AF0B0B"
"600","83.8","#AF0B0B"
"650","69.4","#AF0B0B"
"700","69.2","#AF0B0B"
"750","69.2","#AF0B0B"
"800","68.7","#AF0B0B"
"850","68.7","#AF0B0B"
"900","69.2","#AF0B0B"
"950","68.8","#AF0B0B"
"1000","69.2","#AF0B0B"
"1050","69.1","#AF0B0B"
"1100","68.8","#AF0B0B"
"1150","68.9","#AF0B0B"
"1200","68.8","#AF0B0B"
"1250","69.3","#AF0B0B"
"1300","68.9","#AF0B0B"
"1350","69.2","#AF0B0B"
"1400","69.1","#AF0B0B"
"1450","68.9","#AF0B0B"
"1500","68.7","#AF0B0B"
"1550","68.6","#AF0B0B"
"1600","69","#AF0B0B"
"1650","69.7","#AF0B0B"
"1700","69.4","#AF0B0B"
"1750","69.3","#AF0B0B"
"1800","69.5","#AF0B0B"
"1850","68.9","#AF0B0B"
"1900","68.9","#AF0B0B"
"1950","73.7","#AF0B0B"
"2000","69","#AF0B0B"
"2050","69.2","#AF0B0B"
"2100","68.7","#AF0B0B"
"2150","69.1","#AF0B0B"
"2200","69.1","#AF0B0B"
"2250","69.4","#AF0B0B"
"2300","68.7","#AF0B0B"
"2350","69.4","#AF0B0B"
"2400","69.2","#AF0B0B"
"2450","69.6","#AF0B0B"
"2500","69.2","#AF0B0B"
"2550","68.9","#AF0B0B"
"2600","69.2","#AF0B0B"
"2650","69.4","#AF0B0B"
"2700","73.4","#AF0B0B"
"2750","78.1","#AF0B0B"
"2800","77.9","#AF0B0B"
"2850","78.2","#AF0B0B"
"2900","77.7","#AF0B0B"
"2950","77.8","#AF0B0B"
"3000","77.6","#AF0B0B"
"3050","78.1","#AF0B0B"
"3100","77.7","#AF0B0B"
"3150","78","#AF0B0B"
"3200","77.4","#AF0B0B"
"3250","77.4","#AF0B0B"
"3300","78","#AF0B0B"
"3350","77.6","#AF0B0B"
"3400","77.7","#AF0B0B"
"3450","77.7","#AF0B0B"
"3500","77.4","#AF0B0B"
"3550","77.7","#AF0B0B"
"3600","77.7","#AF0B0B"
"3650","76.7","#AF0B0B"
"3700","75.7","#AF0B0B"
"3750","80.6","#AF0B0B"
"3800","73","#AF0B0B"
"3850","69.7","#AF0B0B"
"3900","69.3","#AF0B0B"
"3950","69.2","#AF0B0B"
"4000","69.4","#AF0B0B"
"4050","69.2","#AF0B0B"
"4100","69.5","#AF0B0B"
"4150","69.5","#AF0B0B"
"4200","69.4","#AF0B0B"
"4250","68.9","#AF0B0B"
"4300","69.4","#AF0B0B"
"4350","69.4","#AF0B0B"
"4400","69.8","#AF0B0B"
"4450","69.4","#AF0B0B"
"4500","70","#AF0B0B"
"4550","69.7","#AF0B0B"
"4600","69.3","#AF0B0B"
"4650","69.4","#AF0B0B"
"4700","69.5","#AF0B0B"
"4750","69.2","#AF0B0B"
"4800","82.5","#AF0B0B"
"4850","74.5","#AF0B0B"
"4900","75.7","#AF0B0B"
"4950","73.4","#AF0B0B"
"5000","73.9","#AF0B0B"
"5050","72.6","#AF0B0B"
"5100","70.4","#AF0B0B"
"5150","69.7","#AF0B0B"
"5200","70.5","#AF0B0B"
"5250","70.1","#AF0B0B"
"5300","73.4","#AF0B0B"
"5350","70.8","#AF0B0B"
"5400","71.3","#AF0B0B"
"5450","70.9","#AF0B0B"
"5500","74","#AF0B0B"
"5550","70.1","#AF0B0B"
"5600","77.6","#AF0B0B"
"5650","70.1","#AF0B0B"
"5700","70.1","#AF0B0B"
"5750","70.3","#AF0B0B"
"5800","76.5","#076969"
"5850","75.8","#076969"
"5900","76.8","#076969"
"5950","76.3","#076969"
"6000","76.6","#076969"
"6050","85.8","#AF550B"
"6100","15.3","#AF550B"
"6150","15.1","#AF550B"
"6200","15.1","#AF550B"
"6250","15.2","#AF550B"
"6300","15.1","#AF550B"
"6350","15.1","#AF550B"
"6400","15.2","#AF550B"
"6450","15.7","#AF550B"
"6500","15.1","#AF550B"
"6550","15.1","#AF550B"
"6600","15.1","#AF550B"
"6650","15.1","#AF550B"
"6700","15.1","#AF550B"
"6750","15","#AF550B"
"6800","15.1","#AF550B"
"6850","15.1","#AF550B"
"6900","15.1","#AF550B"
"6950","15","#AF550B"
"7000","15.1","#AF550B"
"7050","15.1","#AF550B"
"7100","15","#AF550B"
"7150","15.1","#AF550B"
"7200","15.1","#AF550B"
"7250","15.1","#AF550B"
"7300","15.1","#AF550B"
"7350","15.1","#AF550B"
"7400","15.1","#AF550B"
"7450","15.1","#AF550B"
"7500","15.2","#AF550B"
"7550","15.1","#AF550B"
"7600","15.1","#AF550B"
"7650","15.1","#AF550B"
"7700","15.2","#AF550B"
"7750","15","#AF550B"
"7800","15.1","#AF550B"
"7850","15.1","#AF550B"
"7900","15.1","#AF550B"
"7950","15.1","#AF550B"
"8000","15.2","#AF550B"
"8050","15","#AF550B"
"8100","15.1","#AF550B"
"8150","15.1","#AF550B"
"8200","15.1","#AF550B"
"8250","15.1","#AF550B"
"8300","14.3","#AF550B"
"8350","15.1","#AF550B"
"8400","15.1","#AF550B"
"8450","15.1","#AF550B"
"8500","15","#AF550B"
"8550","15.1","#AF550B"
"8600","15","#AF550B"
"8650","15.1","#AF550B"
"8700","15","#AF550B"
"8750","15.1","#AF550B"
"8800","15.1","#AF550B"
"8850","15.1","#AF550B"
"8900","15.1","#AF550B"
"8950","15","#AF550B"
"9000","15.1","#AF550B"
"9050","15.1","#AF550B"
"9100","15","#AF550B"
"9150","15.1","#AF550B"
"9200","15.1","#AF550B"
"9250","15.1","#AF550B"
"9300","15.1","#AF550B"
"9350","15","#AF550B"
"9400","15.1","#AF550B"
"9450","15","#AF550B"
"9500","15","#AF550B"
"9550","15.3","#AF550B"
"9600","15","#AF550B"
"9650","15","#AF550B"
"9700","15.1","#AF550B"
"9750","15.1","#AF550B"
"9800","15.1","#AF550B"
"9850","15.1","#AF550B"
"9900","15.1","#AF550B"
"9950","15.1","#AF550B"
"10000","15.1","#AF550B"
"10050","15","#AF550B"
"10100","15.1","#AF550B"
"10150","15.1","#AF550B"
"10200","15.1","#AF550B"
"10250","15.1","#AF550B"
"10300","15.1","#AF550B"
"10350","15","#AF550B"
"10400","15","#AF550B"
"10450","15.1","#AF550B"
"10500","15.1","#AF550B"
"10550","15","#AF550B"
"10600","15.1","#AF550B"
"10650","15.1","#AF550B"
"10700","15.1","#AF550B"
"10750","15.1","#AF550B"
"10800","15","#AF550B"
"10850","15.1","#AF550B"
"10900","16.1","#AF550B"
"10950","15","#AF550B"
"11000","15.1","#AF550B"
"11050","15","#AF550B"
"11100","15","#AF550B"
"11150","15.1","#AF550B"
"11200","15.1","#AF550B"
"11250","15.1","#AF550B"
"11300","15.1","#AF550B"
"11350","15","#AF550B"
"11400","15.1","#AF550B"
"11450","15","#AF550B"
"11500","15.1","#AF550B"
"11550","15.1","#AF550B"
"11600","15","#AF550B"
"11650","15.1","#AF550B"
"11700","15","#AF550B"
"11750","15.1","#AF550B"
"11800","15","#AF550B"
"11850","15","#AF550B"
"11900","15.1","#AF550B"
"11950","15","#AF550B"
"12000","15.2","#AF550B"
"12050","15.1","#AF550B"
"12100","15","#AF550B"
"12150","15.1","#AF550B"
"12200","15","#AF550B"
"12250","15.1","#AF550B"
"12300","15","#AF550B"
"12350","15","#AF550B"
"12400","15.1","#AF550B"
"12450","15.1","#AF550B"
"12500","15","#AF550B"
"12550","15.1","#AF550B"
"12600","15.1","#AF550B"
"12650","15","#AF550B"
"12700","15.1","#AF550B"
"12750","15","#AF550B"
"12800","15.1","#AF550B"
"12850","15.1","#AF550B"
"12900","15","#AF550B"
"12950","15","#AF550B"
"13000","15","#AF550B"
"13050","15.1","#AF550B"
"13100","15","#AF550B"
"13150","15.1","#AF550B"
"13200","15","#AF550B"
"13250","15.1","#AF550B"
"13300","15.1","#AF550B"
"13350","15.1","#AF550B"
"13400","15.1","#AF550B"
"13450","15.1","#AF550B"
"13500","15","#AF550B"
"13550","15","#AF550B"
"13600","15","#AF550B"
"13650","15.1","#AF550B"
"13700","15.1","#AF550B"
"13750","15","#AF550B"
"13800","15","#AF550B"
"13850","15.2","#AF550B"
"13900","15","#AF550B"
"13950","15.1","#AF550B"
"14000","15.1","#AF550B"
"14050","15.1","#AF550B"
"14100","15","#AF550B"
"14150","15.1","#AF550B"
"14200","15","#AF550B"
"14250","14.9","#AF550B"
"14300","15","#AF550B"
"14350","15.1","#AF550B"
"14400","15","#AF550B"
"14450","15","#AF550B"
"14500","15.1","#AF550B"
"14550","15.1","#AF550B"
"14600","15","#AF550B"
"14650","15.1","#AF550B"
"14700","15","#AF550B"
"14750","15.1","#AF550B"
"14800","15.2","#AF550B"
"14850","15","#AF550B"
"14900","15.1","#AF550B"
"14950","15.1","#AF550B"
"15000","15.1","#AF550B"
"15050","15","#AF550B"
"15100","15.1","#AF550B"
"15150","15.1","#AF550B"
"15200","15","#AF550B"
"15250","15","#AF550B"
"15300","15","#AF550B"
"15350","15.1","#AF550B"
"15400","15","#AF550B"
"15450","15.1","#AF550B"
"15500","15.1","#AF550B"
"15550","15","#AF550B"
"15600","15.1","#AF550B"
"15650","15.1","#AF550B"
"15700","15.2","#AF550B"
"15750","15","#AF550B"
"15800","15.1","#AF550B"
"15850","15","#AF550B"
"15900","15","#AF550B"
"15950","15.1","#AF550B"
"16000","15.1","#AF550B"
"16050","22.7","#098C09"
"16100","75.6","#098C09"
"16150","75.7","#098C09"
"16200","75.9","#098C09"
"16250","75.7","#098C09"
"16300","76.9","#098C09"
"16350","76.3","#098C09"
"16400","76.1","#098C09"
"16450","77.4","#098C09"
"16500","75.6","#098C09"
"16550","75.9","#098C09"
"16600","75.6","#098C09"
"16650","84.3","#098C09"
"16700","68.7","#098C09"
"16750","68.8","#098C09"
"16800","69.5","#098C09"
"16850","68.8","#098C09"
"16900","68.7","#098C09"
"16950","69.6","#098C09"
"17000","69.8","#098C09"
"17050","70.4","#098C09"
"17100","70.1","#098C09"
"17150","69.8","#098C09"
"17200","69.6","#098C09"
"17250","69.2","#098C09"
"17300","68.9","#098C09"
"17350","69.2","#098C09"
"17400","69.1","#098C09"
"17450","68.8","#098C09"
"17500","69","#098C09"
"17550","69","#098C09"
"17600","69.1","#098C09"
"17650","69.3","#098C09"
"17700","69.6","#098C09"
"17750","69.5","#098C09"
"17800","69.1","#098C09"
"17850","70.6","#098C09"
"17900","69.4","#098C09"
"17950","69.5","#098C09"
"18000","74.5","#098C09"
"18050","68.9","#098C09"
"18100","68.8","#098C09"
"18150","80","#098C09"
"18200","69","#098C09"
"18250","69.5","#098C09"
"18300","69.1","#098C09"
"18350","68.7","#098C09"
"18400","68.9","#098C09"
"18450","69.5","#098C09"
"18500","69.8","#098C09"
"18550","69.5","#098C09"
"18600","69.6","#098C09"
"18650","68.7","#098C09"
"18700","68.4","#098C09"
"18750","69.1","#098C09"
"18800","77","#098C09"
