"count","volt","lineColor"
"0","3123","#AF0B0B"
"50","3121","#AF0B0B"
"100","3123","#AF0B0B"
"150","3123","#AF0B0B"
"200","3123","#AF0B0B"
"250","3122","#AF0B0B"
"300","3123","#AF0B0B"
"350","3123","#AF0B0B"
"400","3123","#AF0B0B"
"450","3122","#AF0B0B"
"500","3125","#AF0B0B"
"550","3124","#AF0B0B"
"600","3139","#AF0B0B"
"650","3139","#AF0B0B"
"700","3138","#AF0B0B"
"750","3139","#AF0B0B"
"800","3138","#AF0B0B"
"850","3138","#AF0B0B"
"900","3139","#AF0B0B"
"950","3138","#AF0B0B"
"1000","3137","#AF0B0B"
"1050","3136","#AF0B0B"
"1100","3137","#AF0B0B"
"1150","3137","#AF0B0B"
"1200","3138","#AF0B0B"
"1250","3138","#AF0B0B"
"1300","3135","#AF0B0B"
"1350","3138","#AF0B0B"
"1400","3139","#AF0B0B"
"1450","3140","#AF0B0B"
"1500","3136","#AF0B0B"
"1550","3136","#AF0B0B"
"1600","3136","#AF0B0B"
"1650","3138","#AF0B0B"
"1700","3137","#AF0B0B"
"1750","3134","#AF0B0B"
"1800","3139","#AF0B0B"
"1850","3139","#AF0B0B"
"1900","3136","#AF0B0B"
"1950","3139","#AF0B0B"
"2000","3136","#AF0B0B"
"2050","3139","#AF0B0B"
"2100","3139","#AF0B0B"
"2150","3139","#AF0B0B"
"2200","3137","#AF0B0B"
"2250","3136","#AF0B0B"
"2300","3136","#AF0B0B"
"2350","3139","#AF0B0B"
"2400","3137","#AF0B0B"
"2450","3138","#AF0B0B"
"2500","3137","#AF0B0B"
"2550","3139","#AF0B0B"
"2600","3139","#AF0B0B"
"2650","3132","#AF0B0B"
"2700","3123","#AF0B0B"
"2750","3121","#AF0B0B"
"2800","3122","#AF0B0B"
"2850","3122","#AF0B0B"
"2900","3122","#AF0B0B"
"2950","3122","#AF0B0B"
"3000","3121","#AF0B0B"
"3050","3121","#AF0B0B"
"3100","3124","#AF0B0B"
"3150","3123","#AF0B0B"
"3200","3123","#AF0B0B"
"3250","3122","#AF0B0B"
"3300","3123","#AF0B0B"
"3350","3119","#AF0B0B"
"3400","3122","#AF0B0B"
"3450","3123","#AF0B0B"
"3500","3122","#AF0B0B"
"3550","3123","#AF0B0B"
"3600","3123","#AF0B0B"
"3650","3123","#AF0B0B"
"3700","3120","#AF0B0B"
"3750","3136","#AF0B0B"
"3800","3125","#AF0B0B"
"3850","3117","#AF0B0B"
"3900","3118","#AF0B0B"
"3950","3128","#AF0B0B"
"4000","3124","#AF0B0B"
"4050","3121","#AF0B0B"
"4100","3136","#AF0B0B"
"4150","3121","#AF0B0B"
"4200","3136","#AF0B0B"
"4250","3110","#AF0B0B"
"4300","3126","#AF0B0B"
"4350","3126","#AF0B0B"
"4400","3125","#AF0B0B"
"4450","3129","#AF0B0B"
"4500","3130","#AF0B0B"
"4550","3135","#AF0B0B"
"4600","3130","#AF0B0B"
"4650","3130","#AF0B0B"
"4700","3099","#AF0B0B"
"4750","3134","#AF0B0B"
"4800","3129","#076969"
"4850","3123","#076969"
"4900","3124","#076969"
"4950","3121","#076969"
"5000","3121","#076969"
"5050","3123","#076969"
"5100","3173","#AF550B"
"5150","3239","#AF550B"
"5200","3239","#AF550B"
"5250","3239","#AF550B"
"5300","3240","#AF550B"
"5350","3240","#AF550B"
"5400","3239","#AF550B"
"5450","3240","#AF550B"
"5500","3239","#AF550B"
"5550","3240","#AF550B"
"5600","3239","#AF550B"
"5650","3239","#AF550B"
"5700","3239","#AF550B"
"5750","3238","#AF550B"
"5800","3240","#AF550B"
"5850","3239","#AF550B"
"5900","3238","#AF550B"
"5950","3239","#AF550B"
"6000","3239","#AF550B"
"6050","3239","#AF550B"
"6100","3239","#AF550B"
"6150","3240","#AF550B"
"6200","3239","#AF550B"
"6250","3239","#AF550B"
"6300","3239","#AF550B"
"6350","3239","#AF550B"
"6400","3239","#AF550B"
"6450","3239","#AF550B"
"6500","3238","#AF550B"
"6550","3239","#AF550B"
"6600","3239","#AF550B"
"6650","3239","#AF550B"
"6700","3239","#AF550B"
"6750","3240","#AF550B"
"6800","3239","#AF550B"
