"count","volt","lineColor"
"0","3126","#AF0B0B"
"50","3141","#AF0B0B"
"100","3085","#AF0B0B"
"150","3146","#AF0B0B"
"200","3119","#AF0B0B"
"250","3150","#AF0B0B"
"300","3145","#AF0B0B"
"350","3140","#AF0B0B"
"400","3147","#AF0B0B"
"450","3142","#AF0B0B"
"500","3146","#AF0B0B"
"550","3152","#AF0B0B"
"600","3147","#AF0B0B"
"650","3148","#AF0B0B"
"700","3148","#AF0B0B"
"750","3155","#AF0B0B"
"800","3152","#AF0B0B"
"850","3151","#AF0B0B"
"900","3147","#AF0B0B"
"950","3144","#AF0B0B"
"1000","3143","#AF0B0B"
"1050","3139","#AF0B0B"
"1100","3138","#AF0B0B"
"1150","3140","#AF0B0B"
"1200","3139","#AF0B0B"
"1250","3115","#076969"
"1300","3247","#076969"
"1350","3247","#076969"
"1400","3247","#076969"
"1450","3246","#076969"
"1500","3246","#076969"
"1550","3247","#076969"
"1600","3246","#076969"
"1650","3247","#076969"
"1700","3247","#076969"
"1750","3246","#076969"
"1800","3246","#076969"
"1850","3246","#076969"
"1900","3247","#076969"
"1950","3246","#076969"
"2000","3246","#076969"
"2050","3246","#076969"
"2100","3247","#076969"
"2150","3247","#076969"
"2200","3247","#076969"
"2250","3247","#076969"
"2300","3247","#076969"
"2350","3247","#076969"
"2400","3245","#076969"
"2450","3247","#076969"
"2500","3247","#076969"
"2550","3246","#076969"
"2600","3247","#076969"
"2650","3245","#076969"
"2700","3245","#076969"
"2750","3247","#076969"
"2800","3247","#076969"
"2850","3247","#076969"
"2900","3246","#076969"
"2950","3246","#076969"
"3000","3247","#076969"
"3050","3247","#076969"
"3100","3246","#076969"
"3150","3247","#076969"
"3200","3247","#076969"
"3250","3247","#076969"
"3300","3247","#076969"
"3350","3247","#076969"
"3400","3246","#076969"
"3450","3247","#076969"
"3500","3246","#076969"
"3550","3247","#076969"
"3600","3246","#076969"
"3650","3247","#076969"
"3700","3246","#076969"
"3750","3247","#076969"
"3800","3246","#076969"
"3850","3247","#076969"
"3900","3245","#076969"
"3950","3246","#076969"
"4000","3247","#076969"
"4050","3246","#076969"
"4100","3247","#076969"
"4150","3246","#076969"
"4200","3247","#076969"
"4250","3247","#076969"
"4300","3246","#076969"
"4350","3246","#076969"
"4400","3246","#076969"
"4450","3247","#076969"
"4500","3246","#076969"
"4550","3247","#076969"
"4600","3245","#076969"
"4650","3245","#076969"
"4700","3247","#076969"
"4750","3243","#076969"
"4800","3246","#076969"
"4850","3247","#076969"
"4900","3245","#076969"
"4950","3247","#076969"
"5000","3247","#076969"
"5050","3246","#076969"
"5100","3246","#076969"
"5150","3245","#076969"
"5200","3247","#076969"
"5250","3246","#076969"
"5300","3247","#076969"
"5350","3246","#076969"
"5400","3246","#076969"
"5450","3246","#076969"
"5500","3247","#076969"
"5550","3246","#076969"
"5600","3246","#076969"
"5650","3245","#076969"
"5700","3245","#076969"
"5750","3244","#076969"
"5800","3247","#076969"
"5850","3246","#076969"
"5900","3246","#076969"
"5950","3246","#076969"
"6000","3245","#076969"
"6050","3247","#076969"
"6100","3247","#076969"
"6150","3246","#076969"
"6200","3245","#076969"
"6250","3246","#076969"
"6300","3246","#076969"
"6350","3247","#076969"
"6400","3246","#076969"
"6450","3247","#076969"
"6500","3246","#076969"
"6550","3246","#076969"
"6600","3245","#076969"
"6650","3247","#076969"
"6700","3246","#076969"
"6750","3247","#076969"
"6800","3246","#076969"
"6850","3246","#076969"
"6900","3245","#076969"
"6950","3246","#076969"
"7000","3247","#076969"
"7050","3247","#076969"
"7100","3247","#076969"
"7150","3246","#076969"
"7200","3247","#076969"
"7250","3247","#076969"
"7300","3247","#076969"
"7350","3246","#076969"
"7400","3247","#076969"
"7450","3246","#076969"
"7500","3247","#076969"
"7550","3246","#076969"
"7600","3247","#076969"
"7650","3247","#076969"
"7700","3246","#076969"
"7750","3248","#076969"
"7800","3247","#076969"
"7850","3245","#076969"
"7900","3245","#076969"
"7950","3246","#076969"
"8000","3246","#076969"
"8050","3247","#076969"
"8100","3246","#076969"
"8150","3246","#076969"
"8200","3247","#076969"
"8250","3247","#076969"
"8300","3247","#076969"
"8350","3245","#076969"
"8400","3247","#076969"
"8450","3247","#076969"
"8500","3246","#076969"
"8550","3247","#076969"
"8600","3246","#076969"
"8650","3247","#076969"
"8700","3246","#076969"
"8750","3245","#076969"
"8800","3247","#076969"
"8850","3247","#076969"
"8900","3247","#076969"
"8950","3247","#076969"
"9000","3245","#076969"
"9050","3247","#076969"
"9100","3246","#076969"
"9150","3247","#076969"
"9200","3247","#076969"
"9250","3247","#076969"
"9300","3246","#076969"
"9350","3247","#076969"
"9400","3245","#076969"
"9450","3247","#076969"
"9500","3247","#076969"
"9550","3246","#076969"
"9600","3246","#076969"
"9650","3246","#076969"
"9700","3246","#076969"
"9750","3246","#076969"
"9800","3245","#076969"
"9850","3246","#076969"
"9900","3247","#076969"
"9950","3247","#076969"
"10000","3247","#076969"
"10050","3247","#076969"
"10100","3247","#076969"
"10150","3247","#076969"
"10200","3247","#076969"
"10250","3247","#076969"
"10300","3245","#076969"
"10350","3247","#076969"
"10400","3247","#076969"
"10450","3247","#076969"
"10500","3246","#076969"
"10550","3247","#076969"
"10600","3246","#076969"
"10650","3246","#076969"
"10700","3246","#076969"
"10750","3246","#076969"
"10800","3245","#076969"
"10850","3246","#076969"
"10900","3247","#076969"
"10950","3247","#076969"
"11000","3246","#076969"
"11050","3247","#076969"
"11100","3246","#076969"
"11150","3247","#076969"
"11200","3247","#076969"
"11250","3222","#AF550B"
"11300","3138","#AF550B"
"11350","3139","#AF550B"
"11400","3138","#AF550B"
"11450","3139","#AF550B"
"11500","3139","#AF550B"
"11550","3137","#AF550B"
"11600","3138","#AF550B"
"11650","3139","#AF550B"
"11700","3139","#AF550B"
"11750","3139","#AF550B"
"11800","3139","#AF550B"
"11850","3149","#AF550B"
"11900","3155","#AF550B"
"11950","3155","#AF550B"
"12000","3152","#AF550B"
"12050","3153","#AF550B"
"12100","3154","#AF550B"
"12150","3150","#AF550B"
"12200","3153","#AF550B"
"12250","3153","#AF550B"
"12300","3129","#AF550B"
"12350","3154","#AF550B"
"12400","3153","#AF550B"
"12450","3133","#AF550B"
"12500","3155","#AF550B"
"12550","3155","#AF550B"
"12600","3152","#AF550B"
"12650","3152","#AF550B"
"12700","3153","#AF550B"
"12750","3154","#AF550B"
"12800","3155","#AF550B"
"12850","3155","#AF550B"
"12900","3154","#AF550B"
"12950","3154","#AF550B"
"13000","3153","#AF550B"
"13050","3154","#AF550B"
"13100","3153","#AF550B"
"13150","3152","#AF550B"
"13200","3154","#AF550B"
"13250","3151","#AF550B"
"13300","3152","#AF550B"
"13350","3152","#AF550B"
"13400","3154","#AF550B"
"13450","3152","#AF550B"
"13500","3153","#AF550B"
"13550","3154","#AF550B"
"13600","3155","#AF550B"
"13650","3154","#AF550B"
"13700","3155","#AF550B"
"13750","3152","#AF550B"
"13800","3154","#AF550B"
"13850","3155","#AF550B"
"13900","3155","#AF550B"
"13950","3148","#AF550B"
"14000","3142","#AF550B"
"14050","3141","#AF550B"
"14100","3142","#AF550B"
"14150","3142","#AF550B"
"14200","3142","#AF550B"
"14250","3143","#AF550B"
"14300","3143","#AF550B"
"14350","3142","#AF550B"
"14400","3143","#AF550B"
"14450","3142","#AF550B"
"14500","3142","#AF550B"
"14550","3142","#AF550B"
"14600","3143","#AF550B"
"14650","3140","#AF550B"
"14700","3141","#AF550B"
"14750","3141","#AF550B"
"14800","3140","#AF550B"
"14850","3139","#AF550B"
"14900","3139","#AF550B"
"14950","3137","#AF550B"
"15000","3131","#AF550B"
"15050","3154","#098C09"
"15100","3106","#098C09"
"15150","3147","#098C09"
"15200","3143","#098C09"
"15250","3113","#098C09"
"15300","3128","#098C09"
"15350","3124","#098C09"
"15400","3128","#098C09"
"15450","3135","#098C09"
"15500","3124","#098C09"
"15550","3147","#098C09"
"15600","3143","#098C09"
"15650","3146","#098C09"
"15700","3141","#098C09"
"15750","3148","#098C09"
"15800","3143","#098C09"
"15850","3147","#098C09"
"15900","3142","#098C09"
"15950","3137","#098C09"
"16000","3148","#098C09"
"16050","3144","#098C09"
"16100","3142","#AF0B0B"
"16150","3140","#AF0B0B"
"16200","3139","#AF0B0B"
"16250","3142","#AF0B0B"
"16300","3140","#AF0B0B"
"16350","3121","#076969"
"16400","3245","#076969"
"16450","3247","#076969"
"16500","3247","#076969"
"16550","3247","#076969"
"16600","3247","#076969"
"16650","3247","#076969"
"16700","3246","#076969"
"16750","3244","#076969"
"16800","3246","#076969"
"16850","3247","#076969"
"16900","3246","#076969"
"16950","3245","#076969"
"17000","3245","#076969"
"17050","3247","#076969"
"17100","3247","#076969"
"17150","3246","#076969"
"17200","3247","#076969"
"17250","3247","#076969"
"17300","3246","#076969"
"17350","3247","#076969"
"17400","3246","#076969"
"17450","3246","#076969"
"17500","3247","#076969"
"17550","3247","#076969"
"17600","3246","#076969"
"17650","3245","#076969"
"17700","3247","#076969"
"17750","3246","#076969"
"17800","3247","#076969"
"17850","3246","#076969"
"17900","3247","#076969"
"17950","3247","#076969"
"18000","3247","#076969"
"18050","3246","#076969"
"18100","3246","#076969"
"18150","3247","#076969"
"18200","3246","#076969"
"18250","3245","#076969"
"18300","3247","#076969"
"18350","3247","#076969"
"18400","3246","#076969"
"18450","3246","#076969"
"18500","3246","#076969"
"18550","3247","#076969"
"18600","3247","#076969"
"18650","3246","#076969"
"18700","3245","#076969"
"18750","3247","#076969"
"18800","3247","#076969"
"18850","3247","#076969"
"18900","3245","#076969"
"18950","3247","#076969"
"19000","3246","#076969"
"19050","3247","#076969"
"19100","3244","#076969"
"19150","3246","#076969"
"19200","3246","#076969"
"19250","3246","#076969"
"19300","3244","#076969"
"19350","3245","#076969"
"19400","3247","#076969"
"19450","3246","#076969"
"19500","3246","#076969"
"19550","3246","#076969"
"19600","3245","#076969"
"19650","3246","#076969"
"19700","3247","#076969"
"19750","3245","#076969"
"19800","3246","#076969"
"19850","3246","#076969"
"19900","3247","#076969"
"19950","3247","#076969"
"20000","3246","#076969"
"20050","3247","#076969"
"20100","3247","#076969"
"20150","3247","#076969"
"20200","3247","#076969"
"20250","3245","#076969"
"20300","3246","#076969"
"20350","3247","#076969"
"20400","3245","#076969"
"20450","3246","#076969"
"20500","3245","#076969"
"20550","3246","#076969"
"20600","3247","#076969"
"20650","3246","#076969"
"20700","3246","#076969"
"20750","3247","#076969"
"20800","3246","#076969"
"20850","3247","#076969"
"20900","3246","#076969"
"20950","3247","#076969"
"21000","3245","#076969"
"21050","3246","#076969"
"21100","3247","#076969"
"21150","3247","#076969"
"21200","3246","#076969"
"21250","3247","#076969"
"21300","3246","#076969"
"21350","3247","#076969"
"21400","3246","#076969"
"21450","3246","#076969"
"21500","3247","#076969"
"21550","3246","#076969"
"21600","3246","#076969"
"21650","3246","#076969"
"21700","3247","#076969"
"21750","3246","#076969"
"21800","3246","#076969"
"21850","3247","#076969"
"21900","3247","#076969"
"21950","3247","#076969"
"22000","3247","#076969"
"22050","3246","#076969"
"22100","3245","#076969"
"22150","3247","#076969"
"22200","3247","#076969"
"22250","3247","#076969"
