"count","pow","lineColor"
"0","183.9","#098C09"
"50","184.5","#098C09"
"100","184.2","#098C09"
"150","184.2","#098C09"
"200","184.5","#098C09"
"250","184.5","#098C09"
"300","184.2","#098C09"
"350","184.5","#098C09"
"400","184.5","#098C09"
"450","187.2","#098C09"
"500","184.5","#098C09"
"550","185.8","#098C09"
"600","184.5","#098C09"
"650","184.8","#098C09"
"700","184.8","#098C09"
"750","185.5","#098C09"
"800","144.6","#AF0B0B"
"850","479.2","#AF0B0B"
"900","242.2","#AF0B0B"
"950","224.7","#AF0B0B"
"1000","228.6","#AF0B0B"
"1050","238","#076969"
"1100","237","#076969"
"1150","235.6","#076969"
"1200","237","#076969"
"1250","236.3","#076969"
"1300","237.3","#076969"
"1350","236.2","#076969"
"1400","237","#076969"
"1450","238.2","#076969"
"1500","236.5","#076969"
"1550","236.7","#076969"
"1600","237.2","#076969"
"1650","235.9","#076969"
"1700","222.9","#076969"
"1750","216.8","#076969"
"1800","215.6","#076969"
"1850","217.7","#076969"
"1900","216.8","#076969"
"1950","216.2","#076969"
"2000","221.9","#076969"
"2050","216.8","#076969"
"2100","215.8","#076969"
"2150","245.7","#076969"
"2200","216","#076969"
"2250","215.3","#076969"
"2300","237.8","#076969"
"2350","215.8","#076969"
"2400","216","#076969"
"2450","216.1","#076969"
"2500","215.8","#076969"
"2550","215.8","#076969"
"2600","216.4","#076969"
"2650","216.3","#076969"
"2700","216.8","#076969"
"2750","216.2","#076969"
"2800","216.4","#076969"
"2850","217.1","#076969"
"2900","216","#076969"
"2950","216.8","#076969"
"3000","217.1","#076969"
"3050","215.3","#076969"
"3100","227.2","#076969"
"3150","214.2","#076969"
"3200","236.6","#076969"
"3250","217.1","#076969"
"3300","216","#076969"
"3350","238.8","#076969"
"3400","214.9","#076969"
"3450","216","#076969"
"3500","237.9","#076969"
"3550","216","#076969"
"3600","215.9","#076969"
"3650","243.6","#076969"
"3700","216.3","#076969"
"3750","216.3","#076969"
"3800","224.6","#076969"
"3850","241.2","#076969"
"3900","240.4","#076969"
"3950","241.7","#076969"
"4000","239.7","#076969"
"4050","241.4","#076969"
"4100","240.4","#076969"
"4150","241.6","#076969"
"4200","241.1","#076969"
"4250","241.1","#076969"
"4300","239.7","#076969"
"4350","240.9","#076969"
"4400","241.7","#076969"
"4450","240.9","#076969"
"4500","239.4","#076969"
"4550","241","#076969"
"4600","240.2","#076969"
"4650","241.2","#076969"
"4700","237.8","#076969"
"4750","236.7","#076969"
"4800","237.1","#076969"
"4850","456","#076969"
"4900","301.2","#076969"
"4950","217.8","#076969"
"5000","217","#076969"
"5050","209.4","#076969"
"5100","216.6","#076969"
"5150","214.6","#076969"
"5200","217","#076969"
"5250","216.7","#076969"
"5300","217.2","#076969"
"5350","217.3","#076969"
"5400","217.8","#076969"
"5450","239.3","#AF550B"
"5500","242.2","#AF550B"
"5550","282.3","#AF550B"
"5600","265.4","#AF550B"
"5650","242.7","#AF550B"
"5700","271.6","#AF550B"
"5750","279.4","#AF550B"
"5800","232.2","#AF550B"
"5850","257.2","#AF550B"
"5900","273.6","#AF550B"
"5950","238.6","#AF550B"
"6000","267.1","#AF550B"
"6050","231.3","#AF550B"
"6100","242.9","#AF550B"
"6150","236.8","#AF550B"
"6200","238","#AF550B"
"6250","218.6","#AF550B"
"6300","237","#AF550B"
"6350","222.4","#AF550B"
"6400","242.5","#AF550B"
"6450","262","#098C09"
"6500","236","#098C09"
"6550","236.1","#098C09"
"6600","236.4","#098C09"
"6650","235.7","#098C09"
"6700","235.5","#098C09"
"6750","196","#AF0B0B"
"6800","50.1","#AF0B0B"
"6850","48.8","#AF0B0B"
"6900","49.1","#AF0B0B"
"6950","48.8","#AF0B0B"
"7000","48.8","#AF0B0B"
"7050","48.8","#AF0B0B"
"7100","51","#AF0B0B"
"7150","48.8","#AF0B0B"
"7200","48.8","#AF0B0B"
"7250","48.8","#AF0B0B"
"7300","48.8","#AF0B0B"
"7350","48.5","#AF0B0B"
"7400","48.8","#AF0B0B"
"7450","48.5","#AF0B0B"
"7500","48.8","#AF0B0B"
"7550","48.5","#AF0B0B"
"7600","48.8","#AF0B0B"
"7650","48.8","#AF0B0B"
"7700","48.8","#AF0B0B"
"7750","48.8","#AF0B0B"
"7800","48.8","#AF0B0B"
"7850","48.5","#AF0B0B"
"7900","48.8","#AF0B0B"
"7950","48.5","#AF0B0B"
"8000","48.5","#AF0B0B"
"8050","48.8","#AF0B0B"
"8100","49.4","#AF0B0B"
"8150","48.5","#AF0B0B"
"8200","48.5","#AF0B0B"
"8250","48.5","#AF0B0B"
"8300","48.5","#AF0B0B"
"8350","48.8","#AF0B0B"
"8400","48.5","#AF0B0B"
"8450","48.5","#AF0B0B"
"8500","49.1","#AF0B0B"
"8550","48.8","#AF0B0B"
"8600","48.8","#AF0B0B"
"8650","48.5","#AF0B0B"
"8700","48.5","#AF0B0B"
"8750","48.8","#AF0B0B"
"8800","48.5","#AF0B0B"
"8850","48.8","#AF0B0B"
"8900","48.8","#AF0B0B"
"8950","48.8","#AF0B0B"
"9000","48.5","#AF0B0B"
"9050","48.8","#AF0B0B"
"9100","48.5","#AF0B0B"
"9150","48.8","#AF0B0B"
"9200","48.5","#AF0B0B"
"9250","48.5","#AF0B0B"
"9300","48.8","#AF0B0B"
"9350","48.5","#AF0B0B"
"9400","48.5","#AF0B0B"
"9450","48.8","#AF0B0B"
"9500","48.5","#AF0B0B"
"9550","48.5","#AF0B0B"
"9600","48.5","#AF0B0B"
"9650","48.5","#AF0B0B"
"9700","48.8","#AF0B0B"
"9750","48.8","#AF0B0B"
"9800","48.5","#AF0B0B"
"9850","48.5","#AF0B0B"
"9900","48.5","#AF0B0B"
"9950","48.8","#AF0B0B"
"10000","48.5","#AF0B0B"
"10050","48.8","#AF0B0B"
"10100","48.5","#AF0B0B"
"10150","48.8","#AF0B0B"
"10200","48.5","#AF0B0B"
"10250","48.8","#AF0B0B"
"10300","48.5","#AF0B0B"
"10350","48.8","#AF0B0B"
"10400","48.5","#AF0B0B"
"10450","48.8","#AF0B0B"
"10500","48.5","#AF0B0B"
"10550","48.8","#AF0B0B"
"10600","48.5","#AF0B0B"
"10650","48.8","#AF0B0B"
"10700","48.5","#AF0B0B"
"10750","48.5","#AF0B0B"
"10800","48.5","#AF0B0B"
"10850","48.5","#AF0B0B"
"10900","48.5","#AF0B0B"
"10950","48.8","#AF0B0B"
"11000","48.5","#AF0B0B"
"11050","48.5","#AF0B0B"
"11100","48.5","#AF0B0B"
"11150","48.5","#AF0B0B"
"11200","48.5","#AF0B0B"
"11250","48.5","#AF0B0B"
"11300","48.5","#AF0B0B"
"11350","48.5","#AF0B0B"
"11400","48.5","#AF0B0B"
"11450","48.5","#AF0B0B"
"11500","48.8","#AF0B0B"
"11550","48.5","#AF0B0B"
"11600","48.5","#AF0B0B"
"11650","48.5","#AF0B0B"
"11700","48.5","#AF0B0B"
"11750","48.5","#AF0B0B"
"11800","48.5","#AF0B0B"
"11850","48.5","#AF0B0B"
"11900","49.1","#AF0B0B"
"11950","48.2","#AF0B0B"
"12000","48.5","#AF0B0B"
"12050","48.5","#AF0B0B"
"12100","48.8","#AF0B0B"
"12150","48.5","#AF0B0B"
"12200","48.8","#AF0B0B"
"12250","48.5","#AF0B0B"
"12300","48.5","#AF0B0B"
"12350","49.1","#AF0B0B"
"12400","48.5","#AF0B0B"
"12450","48.5","#AF0B0B"
"12500","48.2","#AF0B0B"
"12550","48.5","#AF0B0B"
"12600","48.8","#AF0B0B"
"12650","48.5","#AF0B0B"
"12700","48.5","#AF0B0B"
"12750","49.4","#AF0B0B"
"12800","48.8","#AF0B0B"
"12850","48.5","#AF0B0B"
"12900","48.5","#AF0B0B"
"12950","48.5","#AF0B0B"
"13000","48.5","#AF0B0B"
"13050","48.5","#AF0B0B"
"13100","48.5","#AF0B0B"
"13150","48.8","#AF0B0B"
"13200","48.5","#AF0B0B"
"13250","48.5","#AF0B0B"
"13300","48.8","#AF0B0B"
"13350","48.8","#AF0B0B"
"13400","48.5","#AF0B0B"
"13450","48.5","#AF0B0B"
"13500","48.5","#AF0B0B"
"13550","48.2","#AF0B0B"
"13600","48.5","#AF0B0B"
"13650","48.5","#AF0B0B"
"13700","48.5","#AF0B0B"
"13750","48.5","#AF0B0B"
"13800","48.5","#AF0B0B"
"13850","48.5","#AF0B0B"
"13900","48.5","#AF0B0B"
"13950","48.5","#AF0B0B"
"14000","48.5","#AF0B0B"
"14050","48.5","#AF0B0B"
"14100","48.5","#AF0B0B"
"14150","48.5","#AF0B0B"
"14200","48.8","#AF0B0B"
