"count","pow","lineColor"
"0","275.3","#AF0B0B"
"50","232.9","#AF0B0B"
"100","295.4","#AF0B0B"
"150","224.1","#AF0B0B"
"200","229.5","#AF0B0B"
"250","257.7","#AF0B0B"
"300","202.1","#AF0B0B"
"350","243.1","#AF0B0B"
"400","274","#AF0B0B"
"450","241.8","#AF0B0B"
"500","243.9","#AF0B0B"
"550","228.4","#AF0B0B"
"600","246","#AF0B0B"
"650","228.6","#AF0B0B"
"700","235.3","#AF0B0B"
"750","219.7","#AF0B0B"
"800","223.1","#AF0B0B"
"850","225.6","#AF0B0B"
"900","227.5","#AF0B0B"
"950","243.4","#AF0B0B"
"1000","230.8","#AF0B0B"
"1050","235.8","#AF0B0B"
"1100","236.1","#AF0B0B"
"1150","236.2","#AF0B0B"
"1200","236.5","#AF0B0B"
"1250","235.8","#AF0B0B"
"1300","99.2","#076969"
"1350","49.1","#076969"
"1400","49.2","#076969"
"1450","48.8","#076969"
"1500","49.1","#076969"
"1550","49.1","#076969"
"1600","48.8","#076969"
"1650","48.8","#076969"
"1700","49.1","#076969"
"1750","48.8","#076969"
"1800","49.2","#076969"
"1850","48.8","#076969"
"1900","49.2","#076969"
"1950","48.8","#076969"
"2000","49.1","#076969"
"2050","48.8","#076969"
"2100","49.2","#076969"
"2150","49.1","#076969"
"2200","48.8","#076969"
"2250","48.8","#076969"
"2300","49.2","#076969"
"2350","48.8","#076969"
"2400","48.8","#076969"
"2450","48.8","#076969"
"2500","49.1","#076969"
"2550","49.2","#076969"
"2600","48.8","#076969"
"2650","48.8","#076969"
"2700","48.8","#076969"
"2750","48.8","#076969"
"2800","48.8","#076969"
"2850","49.1","#076969"
"2900","48.8","#076969"
"2950","48.8","#076969"
"3000","48.8","#076969"
"3050","49.2","#076969"
"3100","49.1","#076969"
"3150","48.8","#076969"
"3200","48.8","#076969"
"3250","48.8","#076969"
"3300","48.8","#076969"
"3350","48.8","#076969"
"3400","48.8","#076969"
"3450","48.8","#076969"
"3500","49.1","#076969"
"3550","49.1","#076969"
"3600","48.8","#076969"
"3650","48.8","#076969"
"3700","48.8","#076969"
