"count","volt","lineColor"
"0","3139","#098C09"
"50","3139","#098C09"
"100","3139","#098C09"
"150","3139","#098C09"
"200","3139","#098C09"
"250","3139","#098C09"
"300","3139","#098C09"
"350","3138","#098C09"
"400","3139","#098C09"
"450","3136","#098C09"
"500","3139","#098C09"
"550","3139","#098C09"
"600","3139","#098C09"
"650","3139","#098C09"
"700","3139","#098C09"
"750","3139","#098C09"
"800","3166","#AF0B0B"
"850","2849","#AF0B0B"
"900","3094","#AF0B0B"
"950","3109","#AF0B0B"
"1000","3106","#AF0B0B"
"1050","3099","#076969"
"1100","3099","#076969"
"1150","3100","#076969"
"1200","3099","#076969"
"1250","3102","#076969"
"1300","3099","#076969"
"1350","3101","#076969"
"1400","3099","#076969"
"1450","3098","#076969"
"1500","3100","#076969"
"1550","3099","#076969"
"1600","3101","#076969"
"1650","3101","#076969"
"1700","3109","#076969"
"1750","3115","#076969"
"1800","3117","#076969"
"1850","3115","#076969"
"1900","3116","#076969"
"1950","3116","#076969"
"2000","3109","#076969"
"2050","3116","#076969"
"2100","3114","#076969"
"2150","3076","#076969"
"2200","3117","#076969"
"2250","3117","#076969"
"2300","3065","#076969"
"2350","3115","#076969"
"2400","3117","#076969"
"2450","3115","#076969"
"2500","3115","#076969"
"2550","3115","#076969"
"2600","3115","#076969"
"2650","3117","#076969"
"2700","3115","#076969"
"2750","3116","#076969"
"2800","3115","#076969"
"2850","3115","#076969"
"2900","3117","#076969"
"2950","3115","#076969"
"3000","3116","#076969"
"3050","3117","#076969"
"3100","3104","#076969"
"3150","3119","#076969"
"3200","3093","#076969"
"3250","3116","#076969"
"3300","3117","#076969"
"3350","3082","#076969"
"3400","3120","#076969"
"3450","3117","#076969"
"3500","3094","#076969"
"3550","3118","#076969"
"3600","3116","#076969"
"3650","3061","#076969"
"3700","3118","#076969"
"3750","3117","#076969"
"3800","3111","#076969"
"3850","3097","#076969"
"3900","3098","#076969"
"3950","3095","#076969"
"4000","3098","#076969"
"4050","3096","#076969"
"4100","3099","#076969"
"4150","3098","#076969"
"4200","3096","#076969"
"4250","3096","#076969"
"4300","3097","#076969"
"4350","3097","#076969"
"4400","3096","#076969"
"4450","3097","#076969"
"4500","3098","#076969"
"4550","3098","#076969"
"4600","3100","#076969"
"4650","3097","#076969"
"4700","3101","#076969"
"4750","3099","#076969"
"4800","3100","#076969"
"4850","2952","#076969"
"4900","3096","#076969"
"4950","3116","#076969"
"5000","3118","#076969"
"5050","3117","#076969"
"5100","3117","#076969"
"5150","3120","#076969"
"5200","3118","#076969"
"5250","3118","#076969"
"5300","3117","#076969"
"5350","3118","#076969"
"5400","3116","#076969"
"5450","3092","#AF550B"
"5500","3090","#AF550B"
"5550","3082","#AF550B"
"5600","3094","#AF550B"
"5650","3061","#AF550B"
"5700","3049","#AF550B"
"5750","3109","#AF550B"
"5800","3092","#AF550B"
"5850","3063","#AF550B"
"5900","3096","#AF550B"
"5950","3056","#AF550B"
"6000","3099","#AF550B"
"6050","3101","#AF550B"
"6100","3111","#AF550B"
"6150","3096","#AF550B"
"6200","3083","#AF550B"
"6250","3115","#AF550B"
"6300","3095","#AF550B"
"6350","3107","#AF550B"
"6400","3090","#AF550B"
"6450","3094","#098C09"
"6500","3102","#098C09"
"6550","3103","#098C09"
"6600","3103","#098C09"
"6650","3102","#098C09"
"6700","3104","#098C09"
"6750","3131","#AF0B0B"
"6800","3234","#AF0B0B"
"6850","3236","#AF0B0B"
"6900","3235","#AF0B0B"
"6950","3235","#AF0B0B"
"7000","3235","#AF0B0B"
"7050","3235","#AF0B0B"
"7100","3231","#AF0B0B"
"7150","3235","#AF0B0B"
"7200","3235","#AF0B0B"
"7250","3235","#AF0B0B"
"7300","3235","#AF0B0B"
"7350","3235","#AF0B0B"
"7400","3235","#AF0B0B"
"7450","3235","#AF0B0B"
"7500","3235","#AF0B0B"
"7550","3235","#AF0B0B"
"7600","3235","#AF0B0B"
"7650","3235","#AF0B0B"
"7700","3235","#AF0B0B"
"7750","3235","#AF0B0B"
"7800","3235","#AF0B0B"
"7850","3235","#AF0B0B"
"7900","3235","#AF0B0B"
"7950","3235","#AF0B0B"
"8000","3235","#AF0B0B"
"8050","3235","#AF0B0B"
"8100","3233","#AF0B0B"
"8150","3235","#AF0B0B"
"8200","3235","#AF0B0B"
"8250","3235","#AF0B0B"
"8300","3235","#AF0B0B"
"8350","3236","#AF0B0B"
"8400","3235","#AF0B0B"
"8450","3235","#AF0B0B"
"8500","3235","#AF0B0B"
"8550","3235","#AF0B0B"
"8600","3235","#AF0B0B"
"8650","3235","#AF0B0B"
"8700","3236","#AF0B0B"
"8750","3235","#AF0B0B"
"8800","3235","#AF0B0B"
"8850","3235","#AF0B0B"
"8900","3235","#AF0B0B"
"8950","3235","#AF0B0B"
"9000","3235","#AF0B0B"
"9050","3235","#AF0B0B"
"9100","3235","#AF0B0B"
"9150","3235","#AF0B0B"
"9200","3235","#AF0B0B"
"9250","3235","#AF0B0B"
"9300","3235","#AF0B0B"
"9350","3235","#AF0B0B"
"9400","3235","#AF0B0B"
"9450","3235","#AF0B0B"
"9500","3235","#AF0B0B"
"9550","3235","#AF0B0B"
"9600","3235","#AF0B0B"
"9650","3235","#AF0B0B"
"9700","3235","#AF0B0B"
"9750","3235","#AF0B0B"
"9800","3235","#AF0B0B"
"9850","3235","#AF0B0B"
"9900","3235","#AF0B0B"
"9950","3235","#AF0B0B"
"10000","3237","#AF0B0B"
"10050","3235","#AF0B0B"
"10100","3235","#AF0B0B"
"10150","3235","#AF0B0B"
"10200","3235","#AF0B0B"
"10250","3235","#AF0B0B"
"10300","3235","#AF0B0B"
"10350","3235","#AF0B0B"
"10400","3235","#AF0B0B"
"10450","3235","#AF0B0B"
"10500","3235","#AF0B0B"
"10550","3235","#AF0B0B"
"10600","3235","#AF0B0B"
"10650","3235","#AF0B0B"
"10700","3235","#AF0B0B"
"10750","3235","#AF0B0B"
"10800","3236","#AF0B0B"
"10850","3235","#AF0B0B"
"10900","3234","#AF0B0B"
"10950","3235","#AF0B0B"
"11000","3235","#AF0B0B"
"11050","3235","#AF0B0B"
"11100","3235","#AF0B0B"
"11150","3235","#AF0B0B"
"11200","3235","#AF0B0B"
"11250","3235","#AF0B0B"
"11300","3236","#AF0B0B"
"11350","3235","#AF0B0B"
"11400","3236","#AF0B0B"
