"count","curr","lineColor"
"0","71.6","#AF0B0B"
"16","69.5","#AF0B0B"
"32","70.8","#AF0B0B"
"48","70.3","#AF0B0B"
"64","66.9","#AF0B0B"
"80","81.4","#AF0B0B"
"96","72.3","#AF0B0B"
"112","71.8","#AF0B0B"
"128","69.9","#AF0B0B"
"144","72.2","#AF0B0B"
"160","71.9","#AF0B0B"
"176","72","#AF0B0B"
"192","71.5","#AF0B0B"
"208","71.7","#AF0B0B"
"224","72.1","#AF0B0B"
"240","69.8","#AF0B0B"
"256","72.5","#AF0B0B"
"272","71.3","#AF0B0B"
"288","71.8","#AF0B0B"
"304","71.3","#AF0B0B"
"320","72.3","#AF0B0B"
"336","72.5","#AF0B0B"
"352","69.9","#AF0B0B"
"368","74.4","#AF0B0B"
"384","69.9","#AF0B0B"
"400","72","#AF0B0B"
"416","71.3","#AF0B0B"
"432","72.6","#AF0B0B"
"448","71.2","#AF0B0B"
"464","70.3","#AF0B0B"
"480","73.5","#AF0B0B"
"496","69.5","#AF0B0B"
"512","70.1","#AF0B0B"
"528","69.9","#AF0B0B"
"544","69.8","#AF0B0B"
"560","70.6","#AF0B0B"
"576","69.1","#AF0B0B"
"592","70.4","#AF0B0B"
"608","69.5","#AF0B0B"
"624","70.1","#AF0B0B"
"640","71.2","#AF0B0B"
"656","73.1","#AF0B0B"
"672","75.7","#AF0B0B"
"688","69.9","#AF0B0B"
"704","70.1","#AF0B0B"
"720","69.3","#AF0B0B"
"736","69.6","#AF0B0B"
"752","70.2","#AF0B0B"
"768","71.5","#AF0B0B"
"784","69.7","#AF0B0B"
"800","70.5","#AF0B0B"
"816","71.3","#AF0B0B"
"832","69.3","#AF0B0B"
"848","72.4","#AF0B0B"
"864","70.6","#AF0B0B"
"880","74.4","#AF0B0B"
"896","69.8","#AF0B0B"
"912","71.5","#AF0B0B"
"928","71.4","#AF0B0B"
"944","69.7","#AF0B0B"
"960","71.8","#AF0B0B"
"976","70.5","#AF0B0B"
"992","71.9","#AF0B0B"
"1008","73.4","#AF0B0B"
"1024","75.3","#AF0B0B"
"1040","75.7","#AF0B0B"
"1056","76","#AF0B0B"
"1072","76.9","#AF0B0B"
"1088","75.3","#AF0B0B"
"1104","75.6","#AF0B0B"
"1120","76","#AF0B0B"
"1136","76","#AF0B0B"
"1152","76.9","#AF0B0B"
"1168","75.4","#AF0B0B"
"1184","75.1","#AF0B0B"
"1200","76","#AF0B0B"
"1216","75.9","#AF0B0B"
"1232","77.1","#AF0B0B"
"1248","75.4","#AF0B0B"
"1264","75.4","#AF0B0B"
"1280","75.8","#AF0B0B"
"1296","75.7","#AF0B0B"
"1312","83.1","#076969"
"1328","17.2","#076969"
"1344","15.2","#076969"
"1360","15.1","#076969"
"1376","15.2","#076969"
"1392","15.2","#076969"
"1408","15.2","#076969"
"1424","15.1","#076969"
"1440","15.1","#076969"
"1456","15.1","#076969"
"1472","15.1","#076969"
"1488","15.2","#076969"
"1504","15.2","#076969"
"1520","15.1","#076969"
"1536","15.1","#076969"
"1552","15.1","#076969"
"1568","15.1","#076969"
"1584","15.1","#076969"
"1600","15.2","#076969"
"1616","15.1","#076969"
"1632","15.2","#076969"
"1648","15.1","#076969"
"1664","15.2","#076969"
"1680","15.1","#076969"
"1696","15.1","#076969"
"1712","15.1","#076969"
"1728","15.1","#076969"
"1744","15.1","#076969"
"1760","15.2","#076969"
"1776","15.1","#076969"
"1792","15.2","#076969"
"1808","15.2","#076969"
"1824","15.1","#076969"
"1840","15.1","#076969"
"1856","15.1","#076969"
"1872","15.1","#076969"
"1888","15.1","#076969"
"1904","15.2","#076969"
"1920","15.2","#076969"
"1936","15.2","#076969"
"1952","15.2","#076969"
"1968","15.1","#076969"
"1984","15.1","#076969"
"2000","15.1","#076969"
"2016","15.3","#076969"
"2032","15.1","#076969"
"2048","15.1","#076969"
"2064","15.1","#076969"
"2080","15.2","#076969"
"2096","14.3","#076969"
"2112","15.2","#076969"
"2128","15.1","#076969"
"2144","15.1","#076969"
"2160","15.1","#076969"
"2176","15.1","#076969"
"2192","15.1","#076969"
"2208","15","#076969"
"2224","15","#076969"
"2240","15.1","#076969"
"2256","15.2","#076969"
"2272","15.1","#076969"
"2288","15.1","#076969"
"2304","15","#076969"
"2320","15.2","#076969"
"2336","15","#076969"
"2352","15.1","#076969"
"2368","15.1","#076969"
"2384","15.1","#076969"
"2400","15.1","#076969"
"2416","15.1","#076969"
"2432","15.1","#076969"
"2448","15.1","#076969"
"2464","15.1","#076969"
"2480","15.1","#076969"
"2496","15.1","#076969"
"2512","15","#076969"
"2528","15.1","#076969"
"2544","15.1","#076969"
"2560","15.1","#076969"
"2576","15.1","#076969"
"2592","15.1","#076969"
"2608","15.1","#076969"
"2624","15.2","#076969"
"2640","15.1","#076969"
"2656","15.1","#076969"
"2672","15.1","#076969"
"2688","15.1","#076969"
"2704","15.1","#076969"
"2720","15","#076969"
"2736","15.1","#076969"
"2752","15.1","#076969"
"2768","15.1","#076969"
"2784","15.1","#076969"
"2800","15.1","#076969"
"2816","15.1","#076969"
"2832","15.2","#076969"
"2848","15.1","#076969"
"2864","15.1","#076969"
"2880","15.1","#076969"
"2896","15.1","#076969"
"2912","15.3","#076969"
"2928","15.1","#076969"
"2944","15.1","#076969"
"2960","15.1","#076969"
"2976","15.1","#076969"
"2992","15.1","#076969"
"3008","15.1","#076969"
"3024","15.1","#076969"
"3040","15","#076969"
"3056","15.1","#076969"
"3072","15.1","#076969"
"3088","15.1","#076969"
"3104","15.1","#076969"
"3120","15.1","#076969"
"3136","15.2","#076969"
"3152","15.1","#076969"
"3168","15.1","#076969"
"3184","15.1","#076969"
"3200","15.1","#076969"
"3216","15.1","#076969"
"3232","15.1","#076969"
"3248","15.2","#076969"
"3264","15.1","#076969"
"3280","15","#076969"
"3296","15.1","#076969"
"3312","15.1","#076969"
"3328","15.1","#076969"
"3344","15.2","#076969"
"3360","15.1","#076969"
"3376","15.1","#076969"
"3392","15.1","#076969"
"3408","15.1","#076969"
"3424","15.1","#076969"
"3440","15.2","#076969"
"3456","15.1","#076969"
"3472","15.1","#076969"
"3488","15.1","#076969"
"3504","15.1","#076969"
"3520","15.1","#076969"
"3536","15.1","#076969"
"3552","15.1","#076969"
"3568","15","#076969"
"3584","15.1","#076969"
"3600","15.1","#076969"
"3616","15","#076969"
"3632","15.1","#076969"
"3648","15.2","#076969"
"3664","15.1","#076969"
"3680","15","#076969"
"3696","15.1","#076969"
"3712","15.1","#076969"
"3728","15.3","#076969"
"3744","15","#076969"
"3760","15.1","#076969"
"3776","15.1","#076969"
