"count","curr","lineColor"
"0","74.3","#AF0B0B"
"16","81.1","#AF0B0B"
"32","84.6","#AF0B0B"
"48","73.8","#AF0B0B"
"64","85.5","#AF0B0B"
"80","72","#AF0B0B"
"96","72","#AF0B0B"
"112","74","#AF0B0B"
"128","75.2","#AF0B0B"
"144","75.6","#AF0B0B"
"160","71.4","#AF0B0B"
"176","72.6","#AF0B0B"
"192","70.6","#AF0B0B"
"208","75.3","#AF0B0B"
"224","74.1","#AF0B0B"
"240","76","#AF0B0B"
"256","71.8","#AF0B0B"
"272","71.6","#AF0B0B"
"288","74.4","#AF0B0B"
"304","70.3","#AF0B0B"
"320","76","#AF0B0B"
"336","75","#AF0B0B"
"352","71.8","#AF0B0B"
"368","71.4","#AF0B0B"
"384","71.7","#AF0B0B"
"400","75.8","#AF0B0B"
"416","71.3","#AF0B0B"
"432","77.2","#AF0B0B"
"448","70.1","#AF0B0B"
"464","71.9","#AF0B0B"
"480","75.2","#AF0B0B"
"496","74.9","#AF0B0B"
"512","76.3","#AF0B0B"
"528","71.8","#AF0B0B"
"544","71.9","#AF0B0B"
"560","70.5","#AF0B0B"
"576","74.6","#AF0B0B"
"592","74.1","#AF0B0B"
"608","74.5","#AF0B0B"
"624","71","#AF0B0B"
"640","71.7","#AF0B0B"
"656","72.8","#AF0B0B"
"672","70","#AF0B0B"
"688","73.6","#AF0B0B"
"704","74.1","#AF0B0B"
"720","71.4","#AF0B0B"
"736","71.2","#AF0B0B"
"752","73.5","#AF0B0B"
"768","73.3","#AF0B0B"
"784","71.3","#AF0B0B"
"800","80.1","#AF0B0B"
"816","75.3","#AF0B0B"
"832","71.7","#AF0B0B"
"848","73","#AF0B0B"
"864","73.7","#AF0B0B"
"880","71.7","#AF0B0B"
"896","74","#AF0B0B"
"912","73.5","#AF0B0B"
"928","71.8","#AF0B0B"
"944","71.9","#AF0B0B"
"960","70.5","#AF0B0B"
"976","73.6","#AF0B0B"
"992","73.5","#AF0B0B"
"1008","73.7","#AF0B0B"
"1024","76","#AF0B0B"
"1040","76","#AF0B0B"
"1056","76.7","#AF0B0B"
"1072","76.3","#AF0B0B"
