"count","curr","lineColor"
"0","78.2","#AF0B0B"
"16","78","#AF0B0B"
"32","77.7","#AF0B0B"
"48","78.3","#AF0B0B"
"64","78.5","#AF0B0B"
"80","79.4","#AF0B0B"
"96","78","#AF0B0B"
"112","77.9","#AF0B0B"
"128","78.8","#AF0B0B"
"144","78.9","#AF0B0B"
"160","78.6","#AF0B0B"
"176","78","#AF0B0B"
"192","78.6","#AF0B0B"
"208","79.5","#AF0B0B"
"224","78.1","#AF0B0B"
"240","77.8","#AF0B0B"
"256","78.4","#AF0B0B"
"272","78.5","#AF0B0B"
"288","79.5","#AF0B0B"
"304","78","#AF0B0B"
"320","78.1","#AF0B0B"
"336","78.7","#AF0B0B"
"352","78.1","#AF0B0B"
"368","79.5","#AF0B0B"
"384","78.1","#AF0B0B"
"400","78.2","#AF0B0B"
"416","78.6","#AF0B0B"
"432","79.6","#AF0B0B"
"448","77.8","#AF0B0B"
"464","78.1","#AF0B0B"
"480","78.5","#AF0B0B"
"496","79.6","#AF0B0B"
"512","78.3","#AF0B0B"
"528","78.1","#AF0B0B"
"544","78.1","#AF0B0B"
"560","78.5","#AF0B0B"
"576","74.6","#AF0B0B"
"592","69.9","#AF0B0B"
"608","69.8","#AF0B0B"
"624","69.9","#AF0B0B"
"640","69.9","#AF0B0B"
"656","70","#AF0B0B"
"672","69.6","#AF0B0B"
"688","70.3","#AF0B0B"
"704","70.2","#AF0B0B"
"720","71.1","#AF0B0B"
"736","69.6","#AF0B0B"
"752","69.8","#AF0B0B"
"768","69.9","#AF0B0B"
"784","69.6","#AF0B0B"
"800","69.9","#AF0B0B"
"816","69.5","#AF0B0B"
"832","69.4","#AF0B0B"
"848","69.8","#AF0B0B"
"864","69.2","#AF0B0B"
"880","71","#AF0B0B"
"896","70.5","#AF0B0B"
"912","70.1","#AF0B0B"
"928","70.1","#AF0B0B"
"944","70.2","#AF0B0B"
"960","70.3","#AF0B0B"
"976","70.4","#AF0B0B"
"992","70.8","#AF0B0B"
"1008","70.3","#AF0B0B"
"1024","75.2","#AF0B0B"
"1040","69.7","#AF0B0B"
"1056","69.8","#AF0B0B"
"1072","69.8","#AF0B0B"
"1088","70","#AF0B0B"
"1104","69.7","#AF0B0B"
"1120","69.6","#AF0B0B"
"1136","69.8","#AF0B0B"
"1152","70.3","#AF0B0B"
"1168","69.7","#AF0B0B"
"1184","73.9","#AF0B0B"
"1200","70.3","#AF0B0B"
"1216","70.3","#AF0B0B"
"1232","70.6","#AF0B0B"
"1248","70.5","#AF0B0B"
"1264","70.6","#AF0B0B"
"1280","70.2","#AF0B0B"
"1296","70.5","#AF0B0B"
"1312","70.1","#AF0B0B"
"1328","72.1","#AF0B0B"
"1344","69.8","#AF0B0B"
"1360","70.1","#AF0B0B"
"1376","70.1","#AF0B0B"
"1392","69.8","#AF0B0B"
"1408","70","#AF0B0B"
"1424","69.8","#AF0B0B"
"1440","70.1","#AF0B0B"
"1456","70","#AF0B0B"
"1472","69.6","#AF0B0B"
"1488","71.5","#AF0B0B"
"1504","70.4","#AF0B0B"
"1520","70","#AF0B0B"
"1536","70.2","#AF0B0B"
"1552","70.2","#AF0B0B"
"1568","70.1","#AF0B0B"
"1584","70.5","#AF0B0B"
"1600","70.5","#AF0B0B"
"1616","70.4","#AF0B0B"
"1632","71.3","#AF0B0B"
"1648","70.5","#AF0B0B"
"1664","70.4","#AF0B0B"
"1680","70.5","#AF0B0B"
"1696","70.3","#AF0B0B"
"1712","70.2","#AF0B0B"
"1728","70.6","#AF0B0B"
"1744","70.5","#AF0B0B"
"1760","70.2","#AF0B0B"
"1776","74.8","#AF0B0B"
"1792","70.2","#AF0B0B"
"1808","70","#AF0B0B"
"1824","69.7","#AF0B0B"
"1840","70.2","#AF0B0B"
"1856","70.1","#AF0B0B"
"1872","69.8","#AF0B0B"
"1888","69.8","#AF0B0B"
"1904","70","#AF0B0B"
"1920","69.6","#AF0B0B"
"1936","76.5","#AF0B0B"
"1952","70.4","#AF0B0B"
"1968","70.6","#AF0B0B"
"1984","69.8","#AF0B0B"
"2000","70.3","#AF0B0B"
"2016","70.2","#AF0B0B"
"2032","70.3","#AF0B0B"
"2048","70.6","#AF0B0B"
"2064","70.4","#AF0B0B"
"2080","70.9","#AF0B0B"
"2096","71.8","#AF0B0B"
"2112","70.3","#AF0B0B"
"2128","70.2","#AF0B0B"
"2144","70.2","#AF0B0B"
"2160","70.2","#AF0B0B"
"2176","70.6","#AF0B0B"
"2192","69.8","#AF0B0B"
"2208","70.1","#AF0B0B"
"2224","70.3","#AF0B0B"
"2240","76.5","#AF0B0B"
"2256","69.7","#AF0B0B"
"2272","69.9","#AF0B0B"
"2288","69.8","#AF0B0B"
"2304","69.9","#AF0B0B"
"2320","69.8","#AF0B0B"
"2336","69.7","#AF0B0B"
"2352","70.2","#AF0B0B"
"2368","70.6","#AF0B0B"
"2384","74.2","#AF0B0B"
"2400","69.7","#AF0B0B"
"2416","69.8","#AF0B0B"
"2432","69.7","#AF0B0B"
"2448","69.7","#AF0B0B"
"2464","69.8","#AF0B0B"
"2480","70.3","#AF0B0B"
"2496","70","#AF0B0B"
"2512","70.6","#AF0B0B"
"2528","70.2","#AF0B0B"
"2544","71.9","#AF0B0B"
"2560","69.7","#AF0B0B"
"2576","69.7","#AF0B0B"
"2592","69.6","#AF0B0B"
"2608","69.6","#AF0B0B"
"2624","69.6","#AF0B0B"
"2640","69.5","#AF0B0B"
"2656","70.1","#AF0B0B"
"2672","70.6","#AF0B0B"
"2688","74.4","#AF0B0B"
"2704","77.2","#AF0B0B"
"2720","77.5","#AF0B0B"
"2736","77.5","#AF0B0B"
"2752","77.7","#AF0B0B"
"2768","77.5","#AF0B0B"
"2784","77.5","#AF0B0B"
"2800","77.4","#AF0B0B"
"2816","77.5","#AF0B0B"
"2832","77.7","#AF0B0B"
"2848","77.6","#AF0B0B"
"2864","77.6","#AF0B0B"
"2880","77.7","#AF0B0B"
"2896","77.9","#AF0B0B"
"2912","77.1","#AF0B0B"
"2928","77.5","#AF0B0B"
"2944","77.6","#AF0B0B"
"2960","77.4","#AF0B0B"
"2976","77.5","#AF0B0B"
"2992","77.8","#AF0B0B"
"3008","77.6","#AF0B0B"
"3024","77.5","#AF0B0B"
"3040","77.8","#AF0B0B"
"3056","77.6","#AF0B0B"
"3072","77.5","#AF0B0B"
"3088","77.5","#AF0B0B"
"3104","77.3","#AF0B0B"
"3120","77.5","#AF0B0B"
"3136","77.4","#AF0B0B"
"3152","77.8","#AF0B0B"
"3168","77.7","#AF0B0B"
"3184","77.5","#AF0B0B"
"3200","77.8","#AF0B0B"
"3216","77","#AF0B0B"
"3232","77.4","#AF0B0B"
"3248","77.6","#AF0B0B"
"3264","77.5","#AF0B0B"
"3280","77.6","#AF0B0B"
"3296","77.6","#AF0B0B"
"3312","77.7","#AF0B0B"
"3328","77.6","#AF0B0B"
"3344","77.6","#AF0B0B"
"3360","77.5","#AF0B0B"
"3376","77.5","#AF0B0B"
"3392","77.4","#AF0B0B"
"3408","77.7","#AF0B0B"
"3424","77.2","#AF0B0B"
"3440","77.9","#AF0B0B"
"3456","77.6","#AF0B0B"
"3472","77.7","#AF0B0B"
"3488","77.5","#AF0B0B"
"3504","78.7","#AF0B0B"
"3520","77.7","#AF0B0B"
"3536","77.7","#AF0B0B"
"3552","77.6","#AF0B0B"
"3568","78.3","#AF0B0B"
"3584","78","#AF0B0B"
"3600","78","#AF0B0B"
"3616","77.6","#AF0B0B"
"3632","78.7","#AF0B0B"
"3648","78.7","#AF0B0B"
"3664","79.1","#AF0B0B"
"3680","78","#AF0B0B"
"3696","78.1","#AF0B0B"
"3712","78.5","#AF0B0B"
"3728","77.9","#AF0B0B"
"3744","82.3","#AF0B0B"
"3760","103.7","#AF0B0B"
"3776","78.8","#AF0B0B"
"3792","70.2","#AF0B0B"
"3808","70.3","#AF0B0B"
"3824","69.8","#AF0B0B"
"3840","71.4","#AF0B0B"
"3856","70.2","#AF0B0B"
"3872","70.4","#AF0B0B"
"3888","70.2","#AF0B0B"
"3904","70.3","#AF0B0B"
"3920","70.3","#AF0B0B"
"3936","66","#AF0B0B"
"3952","70.9","#AF0B0B"
"3968","70.2","#AF0B0B"
"3984","70.4","#AF0B0B"
"4000","70.3","#AF0B0B"
"4016","70.4","#AF0B0B"
"4032","70.1","#AF0B0B"
"4048","70.2","#AF0B0B"
"4064","70.3","#AF0B0B"
"4080","70.4","#AF0B0B"
"4096","70.1","#AF0B0B"
"4112","70.3","#AF0B0B"
"4128","70.3","#AF0B0B"
"4144","70","#AF0B0B"
"4160","70.2","#AF0B0B"
"4176","70.2","#AF0B0B"
"4192","70.1","#AF0B0B"
"4208","70.2","#AF0B0B"
"4224","70.6","#AF0B0B"
"4240","69.8","#AF0B0B"
"4256","70.5","#AF0B0B"
"4272","70.6","#AF0B0B"
"4288","70.2","#AF0B0B"
"4304","70.4","#AF0B0B"
"4320","70","#AF0B0B"
"4336","72.5","#AF0B0B"
"4352","78.3","#AF0B0B"
"4368","70.9","#AF0B0B"
"4384","73","#AF0B0B"
"4400","74.3","#AF0B0B"
"4416","75.9","#AF0B0B"
"4432","75.6","#AF0B0B"
"4448","72.3","#AF0B0B"
"4464","73","#AF0B0B"
"4480","71.9","#AF0B0B"
"4496","74.9","#AF0B0B"
"4512","73.6","#AF0B0B"
"4528","75.1","#AF0B0B"
"4544","71.9","#AF0B0B"
"4560","72.3","#AF0B0B"
"4576","81.2","#AF0B0B"
"4592","75.7","#AF0B0B"
"4608","73.6","#AF0B0B"
"4624","74.3","#AF0B0B"
