"count","volt","lineColor"
"0","3096","#AF0B0B"
"16","3089","#AF0B0B"
"32","3092","#AF0B0B"
"48","3054","#AF0B0B"
"64","3091","#AF0B0B"
"80","3086","#AF0B0B"
"96","3086","#AF0B0B"
"112","3091","#AF0B0B"
"128","3088","#AF0B0B"
"144","3082","#AF0B0B"
"160","3085","#AF0B0B"
"176","3079","#AF0B0B"
"192","3082","#AF0B0B"
"208","3079","#AF0B0B"
"224","3076","#AF0B0B"
"240","3053","#AF0B0B"
"256","3087","#AF0B0B"
"272","3075","#AF0B0B"
"288","3091","#AF0B0B"
"304","3074","#AF0B0B"
"320","3087","#AF0B0B"
"336","3095","#AF0B0B"
"352","3075","#AF0B0B"
"368","3084","#AF0B0B"
"384","3091","#AF0B0B"
"400","3095","#AF0B0B"
"416","3074","#AF0B0B"
"432","3068","#AF0B0B"
"448","3090","#AF0B0B"
"464","3086","#AF0B0B"
"480","3085","#AF0B0B"
"496","3073","#AF0B0B"
"512","3094","#AF0B0B"
"528","3081","#AF0B0B"
"544","3092","#AF0B0B"
"560","3067","#AF0B0B"
"576","3076","#AF0B0B"
"592","3090","#AF0B0B"
"608","3082","#AF0B0B"
"624","3086","#AF0B0B"
"640","3081","#AF0B0B"
"656","3079","#AF0B0B"
"672","3090","#AF0B0B"
"688","3066","#AF0B0B"
"704","3081","#AF0B0B"
"720","3078","#AF0B0B"
"736","3088","#AF0B0B"
"752","3093","#AF0B0B"
"768","3072","#AF0B0B"
"784","3095","#AF0B0B"
"800","3087","#AF0B0B"
"816","3091","#AF0B0B"
"832","3095","#AF0B0B"
"848","3082","#AF0B0B"
"864","3093","#AF0B0B"
"880","3088","#AF0B0B"
"896","3084","#AF0B0B"
"912","3088","#AF0B0B"
"928","3073","#AF0B0B"
"944","3073","#AF0B0B"
"960","3086","#AF0B0B"
"976","3074","#AF0B0B"
"992","3057","#AF0B0B"
"1008","3079","#AF0B0B"
"1024","3079","#AF0B0B"
"1040","3078","#AF0B0B"
"1056","3076","#AF0B0B"
"1072","3080","#AF0B0B"
"1088","3079","#AF0B0B"
"1104","3078","#AF0B0B"
"1120","3078","#AF0B0B"
"1136","3077","#AF0B0B"
"1152","3081","#AF0B0B"
"1168","3075","#AF0B0B"
"1184","3078","#AF0B0B"
"1200","3079","#AF0B0B"
"1216","3077","#AF0B0B"
"1232","3079","#AF0B0B"
"1248","3079","#AF0B0B"
"1264","3080","#AF0B0B"
"1280","3078","#AF0B0B"
"1296","3065","#076969"
"1312","3219","#076969"
"1328","3223","#076969"
"1344","3222","#076969"
"1360","3223","#076969"
"1376","3223","#076969"
"1392","3223","#076969"
"1408","3223","#076969"
"1424","3223","#076969"
"1440","3223","#076969"
"1456","3223","#076969"
"1472","3222","#076969"
"1488","3223","#076969"
"1504","3223","#076969"
"1520","3223","#076969"
"1536","3223","#076969"
"1552","3220","#076969"
"1568","3223","#076969"
"1584","3223","#076969"
"1600","3223","#076969"
"1616","3223","#076969"
"1632","3223","#076969"
"1648","3223","#076969"
"1664","3224","#076969"
"1680","3222","#076969"
"1696","3223","#076969"
"1712","3223","#076969"
"1728","3223","#076969"
"1744","3223","#076969"
"1760","3223","#076969"
"1776","3223","#076969"
"1792","3223","#076969"
"1808","3222","#076969"
"1824","3223","#076969"
"1840","3223","#076969"
"1856","3223","#076969"
"1872","3218","#076969"
"1888","3219","#076969"
"1904","3222","#076969"
"1920","3223","#076969"
"1936","3223","#076969"
"1952","3223","#076969"
"1968","3222","#076969"
"1984","3223","#076969"
"2000","3223","#076969"
"2016","3223","#076969"
"2032","3223","#076969"
"2048","3223","#076969"
"2064","3223","#076969"
"2080","3223","#076969"
"2096","3222","#076969"
"2112","3223","#076969"
"2128","3223","#076969"
"2144","3223","#076969"
"2160","3223","#076969"
"2176","3223","#076969"
"2192","3223","#076969"
"2208","3223","#076969"
"2224","3222","#076969"
"2240","3223","#076969"
"2256","3223","#076969"
"2272","3223","#076969"
"2288","3200","#076969"
"2304","3224","#076969"
"2320","3223","#076969"
"2336","3223","#076969"
"2352","3223","#076969"
"2368","3223","#076969"
"2384","3223","#076969"
"2400","3222","#076969"
"2416","3223","#076969"
"2432","3223","#076969"
"2448","3222","#076969"
"2464","3223","#076969"
"2480","3223","#076969"
"2496","3223","#076969"
"2512","3223","#076969"
"2528","3223","#076969"
"2544","3223","#076969"
"2560","3223","#076969"
"2576","3223","#076969"
"2592","3223","#076969"
"2608","3223","#076969"
"2624","3223","#076969"
"2640","3223","#076969"
"2656","3223","#076969"
"2672","3223","#076969"
"2688","3223","#076969"
"2704","3223","#076969"
"2720","3223","#076969"
"2736","3223","#076969"
"2752","3223","#076969"
"2768","3223","#076969"
"2784","3223","#076969"
"2800","3223","#076969"
"2816","3223","#076969"
"2832","3223","#076969"
"2848","3223","#076969"
"2864","3223","#076969"
"2880","3223","#076969"
"2896","3224","#076969"
"2912","3223","#076969"
"2928","3223","#076969"
"2944","3223","#076969"
"2960","3222","#076969"
"2976","3223","#076969"
"2992","3223","#076969"
"3008","3223","#076969"
"3024","3223","#076969"
"3040","3223","#076969"
"3056","3223","#076969"
"3072","3223","#076969"
"3088","3223","#076969"
"3104","3223","#076969"
"3120","3223","#076969"
"3136","3223","#076969"
"3152","3223","#076969"
"3168","3223","#076969"
"3184","3223","#076969"
"3200","3223","#076969"
"3216","3219","#076969"
"3232","3223","#076969"
"3248","3223","#076969"
"3264","3223","#076969"
"3280","3223","#076969"
"3296","3220","#076969"
"3312","3223","#076969"
"3328","3223","#076969"
"3344","3223","#076969"
"3360","3223","#076969"
"3376","3223","#076969"
"3392","3223","#076969"
