"count","pow","lineColor"
"0","228.1","#AF0B0B"
"16","248.7","#AF0B0B"
"32","259.7","#AF0B0B"
"48","227.8","#AF0B0B"
"64","261.4","#AF0B0B"
"80","221.9","#AF0B0B"
"96","222.1","#AF0B0B"
"112","228.1","#AF0B0B"
"128","231.6","#AF0B0B"
"144","233.1","#AF0B0B"
"160","220.9","#AF0B0B"
"176","223.9","#AF0B0B"
"192","218.7","#AF0B0B"
"208","231.9","#AF0B0B"
"224","228.5","#AF0B0B"
"240","233.9","#AF0B0B"
"256","222","#AF0B0B"
"272","221.1","#AF0B0B"
"288","229.4","#AF0B0B"
"304","217.7","#AF0B0B"
"320","234","#AF0B0B"
"336","231.3","#AF0B0B"
"352","222","#AF0B0B"
"368","220.4","#AF0B0B"
"384","222.1","#AF0B0B"
"400","234","#AF0B0B"
"416","220.6","#AF0B0B"
"432","237.8","#AF0B0B"
"448","217.1","#AF0B0B"
"464","222.3","#AF0B0B"
"480","232.4","#AF0B0B"
"496","230.8","#AF0B0B"
"512","236","#AF0B0B"
"528","222","#AF0B0B"
"544","222.3","#AF0B0B"
"560","218.3","#AF0B0B"
"576","229.7","#AF0B0B"
"592","228.4","#AF0B0B"
"608","230.3","#AF0B0B"
"624","219.7","#AF0B0B"
"640","221.7","#AF0B0B"
"656","224.8","#AF0B0B"
"672","216.9","#AF0B0B"
"688","227.2","#AF0B0B"
"704","229.5","#AF0B0B"
"720","221","#AF0B0B"
"736","220.3","#AF0B0B"
"752","226.8","#AF0B0B"
"768","226.4","#AF0B0B"
"784","220.6","#AF0B0B"
"800","247.1","#AF0B0B"
"816","233.2","#AF0B0B"
"832","221.8","#AF0B0B"
"848","225.4","#AF0B0B"
"864","227.8","#AF0B0B"
"880","221.8","#AF0B0B"
"896","228.2","#AF0B0B"
"912","226.9","#AF0B0B"
"928","222.1","#AF0B0B"
"944","222.6","#AF0B0B"
"960","218.5","#AF0B0B"
"976","227.7","#AF0B0B"
"992","227.4","#AF0B0B"
"1008","227.8","#AF0B0B"
"1024","234.6","#AF0B0B"
"1040","234.6","#AF0B0B"
"1056","236.6","#AF0B0B"
"1072","235.3","#AF0B0B"
"1088","237.3","#AF0B0B"
"1104","233.6","#AF0B0B"
"1120","233.3","#AF0B0B"
"1136","234.5","#AF0B0B"
"1152","236.5","#AF0B0B"
"1168","235.1","#AF0B0B"
"1184","235.1","#AF0B0B"
"1200","235.6","#AF0B0B"
"1216","238.3","#AF0B0B"
"1232","234.8","#AF0B0B"
"1248","234.8","#AF0B0B"
"1264","236.2","#AF0B0B"
"1280","273.4","#076969"
"1296","170.6","#076969"
"1312","48.7","#076969"
"1328","48.7","#076969"
"1344","48.4","#076969"
"1360","48.7","#076969"
"1376","48.7","#076969"
