"count","curr","lineColor"
"0","70.7","#AF0B0B"
"16","73.2","#AF0B0B"
"32","70.5","#AF0B0B"
"48","89.3","#AF0B0B"
"64","72.3","#AF0B0B"
"80","75.9","#AF0B0B"
"96","76.6","#AF0B0B"
"112","72.8","#AF0B0B"
"128","78.8","#AF0B0B"
"144","79.6","#AF0B0B"
"160","76.3","#AF0B0B"
"176","79.8","#AF0B0B"
"192","77.7","#AF0B0B"
"208","83.9","#AF0B0B"
"224","77.6","#AF0B0B"
"240","82.6","#AF0B0B"
"256","76.9","#AF0B0B"
"272","80.3","#AF0B0B"
"288","75.7","#AF0B0B"
"304","79.5","#AF0B0B"
"320","72.8","#AF0B0B"
"336","71.6","#AF0B0B"
"352","77.2","#AF0B0B"
"368","75.9","#AF0B0B"
"384","72.1","#AF0B0B"
"400","77.1","#AF0B0B"
"416","78.8","#AF0B0B"
"432","80.7","#AF0B0B"
"448","74.6","#AF0B0B"
"464","73.5","#AF0B0B"
"480","80","#AF0B0B"
"496","80.9","#AF0B0B"
"512","72.3","#AF0B0B"
"528","76.1","#AF0B0B"
"544","74.9","#AF0B0B"
"560","84.5","#AF0B0B"
"576","83.3","#AF0B0B"
"592","74.3","#AF0B0B"
"608","77.1","#AF0B0B"
"624","75.3","#AF0B0B"
"640","80.4","#AF0B0B"
"656","86.2","#AF0B0B"
"672","72.4","#AF0B0B"
"688","84.3","#AF0B0B"
"704","75.2","#AF0B0B"
"720","75.9","#AF0B0B"
"736","73.8","#AF0B0B"
"752","72","#AF0B0B"
"768","78.7","#AF0B0B"
"784","72.9","#AF0B0B"
"800","79.4","#AF0B0B"
"816","72.3","#AF0B0B"
"832","72.7","#AF0B0B"
"848","74.9","#AF0B0B"
"864","71.9","#AF0B0B"
"880","75.5","#AF0B0B"
"896","78.7","#AF0B0B"
"912","73.2","#AF0B0B"
"928","82.5","#AF0B0B"
"944","80.7","#AF0B0B"
"960","79.8","#AF0B0B"
"976","78","#AF0B0B"
"992","88.5","#AF0B0B"
"1008","78","#AF0B0B"
"1024","78.2","#AF0B0B"
"1040","79","#AF0B0B"
"1056","79.4","#AF0B0B"
"1072","78.2","#AF0B0B"
"1088","78.3","#AF0B0B"
"1104","78.3","#AF0B0B"
"1120","78.6","#AF0B0B"
"1136","79.6","#AF0B0B"
"1152","76.7","#AF0B0B"
"1168","79.2","#AF0B0B"
"1184","78.3","#AF0B0B"
"1200","78.4","#AF0B0B"
"1216","79.6","#AF0B0B"
"1232","78.4","#AF0B0B"
"1248","78.5","#AF0B0B"
"1264","78.1","#AF0B0B"
"1280","79","#AF0B0B"
"1296","83.6","#076969"
"1312","17.6","#076969"
"1328","16.1","#076969"
"1344","16.1","#076969"
"1360","16","#076969"
"1376","16","#076969"
"1392","16","#076969"
