"count","pow","lineColor"
"0","230.4","#AF0B0B"
"16","251.6","#AF0B0B"
"32","278.2","#AF0B0B"
"48","230","#AF0B0B"
"64","257.9","#AF0B0B"
"80","239.8","#AF0B0B"
"96","233.4","#AF0B0B"
"112","238.5","#AF0B0B"
"128","234","#AF0B0B"
"144","359.8","#AF0B0B"
"160","278.6","#AF0B0B"
"176","230.3","#AF0B0B"
"192","314.8","#AF0B0B"
"208","261","#AF0B0B"
"224","287.1","#AF0B0B"
"240","311.4","#AF0B0B"
"256","244.6","#AF0B0B"
"272","241.7","#AF0B0B"
"288","337.6","#AF0B0B"
"304","247.2","#AF0B0B"
"320","272.1","#AF0B0B"
"336","263.1","#AF0B0B"
"352","256.2","#AF0B0B"
"368","298","#AF0B0B"
"384","245.6","#AF0B0B"
"400","309.6","#AF0B0B"
"416","298.1","#AF0B0B"
"432","264.2","#AF0B0B"
"448","287.3","#AF0B0B"
"464","274.7","#AF0B0B"
"480","286.1","#AF0B0B"
"496","229.2","#AF0B0B"
"512","246.9","#AF0B0B"
"528","225.3","#AF0B0B"
"544","236.3","#AF0B0B"
"560","236.1","#AF0B0B"
"576","248.1","#AF0B0B"
"592","239.3","#AF0B0B"
"608","221.8","#AF0B0B"
"624","264.5","#AF0B0B"
"640","222.9","#AF0B0B"
"656","231.6","#AF0B0B"
"672","227","#AF0B0B"
"688","228.6","#AF0B0B"
"704","240.6","#AF0B0B"
"720","221.3","#AF0B0B"
"736","242.8","#AF0B0B"
"752","275.1","#AF0B0B"
"768","230.9","#AF0B0B"
"784","254.3","#AF0B0B"
"800","225.8","#AF0B0B"
"816","216.3","#AF0B0B"
"832","226.9","#AF0B0B"
"848","234.6","#AF0B0B"
"864","223.1","#AF0B0B"
"880","225.3","#AF0B0B"
"896","212.4","#AF0B0B"
"912","257.3","#AF0B0B"
"928","216.3","#AF0B0B"
"944","225.3","#AF0B0B"
"960","210","#AF0B0B"
"976","264","#AF0B0B"
"992","263","#AF0B0B"
"1008","235.2","#AF0B0B"
"1024","235","#AF0B0B"
"1040","232.2","#AF0B0B"
"1056","234.6","#AF0B0B"
"1072","236.3","#AF0B0B"
"1088","238.8","#AF0B0B"
"1104","235.2","#AF0B0B"
"1120","233.5","#AF0B0B"
"1136","232.2","#AF0B0B"
"1152","234.6","#AF0B0B"
"1168","240.1","#AF0B0B"
"1184","243.6","#AF0B0B"
"1200","240","#AF0B0B"
"1216","241.4","#AF0B0B"
"1232","243.2","#AF0B0B"
"1248","239.4","#AF0B0B"
"1264","239.8","#AF0B0B"
"1280","239.4","#AF0B0B"
"1296","240.3","#AF0B0B"
"1312","241","#AF0B0B"
"1328","305.9","#076969"
"1344","53.2","#076969"
"1360","52","#076969"
"1376","51.6","#076969"
"1392","51.6","#076969"
"1408","51.6","#076969"
"1424","51.7","#076969"
"1440","51.6","#076969"
"1456","51.6","#076969"
"1472","51.6","#076969"
"1488","51.6","#076969"
"1504","51.6","#076969"
"1520","51.6","#076969"
"1536","51.6","#076969"
"1552","52","#076969"
"1568","51.3","#076969"
"1584","51.6","#076969"
"1600","51.3","#076969"
"1616","51.6","#076969"
"1632","51.6","#076969"
"1648","51.6","#076969"
"1664","51.3","#076969"
"1680","51.6","#076969"
"1696","51.6","#076969"
"1712","52","#076969"
"1728","51.3","#076969"
"1744","51.6","#076969"
"1760","51.3","#076969"
"1776","51.6","#076969"
"1792","51.6","#076969"
"1808","51.6","#076969"
"1824","51.6","#076969"
"1840","51.6","#076969"
"1856","52","#076969"
"1872","51.6","#076969"
"1888","51.6","#076969"
"1904","51.6","#076969"
"1920","51.6","#076969"
"1936","51.3","#076969"
"1952","51.6","#076969"
"1968","51.6","#076969"
"1984","51.7","#076969"
"2000","51.3","#076969"
"2016","51.6","#076969"
"2032","51.3","#076969"
"2048","51.6","#076969"
"2064","52.3","#076969"
"2080","51.6","#076969"
"2096","51.6","#076969"
"2112","51.6","#076969"
"2128","51.6","#076969"
"2144","52.3","#076969"
"2160","51.6","#076969"
"2176","51.3","#076969"
"2192","51.6","#076969"
"2208","51.6","#076969"
"2224","51.7","#076969"
"2240","51.3","#076969"
"2256","51.3","#076969"
"2272","51.3","#076969"
"2288","52","#076969"
"2304","51.6","#076969"
"2320","51.6","#076969"
"2336","51.6","#076969"
"2352","51.3","#076969"
"2368","51.6","#076969"
"2384","51.6","#076969"
"2400","51.6","#076969"
"2416","51.6","#076969"
"2432","51.6","#076969"
"2448","51.3","#076969"
"2464","51.3","#076969"
"2480","51.3","#076969"
"2496","51.3","#076969"
"2512","51.6","#076969"
"2528","51.6","#076969"
"2544","51.3","#076969"
"2560","51.6","#076969"
"2576","51.6","#076969"
"2592","51.3","#076969"
"2608","51.3","#076969"
"2624","51.6","#076969"
"2640","51.6","#076969"
"2656","51.6","#076969"
"2672","51.4","#076969"
"2688","51.3","#076969"
"2704","52","#076969"
"2720","51.6","#076969"
"2736","51.6","#076969"
"2752","51.3","#076969"
"2768","51.7","#076969"
"2784","51.3","#076969"
"2800","51.3","#076969"
"2816","51.6","#076969"
"2832","53.9","#076969"
"2848","51.6","#076969"
"2864","51.6","#076969"
"2880","52","#076969"
"2896","51.6","#076969"
"2912","51.6","#076969"
"2928","51.3","#076969"
"2944","51.6","#076969"
"2960","52","#076969"
"2976","51.6","#076969"
"2992","51.3","#076969"
"3008","51.6","#076969"
"3024","51.6","#076969"
"3040","51.6","#076969"
"3056","51.3","#076969"
"3072","51.6","#076969"
"3088","51.6","#076969"
"3104","51.6","#076969"
"3120","51.3","#076969"
"3136","51.6","#076969"
"3152","51.6","#076969"
"3168","51.3","#076969"
"3184","51.6","#076969"
"3200","51.6","#076969"
"3216","51.3","#076969"
"3232","51.3","#076969"
"3248","51.6","#076969"
"3264","51.3","#076969"
"3280","51.7","#076969"
"3296","51.3","#076969"
"3312","51.6","#076969"
"3328","51.6","#076969"
"3344","51.6","#076969"
"3360","51.6","#076969"
"3376","51.3","#076969"
"3392","51.3","#076969"
"3408","51.3","#076969"
"3424","51.6","#076969"
"3440","51.6","#076969"
"3456","51.6","#076969"
"3472","51.6","#076969"
"3488","51.6","#076969"
"3504","51.3","#076969"
"3520","51.6","#076969"
"3536","51.6","#076969"
"3552","51.6","#076969"
"3568","51.3","#076969"
"3584","51.6","#076969"
"3600","51.6","#076969"
"3616","51.3","#076969"
"3632","51.6","#076969"
"3648","51.6","#076969"
"3664","51.6","#076969"
"3680","51.3","#076969"
"3696","51.6","#076969"
"3712","52.3","#076969"
"3728","51.3","#076969"
"3744","51.7","#076969"
"3760","51.3","#076969"
"3776","51.3","#076969"
"3792","51.6","#076969"
"3808","51.3","#076969"
"3824","51.3","#076969"
"3840","51.3","#076969"
"3856","51.6","#076969"
"3872","51.3","#076969"
"3888","51.6","#076969"
"3904","51.3","#076969"
"3920","51.3","#076969"
"3936","51.3","#076969"
"3952","51.3","#076969"
"3968","51.6","#076969"
"3984","51.3","#076969"
"4000","51.3","#076969"
"4016","51.3","#076969"
"4032","51.3","#076969"
"4048","51.6","#076969"
"4064","51.6","#076969"
"4080","51.3","#076969"
"4096","51.3","#076969"
"4112","51.6","#076969"
"4128","51.6","#076969"
"4144","51.6","#076969"
"4160","51.6","#076969"
"4176","51.6","#076969"
"4192","51.6","#076969"
"4208","51.6","#076969"
"4224","51.3","#076969"
"4240","51.3","#076969"
"4256","51.3","#076969"
"4272","51.6","#076969"
"4288","51.6","#076969"
"4304","51.6","#076969"
"4320","51.6","#076969"
"4336","51.6","#076969"
"4352","51.6","#076969"
"4368","51.6","#076969"
"4384","51.3","#076969"
"4400","51.3","#076969"
"4416","51.6","#076969"
"4432","51.6","#076969"
"4448","51.3","#076969"
"4464","51.7","#076969"
"4480","51.6","#076969"
"4496","51.6","#076969"
"4512","51.3","#076969"
"4528","49","#076969"
"4544","51.3","#076969"
"4560","51.6","#076969"
"4576","51.3","#076969"
"4592","51.6","#076969"
"4608","52","#076969"
"4624","51.6","#076969"
"4640","51.6","#076969"
"4656","51.6","#076969"
"4672","51.3","#076969"
"4688","51.3","#076969"
"4704","51.7","#076969"
"4720","51.3","#076969"
"4736","51.6","#076969"
"4752","51.3","#076969"
"4768","51.6","#076969"
"4784","51.3","#076969"
"4800","51.6","#076969"
"4816","51.3","#076969"
"4832","51.3","#076969"
"4848","51.6","#076969"
"4864","51.3","#076969"
"4880","51.6","#076969"
"4896","51.3","#076969"
"4912","51.6","#076969"
"4928","51.6","#076969"
"4944","51.6","#076969"
"4960","51.6","#076969"
"4976","51.3","#076969"
"4992","51.3","#076969"
"5008","51.6","#076969"
"5024","51.3","#076969"
"5040","51.3","#076969"
"5056","51.3","#076969"
"5072","51.3","#076969"
"5088","51.3","#076969"
"5104","51.6","#076969"
"5120","51.3","#076969"
"5136","51.3","#076969"
"5152","51.3","#076969"
"5168","51.6","#076969"
"5184","51.3","#076969"
"5200","51.6","#076969"
"5216","51.6","#076969"
"5232","51","#076969"
"5248","51.3","#076969"
"5264","51.3","#076969"
"5280","51.3","#076969"
"5296","51.6","#076969"
"5312","51.6","#076969"
"5328","51.3","#076969"
"5344","52","#076969"
"5360","51.3","#076969"
"5376","51.3","#076969"
"5392","51.3","#076969"
"5408","51.3","#076969"
"5424","52","#076969"
"5440","51.6","#076969"
"5456","51.6","#076969"
"5472","51.6","#076969"
"5488","51.6","#076969"
"5504","51.3","#076969"
"5520","51.6","#076969"
"5536","51.3","#076969"
"5552","51.3","#076969"
"5568","51.6","#076969"
"5584","51.3","#076969"
"5600","51.3","#076969"
"5616","51.3","#076969"
"5632","51.6","#076969"
"5648","51.6","#076969"
"5664","51.6","#076969"
"5680","51.3","#076969"
"5696","51.3","#076969"
"5712","51.6","#076969"
"5728","51.3","#076969"
"5744","51.6","#076969"
"5760","51.6","#076969"
"5776","51.6","#076969"
"5792","51.6","#076969"
"5808","51.3","#076969"
"5824","51.3","#076969"
"5840","51.3","#076969"
"5856","51.3","#076969"
"5872","51.6","#076969"
"5888","51.3","#076969"
"5904","51.7","#076969"
"5920","51.3","#076969"
"5936","51.3","#076969"
"5952","51.7","#076969"
"5968","51.3","#076969"
"5984","51.6","#076969"
"6000","51.3","#076969"
"6016","51.6","#076969"
"6032","51.6","#076969"
"6048","51.3","#076969"
