"count","pow","lineColor"
"0","236.1","#AF0B0B"
"16","290.3","#AF0B0B"
"32","231.2","#AF0B0B"
"48","246.2","#AF0B0B"
"64","245.4","#AF0B0B"
"80","239.8","#AF0B0B"
"96","219.9","#AF0B0B"
"112","231.4","#AF0B0B"
"128","217.9","#AF0B0B"
"144","230.5","#AF0B0B"
"160","230.8","#AF0B0B"
"176","237.3","#AF0B0B"
"192","231.7","#AF0B0B"
"208","221.6","#AF0B0B"
"224","226.7","#AF0B0B"
"240","219.7","#AF0B0B"
"256","242","#AF0B0B"
"272","230.1","#AF0B0B"
"288","233","#AF0B0B"
"304","220.2","#AF0B0B"
"320","222.6","#AF0B0B"
"336","230.2","#AF0B0B"
"352","222.6","#AF0B0B"
"368","232.7","#AF0B0B"
"384","218","#AF0B0B"
"400","225.3","#AF0B0B"
"416","226.1","#AF0B0B"
"432","224.3","#AF0B0B"
"448","222","#AF0B0B"
"464","223.8","#AF0B0B"
"480","224.4","#AF0B0B"
"496","218.5","#AF0B0B"
"512","228.4","#AF0B0B"
"528","216.8","#AF0B0B"
"544","223.4","#AF0B0B"
"560","219.3","#AF0B0B"
"576","226","#AF0B0B"
"592","226","#AF0B0B"
"608","217.5","#AF0B0B"
"624","220.5","#AF0B0B"
"640","216.2","#AF0B0B"
"656","223.4","#AF0B0B"
"672","221.9","#AF0B0B"
"688","224.1","#AF0B0B"
"704","217.3","#AF0B0B"
"720","218","#AF0B0B"
"736","220.7","#AF0B0B"
"752","216.8","#AF0B0B"
"768","226.6","#AF0B0B"
"784","221.9","#AF0B0B"
"800","218.1","#AF0B0B"
"816","217.7","#AF0B0B"
"832","220.7","#AF0B0B"
"848","222.7","#AF0B0B"
"864","220.9","#AF0B0B"
"880","225.8","#AF0B0B"
"896","216.4","#AF0B0B"
"912","221.1","#AF0B0B"
"928","220.6","#AF0B0B"
"944","223.8","#AF0B0B"
"960","224","#AF0B0B"
"976","220.5","#AF0B0B"
"992","218.2","#AF0B0B"
"1008","227.3","#AF0B0B"
"1024","235.8","#AF0B0B"
"1040","234.6","#AF0B0B"
"1056","237.2","#AF0B0B"
"1072","235.8","#AF0B0B"
"1088","238.9","#AF0B0B"
"1104","234.3","#AF0B0B"
"1120","234.6","#AF0B0B"
"1136","236.6","#AF0B0B"
"1152","235.3","#AF0B0B"
"1168","234.8","#AF0B0B"
"1184","235.2","#AF0B0B"
"1200","236.9","#AF0B0B"
"1216","239.1","#AF0B0B"
"1232","235.5","#AF0B0B"
"1248","234","#AF0B0B"
"1264","235.6","#AF0B0B"
"1280","234.6","#AF0B0B"
"1296","255.5","#076969"
"1312","50.2","#076969"
"1328","49","#076969"
"1344","48.6","#076969"
"1360","48.6","#076969"
"1376","48.3","#076969"
"1392","48.3","#076969"
"1408","48.6","#076969"
"1424","48.7","#076969"
"1440","48.6","#076969"
"1456","48.3","#076969"
"1472","48.6","#076969"
"1488","48.3","#076969"
"1504","48.7","#076969"
"1520","48.3","#076969"
"1536","48.6","#076969"
"1552","48.3","#076969"
"1568","48.3","#076969"
"1584","48.3","#076969"
"1600","48.6","#076969"
"1616","48.3","#076969"
"1632","48.7","#076969"
"1648","48.3","#076969"
"1664","48.4","#076969"
"1680","48.3","#076969"
"1696","48.3","#076969"
"1712","48.6","#076969"
"1728","48.3","#076969"
"1744","48.7","#076969"
"1760","48.6","#076969"
"1776","48.3","#076969"
"1792","48.3","#076969"
"1808","48.6","#076969"
"1824","48.3","#076969"
"1840","48.3","#076969"
"1856","48.3","#076969"
"1872","48.6","#076969"
"1888","48.3","#076969"
"1904","48.3","#076969"
"1920","48.6","#076969"
"1936","48.6","#076969"
"1952","48.3","#076969"
"1968","48.3","#076969"
"1984","48.3","#076969"
"2000","48.6","#076969"
"2016","48.3","#076969"
"2032","48.6","#076969"
"2048","48.4","#076969"
"2064","48.3","#076969"
"2080","44.2","#076969"
"2096","48.3","#076969"
"2112","48.6","#076969"
"2128","48.6","#076969"
"2144","48.3","#076969"
"2160","48.6","#076969"
"2176","48.3","#076969"
"2192","48.3","#076969"
"2208","48.7","#076969"
"2224","48.6","#076969"
"2240","48.3","#076969"
"2256","48.3","#076969"
"2272","48.3","#076969"
"2288","48.7","#076969"
"2304","48.7","#076969"
"2320","48.3","#076969"
"2336","48.3","#076969"
"2352","48.6","#076969"
"2368","48.6","#076969"
"2384","48.6","#076969"
"2400","48.6","#076969"
"2416","48.6","#076969"
"2432","48.6","#076969"
"2448","48.6","#076969"
"2464","48.6","#076969"
"2480","48.3","#076969"
"2496","48.6","#076969"
"2512","48.6","#076969"
"2528","48.3","#076969"
"2544","48.3","#076969"
"2560","48.6","#076969"
"2576","48.6","#076969"
"2592","48.3","#076969"
"2608","48.6","#076969"
"2624","48.6","#076969"
"2640","48.6","#076969"
"2656","48.3","#076969"
"2672","48.3","#076969"
"2688","48.3","#076969"
"2704","48.3","#076969"
"2720","48.6","#076969"
"2736","48.3","#076969"
"2752","48.3","#076969"
"2768","48.3","#076969"
"2784","48.6","#076969"
"2800","48.6","#076969"
"2816","48.3","#076969"
"2832","48.3","#076969"
"2848","48.3","#076969"
"2864","48.3","#076969"
"2880","48.6","#076969"
"2896","48.6","#076969"
"2912","48.6","#076969"
"2928","48.3","#076969"
"2944","48.3","#076969"
"2960","48.3","#076969"
"2976","48.6","#076969"
"2992","48.3","#076969"
"3008","48.6","#076969"
"3024","48.3","#076969"
"3040","48.3","#076969"
"3056","48.3","#076969"
"3072","48.3","#076969"
"3088","48.3","#076969"
"3104","48.6","#076969"
"3120","48.3","#076969"
"3136","48.3","#076969"
"3152","48.3","#076969"
"3168","48.3","#076969"
"3184","48.3","#076969"
"3200","48.3","#076969"
"3216","48.4","#076969"
"3232","48.6","#076969"
"3248","48.3","#076969"
"3264","48.3","#076969"
"3280","48.6","#076969"
"3296","48.3","#076969"
"3312","48.3","#076969"
"3328","48.3","#076969"
"3344","48.3","#076969"
"3360","48.3","#076969"
"3376","48.3","#076969"
"3392","48.3","#076969"
"3408","48.3","#076969"
"3424","48.3","#076969"
"3440","48.3","#076969"
"3456","48.3","#076969"
"3472","48.3","#076969"
"3488","48.3","#076969"
"3504","48.3","#076969"
"3520","48.3","#076969"
"3536","48.3","#076969"
"3552","48.3","#076969"
"3568","48.3","#076969"
"3584","48.3","#076969"
"3600","48.6","#076969"
"3616","48.3","#076969"
"3632","48.6","#076969"
"3648","48.3","#076969"
"3664","48.3","#076969"
"3680","48.3","#076969"
"3696","48.3","#076969"
"3712","49","#076969"
"3728","48.6","#076969"
"3744","48.3","#076969"
"3760","48.3","#076969"
"3776","48.3","#076969"
"3792","48.6","#076969"
"3808","48.3","#076969"
"3824","48.6","#076969"
"3840","48.3","#076969"
"3856","48.3","#076969"
"3872","48.3","#076969"
"3888","48.3","#076969"
"3904","48.3","#076969"
"3920","48.6","#076969"
"3936","48.3","#076969"
"3952","48.3","#076969"
"3968","48.3","#076969"
"3984","48.3","#076969"
"4000","48.3","#076969"
"4016","48.6","#076969"
"4032","48.3","#076969"
"4048","48.3","#076969"
"4064","48.3","#076969"
"4080","48.3","#076969"
"4096","48.6","#076969"
"4112","48.6","#076969"
"4128","48.6","#076969"
"4144","48.3","#076969"
"4160","48.3","#076969"
"4176","48.3","#076969"
"4192","48.3","#076969"
"4208","48.3","#076969"
"4224","48.3","#076969"
"4240","48.3","#076969"
"4256","48.3","#076969"
"4272","48.3","#076969"
"4288","48.3","#076969"
"4304","48.3","#076969"
"4320","48.6","#076969"
"4336","48.6","#076969"
"4352","48.3","#076969"
"4368","48.3","#076969"
"4384","48.3","#076969"
"4400","48.3","#076969"
"4416","48.3","#076969"
"4432","48.3","#076969"
"4448","49","#076969"
"4464","48.3","#076969"
"4480","48.3","#076969"
"4496","48.3","#076969"
"4512","48.3","#076969"
"4528","48.6","#076969"
"4544","48.3","#076969"
"4560","48.3","#076969"
"4576","48.3","#076969"
"4592","48.3","#076969"
"4608","48.3","#076969"
"4624","48.3","#076969"
"4640","48.3","#076969"
"4656","48","#076969"
"4672","48.3","#076969"
"4688","48.3","#076969"
"4704","48.3","#076969"
"4720","48.6","#076969"
"4736","48.3","#076969"
"4752","48.3","#076969"
"4768","48.3","#076969"
"4784","48.3","#076969"
"4800","48.3","#076969"
"4816","48.3","#076969"
"4832","48.3","#076969"
"4848","48.3","#076969"
"4864","48.3","#076969"
"4880","48.3","#076969"
"4896","48.3","#076969"
"4912","48.3","#076969"
"4928","48.3","#076969"
"4944","48.3","#076969"
"4960","48.3","#076969"
"4976","48.3","#076969"
"4992","48.3","#076969"
"5008","48.3","#076969"
"5024","48.3","#076969"
"5040","48","#076969"
"5056","48.3","#076969"
"5072","48.3","#076969"
"5088","48.3","#076969"
"5104","48.3","#076969"
"5120","48.3","#076969"
"5136","48.3","#076969"
"5152","48.3","#076969"
"5168","48.3","#076969"
"5184","48.3","#076969"
"5200","48.3","#076969"
"5216","48.3","#076969"
"5232","48.6","#076969"
"5248","48.3","#076969"
"5264","48.9","#076969"
"5280","48.6","#076969"
"5296","48.3","#076969"
"5312","48.3","#076969"
"5328","48.3","#076969"
"5344","49","#076969"
"5360","48.7","#076969"
"5376","48.3","#076969"
"5392","48.3","#076969"
"5408","48.3","#076969"
"5424","48.3","#076969"
"5440","48.3","#076969"
"5456","48.3","#076969"
"5472","48.3","#076969"
"5488","48.3","#076969"
"5504","48.3","#076969"
"5520","48.7","#076969"
"5536","48.3","#076969"
"5552","48.3","#076969"
"5568","48.3","#076969"
"5584","48.3","#076969"
"5600","48.3","#076969"
"5616","48.3","#076969"
"5632","48.3","#076969"
"5648","48","#076969"
"5664","48.3","#076969"
"5680","48.3","#076969"
"5696","48.3","#076969"
"5712","48.3","#076969"
"5728","48.3","#076969"
"5744","48.3","#076969"
"5760","48.3","#076969"
"5776","48.3","#076969"
"5792","48.3","#076969"
"5808","48.3","#076969"
"5824","48.3","#076969"
"5840","48.3","#076969"
"5856","48.3","#076969"
"5872","48.6","#076969"
"5888","48.3","#076969"
"5904","48.3","#076969"
"5920","48.3","#076969"
"5936","48.3","#076969"
"5952","48.3","#076969"
"5968","48.3","#076969"
"5984","48.3","#076969"
"6000","48.3","#076969"
"6016","48.3","#076969"
"6032","48.3","#076969"
"6048","48.3","#076969"
"6064","48.3","#076969"
"6080","48.6","#076969"
"6096","48.6","#076969"
"6112","48","#076969"
"6128","48.3","#076969"
"6144","48.3","#076969"
"6160","48.9","#076969"
"6176","48.6","#076969"
"6192","48.3","#076969"
"6208","48.3","#076969"
"6224","48.3","#076969"
"6240","48.3","#076969"
"6256","48.3","#076969"
"6272","48.3","#076969"
"6288","48.3","#076969"
"6304","48.3","#076969"
"6320","48.3","#076969"
"6336","48.3","#076969"
"6352","48.3","#076969"
"6368","48","#076969"
"6384","48.3","#076969"
"6400","48.3","#076969"
"6416","48.3","#076969"
"6432","48.3","#076969"
"6448","48.3","#076969"
"6464","48.3","#076969"
"6480","48.3","#076969"
"6496","48.3","#076969"
"6512","48.3","#076969"
"6528","48.3","#076969"
"6544","48.3","#076969"
"6560","48.3","#076969"
"6576","48.3","#076969"
"6592","48.6","#076969"
"6608","48.3","#076969"
"6624","48.4","#076969"
"6640","48.3","#076969"
"6656","48.3","#076969"
"6672","48.3","#076969"
"6688","48.3","#076969"
"6704","48.7","#076969"
"6720","48.3","#076969"
"6736","48.3","#076969"
"6752","48.3","#076969"
"6768","48.3","#076969"
"6784","48.3","#076969"
"6800","48.3","#076969"
"6816","48.3","#076969"
"6832","48.3","#076969"
"6848","48.3","#076969"
"6864","48.6","#076969"
"6880","48.3","#076969"
"6896","48.6","#076969"
"6912","48.6","#076969"
"6928","48.3","#076969"
"6944","48.3","#076969"
"6960","48.3","#076969"
"6976","48.3","#076969"
"6992","48.6","#076969"
"7008","48.3","#076969"
"7024","48.3","#076969"
"7040","48.3","#076969"
"7056","48.3","#076969"
"7072","48.3","#076969"
"7088","48.3","#076969"
"7104","48.3","#076969"
"7120","48.3","#076969"
"7136","48.3","#076969"
"7152","48.3","#076969"
"7168","48.3","#076969"
"7184","48.3","#076969"
"7200","48.3","#076969"
"7216","48.3","#076969"
"7232","48.3","#076969"
"7248","48.3","#076969"
"7264","48.3","#076969"
"7280","48.3","#076969"
"7296","48","#076969"
"7312","48.3","#076969"
"7328","48.3","#076969"
"7344","48.3","#076969"
"7360","48.3","#076969"
"7376","48","#076969"
"7392","48.3","#076969"
"7408","48.3","#076969"
"7424","48.3","#076969"
"7440","48.3","#076969"
"7456","48","#076969"
"7472","48.3","#076969"
"7488","48.3","#076969"
"7504","48.3","#076969"
"7520","48.3","#076969"
"7536","48.3","#076969"
"7552","48.3","#076969"
"7568","48.3","#076969"
"7584","48.3","#076969"
"7600","48.6","#076969"
"7616","48.3","#076969"
