"count","volt","lineColor"
"0","3070","#AF0B0B"
"16","3067","#AF0B0B"
"32","3070","#AF0B0B"
"48","3087","#AF0B0B"
"64","3058","#AF0B0B"
"80","3083","#AF0B0B"
"96","3086","#AF0B0B"
"112","3083","#AF0B0B"
"128","3080","#AF0B0B"
"144","3084","#AF0B0B"
"160","3094","#AF0B0B"
"176","3085","#AF0B0B"
"192","3099","#AF0B0B"
"208","3080","#AF0B0B"
"224","3084","#AF0B0B"
"240","3078","#AF0B0B"
"256","3093","#AF0B0B"
"272","3088","#AF0B0B"
"288","3084","#AF0B0B"
"304","3097","#AF0B0B"
"320","3079","#AF0B0B"
"336","3084","#AF0B0B"
"352","3093","#AF0B0B"
"368","3087","#AF0B0B"
"384","3098","#AF0B0B"
"400","3088","#AF0B0B"
"416","3095","#AF0B0B"
"432","3081","#AF0B0B"
"448","3098","#AF0B0B"
"464","3093","#AF0B0B"
"480","3091","#AF0B0B"
"496","3082","#AF0B0B"
"512","3094","#AF0B0B"
"528","3093","#AF0B0B"
"544","3092","#AF0B0B"
"560","3097","#AF0B0B"
"576","3080","#AF0B0B"
"592","3083","#AF0B0B"
"608","3092","#AF0B0B"
"624","3095","#AF0B0B"
"640","3093","#AF0B0B"
"656","3088","#AF0B0B"
"672","3099","#AF0B0B"
"688","3087","#AF0B0B"
"704","3098","#AF0B0B"
"720","3096","#AF0B0B"
"736","3095","#AF0B0B"
"752","3087","#AF0B0B"
"768","3089","#AF0B0B"
"784","3094","#AF0B0B"
"800","3086","#AF0B0B"
"816","3098","#AF0B0B"
"832","3094","#AF0B0B"
"848","3089","#AF0B0B"
"864","3091","#AF0B0B"
"880","3094","#AF0B0B"
"896","3084","#AF0B0B"
"912","3088","#AF0B0B"
"928","3094","#AF0B0B"
"944","3097","#AF0B0B"
"960","3100","#AF0B0B"
"976","3094","#AF0B0B"
"992","3094","#AF0B0B"
"1008","3092","#AF0B0B"
"1024","3087","#AF0B0B"
"1040","3087","#AF0B0B"
"1056","3085","#AF0B0B"
"1072","3084","#AF0B0B"
"1088","3083","#AF0B0B"
"1104","3087","#AF0B0B"
"1120","3087","#AF0B0B"
"1136","3086","#AF0B0B"
"1152","3084","#AF0B0B"
"1168","3086","#AF0B0B"
"1184","3086","#AF0B0B"
"1200","3085","#AF0B0B"
"1216","3083","#AF0B0B"
"1232","3086","#AF0B0B"
"1248","3086","#AF0B0B"
"1264","3084","#AF0B0B"
"1280","3062","#076969"
"1296","3126","#076969"
"1312","3226","#076969"
"1328","3227","#076969"
"1344","3227","#076969"
"1360","3226","#076969"
"1376","3226","#076969"
"1392","3226","#076969"
"1408","3226","#076969"
"1424","3227","#076969"
"1440","3224","#076969"
"1456","3226","#076969"
"1472","3225","#076969"
"1488","3227","#076969"
"1504","3226","#076969"
"1520","3226","#076969"
"1536","3224","#076969"
"1552","3226","#076969"
"1568","3225","#076969"
"1584","3225","#076969"
"1600","3226","#076969"
"1616","3226","#076969"
"1632","3226","#076969"
"1648","3225","#076969"
"1664","3227","#076969"
"1680","3224","#076969"
"1696","3225","#076969"
"1712","3227","#076969"
"1728","3227","#076969"
"1744","3225","#076969"
"1760","3226","#076969"
"1776","3227","#076969"
"1792","3226","#076969"
"1808","3225","#076969"
"1824","3223","#076969"
"1840","3225","#076969"
"1856","3226","#076969"
"1872","3227","#076969"
"1888","3226","#076969"
"1904","3226","#076969"
"1920","3226","#076969"
"1936","3225","#076969"
"1952","3226","#076969"
"1968","3224","#076969"
"1984","3226","#076969"
"2000","3224","#076969"
"2016","3227","#076969"
"2032","3226","#076969"
"2048","3226","#076969"
"2064","3227","#076969"
"2080","3225","#076969"
"2096","3225","#076969"
"2112","3227","#076969"
"2128","3226","#076969"
"2144","3226","#076969"
"2160","3225","#076969"
"2176","3225","#076969"
"2192","3225","#076969"
"2208","3226","#076969"
"2224","3227","#076969"
"2240","3227","#076969"
"2256","3227","#076969"
"2272","3225","#076969"
"2288","3225","#076969"
"2304","3226","#076969"
"2320","3225","#076969"
"2336","3226","#076969"
"2352","3226","#076969"
"2368","3227","#076969"
"2384","3226","#076969"
"2400","3226","#076969"
"2416","3226","#076969"
"2432","3226","#076969"
"2448","3227","#076969"
"2464","3225","#076969"
"2480","3227","#076969"
"2496","3226","#076969"
"2512","3225","#076969"
"2528","3226","#076969"
"2544","3227","#076969"
"2560","3224","#076969"
"2576","3226","#076969"
"2592","3224","#076969"
"2608","3227","#076969"
"2624","3226","#076969"
"2640","3224","#076969"
"2656","3226","#076969"
"2672","3226","#076969"
"2688","3225","#076969"
"2704","3226","#076969"
"2720","3226","#076969"
"2736","3225","#076969"
"2752","3226","#076969"
"2768","3223","#076969"
"2784","3226","#076969"
"2800","3227","#076969"
"2816","3225","#076969"
"2832","3225","#076969"
"2848","3226","#076969"
"2864","3225","#076969"
"2880","3225","#076969"
"2896","3226","#076969"
"2912","3226","#076969"
"2928","3225","#076969"
"2944","3226","#076969"
"2960","3226","#076969"
"2976","3225","#076969"
"2992","3226","#076969"
"3008","3226","#076969"
"3024","3225","#076969"
"3040","3225","#076969"
"3056","3226","#076969"
"3072","3226","#076969"
"3088","3225","#076969"
"3104","3225","#076969"
"3120","3227","#076969"
"3136","3227","#076969"
"3152","3226","#076969"
"3168","3226","#076969"
"3184","3226","#076969"
"3200","3225","#076969"
"3216","3226","#076969"
"3232","3226","#076969"
"3248","3224","#076969"
"3264","3226","#076969"
"3280","3226","#076969"
"3296","3227","#076969"
"3312","3225","#076969"
"3328","3227","#076969"
"3344","3227","#076969"
"3360","3224","#076969"
"3376","3225","#076969"
"3392","3225","#076969"
"3408","3226","#076969"
"3424","3226","#076969"
"3440","3225","#076969"
"3456","3224","#076969"
"3472","3225","#076969"
"3488","3226","#076969"
"3504","3226","#076969"
"3520","3225","#076969"
"3536","3226","#076969"
"3552","3225","#076969"
"3568","3225","#076969"
"3584","3226","#076969"
"3600","3227","#076969"
"3616","3224","#076969"
"3632","3226","#076969"
"3648","3227","#076969"
"3664","3226","#076969"
"3680","3226","#076969"
"3696","3226","#076969"
"3712","3226","#076969"
"3728","3225","#076969"
"3744","3226","#076969"
"3760","3225","#076969"
"3776","3224","#076969"
"3792","3226","#076969"
"3808","3226","#076969"
"3824","3226","#076969"
"3840","3226","#076969"
"3856","3227","#076969"
"3872","3226","#076969"
"3888","3226","#076969"
"3904","3226","#076969"
"3920","3225","#076969"
"3936","3226","#076969"
"3952","3226","#076969"
"3968","3226","#076969"
"3984","3225","#076969"
"4000","3226","#076969"
"4016","3226","#076969"
"4032","3227","#076969"
"4048","3225","#076969"
"4064","3226","#076969"
"4080","3226","#076969"
"4096","3225","#076969"
"4112","3227","#076969"
"4128","3227","#076969"
"4144","3227","#076969"
"4160","3227","#076969"
"4176","3226","#076969"
"4192","3225","#076969"
"4208","3226","#076969"
"4224","3225","#076969"
"4240","3226","#076969"
"4256","3226","#076969"
"4272","3226","#076969"
"4288","3225","#076969"
"4304","3227","#076969"
"4320","3225","#076969"
"4336","3226","#076969"
"4352","3226","#076969"
"4368","3223","#076969"
"4384","3226","#076969"
"4400","3226","#076969"
"4416","3225","#076969"
"4432","3225","#076969"
"4448","3225","#076969"
"4464","3227","#076969"
"4480","3226","#076969"
"4496","3225","#076969"
"4512","3225","#076969"
"4528","3225","#076969"
"4544","3225","#076969"
"4560","3224","#076969"
"4576","3227","#076969"
"4592","3226","#076969"
"4608","3226","#076969"
"4624","3226","#076969"
"4640","3225","#076969"
"4656","3226","#076969"
"4672","3225","#076969"
"4688","3225","#076969"
"4704","3227","#076969"
"4720","3226","#076969"
"4736","3226","#076969"
"4752","3226","#076969"
"4768","3226","#076969"
"4784","3225","#076969"
"4800","3227","#076969"
"4816","3224","#076969"
"4832","3226","#076969"
"4848","3226","#076969"
"4864","3224","#076969"
"4880","3226","#076969"
"4896","3226","#076969"
"4912","3225","#076969"
"4928","3226","#076969"
"4944","3226","#076969"
"4960","3226","#076969"
"4976","3226","#076969"
"4992","3225","#076969"
"5008","3226","#076969"
"5024","3226","#076969"
"5040","3226","#076969"
"5056","3226","#076969"
"5072","3225","#076969"
"5088","3224","#076969"
"5104","3225","#076969"
"5120","3226","#076969"
"5136","3225","#076969"
"5152","3226","#076969"
"5168","3225","#076969"
"5184","3216","#076969"
"5200","3226","#076969"
"5216","3224","#076969"
"5232","3226","#076969"
"5248","3225","#076969"
"5264","3227","#076969"
"5280","3225","#076969"
"5296","3227","#076969"
"5312","3226","#076969"
"5328","3226","#076969"
"5344","3226","#076969"
"5360","3225","#076969"
"5376","3225","#076969"
"5392","3225","#076969"
"5408","3227","#076969"
"5424","3225","#076969"
"5440","3226","#076969"
"5456","3225","#076969"
"5472","3226","#076969"
"5488","3226","#076969"
"5504","3226","#076969"
"5520","3227","#076969"
"5536","3226","#076969"
"5552","3225","#076969"
"5568","3227","#076969"
"5584","3227","#076969"
"5600","3224","#076969"
"5616","3226","#076969"
"5632","3226","#076969"
"5648","3227","#076969"
"5664","3225","#076969"
"5680","3224","#076969"
"5696","3224","#076969"
"5712","3227","#076969"
"5728","3224","#076969"
"5744","3226","#076969"
"5760","3226","#076969"
"5776","3223","#076969"
"5792","3224","#076969"
"5808","3226","#076969"
"5824","3226","#076969"
"5840","3226","#076969"
"5856","3225","#076969"
"5872","3227","#076969"
"5888","3225","#076969"
"5904","3224","#076969"
"5920","3225","#076969"
"5936","3226","#076969"
"5952","3227","#076969"
"5968","3227","#076969"
"5984","3225","#076969"
"6000","3225","#076969"
"6016","3225","#076969"
"6032","3225","#076969"
"6048","3224","#076969"
"6064","3225","#076969"
"6080","3225","#076969"
"6096","3225","#076969"
"6112","3226","#076969"
"6128","3227","#076969"
"6144","3225","#076969"
"6160","3224","#076969"
"6176","3225","#076969"
"6192","3227","#076969"
"6208","3226","#076969"
"6224","3226","#076969"
"6240","3227","#076969"
"6256","3224","#076969"
"6272","3224","#076969"
"6288","3227","#076969"
"6304","3225","#076969"
"6320","3227","#076969"
"6336","3226","#076969"
"6352","3227","#076969"
"6368","3226","#076969"
"6384","3226","#076969"
"6400","3225","#076969"
"6416","3226","#076969"
"6432","3225","#076969"
"6448","3227","#076969"
"6464","3226","#076969"
"6480","3226","#076969"
"6496","3225","#076969"
"6512","3225","#076969"
"6528","3226","#076969"
"6544","3226","#076969"
"6560","3226","#076969"
"6576","3225","#076969"
"6592","3226","#076969"
"6608","3224","#076969"
"6624","3225","#076969"
"6640","3225","#076969"
"6656","3226","#076969"
"6672","3225","#076969"
"6688","3224","#076969"
"6704","3225","#076969"
"6720","3226","#076969"
"6736","3223","#076969"
"6752","3226","#076969"
"6768","3226","#076969"
"6784","3226","#076969"
"6800","3227","#076969"
"6816","3227","#076969"
"6832","3224","#076969"
"6848","3226","#076969"
"6864","3224","#076969"
"6880","3225","#076969"
"6896","3226","#076969"
"6912","3226","#076969"
"6928","3225","#076969"
"6944","3225","#076969"
"6960","3225","#076969"
"6976","3227","#076969"
"6992","3224","#076969"
"7008","3225","#076969"
"7024","3225","#076969"
"7040","3225","#076969"
"7056","3224","#076969"
"7072","3226","#076969"
"7088","3225","#076969"
"7104","3225","#076969"
"7120","3227","#076969"
"7136","3226","#076969"
"7152","3226","#076969"
"7168","3226","#076969"
"7184","3225","#076969"
"7200","3227","#076969"
"7216","3226","#076969"
"7232","3226","#076969"
"7248","3226","#076969"
"7264","3224","#076969"
"7280","3225","#076969"
"7296","3226","#076969"
"7312","3225","#076969"
"7328","3224","#076969"
"7344","3227","#076969"
"7360","3226","#076969"
"7376","3226","#076969"
"7392","3225","#076969"
"7408","3225","#076969"
"7424","3226","#076969"
"7440","3227","#076969"
"7456","3226","#076969"
"7472","3226","#076969"
"7488","3226","#076969"
"7504","3226","#076969"
"7520","3225","#076969"
"7536","3226","#076969"
"7552","3224","#076969"
"7568","3226","#076969"
"7584","3226","#076969"
"7600","3225","#076969"
"7616","3225","#076969"
"7632","3226","#076969"
"7648","3225","#076969"
"7664","3225","#076969"
"7680","3226","#076969"
"7696","3226","#076969"
"7712","3224","#076969"
"7728","3224","#076969"
"7744","3226","#076969"
"7760","3224","#076969"
"7776","3225","#076969"
"7792","3223","#076969"
"7808","3227","#076969"
"7824","3225","#076969"
"7840","3224","#076969"
"7856","3226","#076969"
"7872","3227","#076969"
"7888","3224","#076969"
"7904","3227","#076969"
"7920","3226","#076969"
"7936","3227","#076969"
"7952","3224","#076969"
"7968","3227","#076969"
"7984","3223","#076969"
"8000","3225","#076969"
"8016","3227","#076969"
"8032","3225","#076969"
"8048","3225","#076969"
"8064","3226","#076969"
"8080","3223","#076969"
"8096","3226","#076969"
"8112","3226","#076969"
"8128","3225","#076969"
"8144","3226","#076969"
"8160","3224","#076969"
"8176","3227","#076969"
"8192","3226","#076969"
"8208","3225","#076969"
"8224","3225","#076969"
"8240","3226","#076969"
"8256","3223","#076969"
"8272","3227","#076969"
"8288","3226","#076969"
"8304","3225","#076969"
"8320","3226","#076969"
"8336","3225","#076969"
"8352","3225","#076969"
"8368","3227","#076969"
"8384","3227","#076969"
"8400","3225","#076969"
"8416","3225","#076969"
"8432","3226","#076969"
"8448","3225","#076969"
"8464","3226","#076969"
"8480","3226","#076969"
"8496","3226","#076969"
"8512","3227","#076969"
"8528","3225","#076969"
"8544","3226","#076969"
"8560","3224","#076969"
"8576","3224","#076969"
"8592","3226","#076969"
"8608","3227","#076969"
"8624","3225","#076969"
"8640","3226","#076969"
"8656","3224","#076969"
"8672","3225","#076969"
"8688","3227","#076969"
"8704","3227","#076969"
"8720","3227","#076969"
"8736","3225","#076969"
"8752","3226","#076969"
"8768","3225","#076969"
"8784","3225","#076969"
"8800","3224","#076969"
"8816","3225","#076969"
"8832","3227","#076969"
"8848","3225","#076969"
"8864","3226","#076969"
"8880","3226","#076969"
"8896","3226","#076969"
"8912","3226","#076969"
"8928","3226","#076969"
"8944","3224","#076969"
"8960","3226","#076969"
"8976","3226","#076969"
"8992","3227","#076969"
"9008","3226","#076969"
"9024","3225","#076969"
"9040","3226","#076969"
"9056","3225","#076969"
"9072","3226","#076969"
"9088","3227","#076969"
"9104","3225","#076969"
"9120","3226","#076969"
"9136","3227","#076969"
"9152","3226","#076969"
"9168","3227","#076969"
"9184","3226","#076969"
"9200","3226","#076969"
"9216","3227","#076969"
"9232","3226","#076969"
"9248","3227","#076969"
"9264","3225","#076969"
"9280","3227","#076969"
"9296","3226","#076969"
"9312","3226","#076969"
"9328","3226","#076969"
"9344","3226","#076969"
"9360","3226","#076969"
"9376","3226","#076969"
"9392","3225","#076969"
"9408","3226","#076969"
"9424","3226","#076969"
"9440","3225","#076969"
"9456","3226","#076969"
"9472","3227","#076969"
"9488","3223","#076969"
"9504","3227","#076969"
"9520","3226","#076969"
"9536","3225","#076969"
"9552","3226","#076969"
"9568","3226","#076969"
"9584","3227","#076969"
"9600","3224","#076969"
"9616","3225","#076969"
"9632","3226","#076969"
"9648","3225","#076969"
"9664","3225","#076969"
"9680","3224","#076969"
"9696","3225","#076969"
"9712","3225","#076969"
"9728","3225","#076969"
"9744","3226","#076969"
"9760","3223","#076969"
"9776","3227","#076969"
"9792","3225","#076969"
"9808","3227","#076969"
"9824","3226","#076969"
"9840","3227","#076969"
"9856","3225","#076969"
"9872","3225","#076969"
"9888","3225","#076969"
"9904","3225","#076969"
"9920","3226","#076969"
"9936","3226","#076969"
"9952","3226","#076969"
"9968","3225","#076969"
"9984","3225","#076969"
"10000","3227","#076969"
"10016","3225","#076969"
"10032","3226","#076969"
"10048","3224","#076969"
"10064","3226","#076969"
"10080","3226","#076969"
"10096","3226","#076969"
"10112","3226","#076969"
"10128","3226","#076969"
"10144","3227","#076969"
"10160","3225","#076969"
"10176","3225","#076969"
"10192","3223","#076969"
"10208","3226","#076969"
"10224","3226","#076969"
"10240","3225","#076969"
"10256","3227","#076969"
"10272","3225","#076969"
"10288","3225","#076969"
"10304","3225","#076969"
"10320","3227","#076969"
"10336","3226","#076969"
"10352","3226","#076969"
"10368","3224","#076969"
"10384","3227","#076969"
"10400","3226","#076969"
"10416","3226","#076969"
"10432","3226","#076969"
"10448","3226","#076969"
"10464","3224","#076969"
"10480","3224","#076969"
"10496","3226","#076969"
"10512","3227","#076969"
"10528","3226","#076969"
"10544","3227","#076969"
"10560","3227","#076969"
"10576","3227","#076969"
"10592","3224","#076969"
"10608","3226","#076969"
"10624","3226","#076969"
"10640","3225","#076969"
"10656","3225","#076969"
"10672","3226","#076969"
"10688","3225","#076969"
"10704","3226","#076969"
"10720","3226","#076969"
"10736","3226","#076969"
"10752","3226","#076969"
"10768","3225","#076969"
"10784","3225","#076969"
"10800","3225","#076969"
"10816","3226","#076969"
"10832","3225","#076969"
"10848","3226","#076969"
"10864","3226","#076969"
"10880","3227","#076969"
"10896","3225","#076969"
"10912","3225","#076969"
"10928","3225","#076969"
"10944","3224","#076969"
"10960","3226","#076969"
"10976","3225","#076969"
"10992","3225","#076969"
"11008","3226","#076969"
"11024","3226","#076969"
"11040","3226","#076969"
"11056","3225","#076969"
"11072","3225","#076969"
"11088","3224","#076969"
"11104","3226","#076969"
"11120","3226","#076969"
"11136","3226","#076969"
"11152","3226","#076969"
"11168","3226","#076969"
"11184","3225","#076969"
"11200","3225","#076969"
