"count","volt","lineColor"
"0","3048","#AF0B0B"
"16","3035","#AF0B0B"
"32","3075","#AF0B0B"
"48","3080","#AF0B0B"
"64","3035","#AF0B0B"
"80","3056","#AF0B0B"
"96","3055","#AF0B0B"
"112","3066","#AF0B0B"
"128","3028","#AF0B0B"
"144","2940","#AF0B0B"
"160","3026","#AF0B0B"
"176","3088","#AF0B0B"
"192","2932","#AF0B0B"
"208","3029","#AF0B0B"
"224","3068","#AF0B0B"
"240","3062","#AF0B0B"
"256","3085","#AF0B0B"
"272","3037","#AF0B0B"
"288","2991","#AF0B0B"
"304","3083","#AF0B0B"
"320","3034","#AF0B0B"
"336","3042","#AF0B0B"
"352","3058","#AF0B0B"
"368","3082","#AF0B0B"
"384","3071","#AF0B0B"
"400","3063","#AF0B0B"
"416","3093","#AF0B0B"
"432","3027","#AF0B0B"
"448","3070","#AF0B0B"
"464","3033","#AF0B0B"
"480","3031","#AF0B0B"
"496","3089","#AF0B0B"
"512","3095","#AF0B0B"
"528","3096","#AF0B0B"
"544","3082","#AF0B0B"
"560","3071","#AF0B0B"
"576","3060","#AF0B0B"
"592","3100","#AF0B0B"
"608","3098","#AF0B0B"
"624","3094","#AF0B0B"
"640","3097","#AF0B0B"
"656","3089","#AF0B0B"
"672","3093","#AF0B0B"
"688","3090","#AF0B0B"
"704","3069","#AF0B0B"
"720","3092","#AF0B0B"
"736","3059","#AF0B0B"
"752","3068","#AF0B0B"
"768","3083","#AF0B0B"
"784","3090","#AF0B0B"
"800","3094","#AF0B0B"
"816","3100","#AF0B0B"
"832","3079","#AF0B0B"
"848","3108","#AF0B0B"
"864","3099","#AF0B0B"
"880","3096","#AF0B0B"
"896","3111","#AF0B0B"
"912","3097","#AF0B0B"
"928","3100","#AF0B0B"
"944","3095","#AF0B0B"
"960","3112","#AF0B0B"
"976","3046","#AF0B0B"
"992","3102","#AF0B0B"
"1008","3091","#AF0B0B"
"1024","3089","#AF0B0B"
"1040","3092","#AF0B0B"
"1056","3092","#AF0B0B"
"1072","3090","#AF0B0B"
"1088","3090","#AF0B0B"
"1104","3091","#AF0B0B"
"1120","3093","#AF0B0B"
"1136","3092","#AF0B0B"
"1152","3092","#AF0B0B"
"1168","3087","#AF0B0B"
"1184","3084","#AF0B0B"
"1200","3086","#AF0B0B"
"1216","3084","#AF0B0B"
"1232","3083","#AF0B0B"
"1248","3086","#AF0B0B"
"1264","3087","#AF0B0B"
"1280","3086","#AF0B0B"
"1296","3086","#AF0B0B"
"1312","3086","#AF0B0B"
"1328","2950","#076969"
"1344","3230","#076969"
"1360","3231","#076969"
"1376","3231","#076969"
"1392","3231","#076969"
"1408","3231","#076969"
"1424","3232","#076969"
"1440","3231","#076969"
"1456","3231","#076969"
"1472","3231","#076969"
"1488","3231","#076969"
"1504","3231","#076969"
"1520","3231","#076969"
"1536","3231","#076969"
"1552","3231","#076969"
"1568","3231","#076969"
"1584","3231","#076969"
"1600","3231","#076969"
"1616","3231","#076969"
"1632","3231","#076969"
"1648","3231","#076969"
"1664","3232","#076969"
"1680","3231","#076969"
"1696","3231","#076969"
"1712","3231","#076969"
"1728","3231","#076969"
"1744","3231","#076969"
"1760","3231","#076969"
"1776","3231","#076969"
"1792","3231","#076969"
"1808","3231","#076969"
"1824","3231","#076969"
"1840","3231","#076969"
"1856","3231","#076969"
"1872","3231","#076969"
"1888","3231","#076969"
"1904","3231","#076969"
"1920","3231","#076969"
"1936","3231","#076969"
"1952","3231","#076969"
"1968","3231","#076969"
"1984","3232","#076969"
"2000","3231","#076969"
"2016","3231","#076969"
"2032","3231","#076969"
"2048","3231","#076969"
"2064","3230","#076969"
"2080","3231","#076969"
"2096","3231","#076969"
"2112","3231","#076969"
"2128","3231","#076969"
"2144","3231","#076969"
"2160","3231","#076969"
"2176","3231","#076969"
"2192","3231","#076969"
"2208","3231","#076969"
"2224","3232","#076969"
"2240","3231","#076969"
"2256","3231","#076969"
"2272","3231","#076969"
"2288","3231","#076969"
"2304","3230","#076969"
"2320","3231","#076969"
"2336","3231","#076969"
"2352","3230","#076969"
"2368","3231","#076969"
"2384","3231","#076969"
"2400","3231","#076969"
"2416","3231","#076969"
"2432","3231","#076969"
"2448","3231","#076969"
"2464","3231","#076969"
"2480","3231","#076969"
"2496","3231","#076969"
"2512","3231","#076969"
"2528","3231","#076969"
"2544","3231","#076969"
"2560","3231","#076969"
"2576","3231","#076969"
"2592","3231","#076969"
"2608","3231","#076969"
"2624","3231","#076969"
"2640","3231","#076969"
"2656","3231","#076969"
"2672","3233","#076969"
"2688","3231","#076969"
"2704","3231","#076969"
"2720","3231","#076969"
"2736","3231","#076969"
"2752","3231","#076969"
"2768","3233","#076969"
"2784","3231","#076969"
"2800","3232","#076969"
"2816","3231","#076969"
"2832","3228","#076969"
"2848","3231","#076969"
"2864","3231","#076969"
"2880","3232","#076969"
"2896","3231","#076969"
"2912","3231","#076969"
"2928","3231","#076969"
"2944","3231","#076969"
"2960","3230","#076969"
"2976","3231","#076969"
"2992","3231","#076969"
"3008","3231","#076969"
"3024","3231","#076969"
"3040","3231","#076969"
"3056","3231","#076969"
"3072","3231","#076969"
"3088","3231","#076969"
"3104","3231","#076969"
"3120","3231","#076969"
"3136","3231","#076969"
"3152","3231","#076969"
"3168","3231","#076969"
"3184","3231","#076969"
"3200","3231","#076969"
"3216","3231","#076969"
"3232","3231","#076969"
"3248","3231","#076969"
"3264","3231","#076969"
"3280","3232","#076969"
"3296","3231","#076969"
"3312","3231","#076969"
"3328","3231","#076969"
"3344","3231","#076969"
"3360","3231","#076969"
"3376","3231","#076969"
"3392","3231","#076969"
"3408","3231","#076969"
"3424","3231","#076969"
"3440","3231","#076969"
"3456","3231","#076969"
"3472","3230","#076969"
"3488","3231","#076969"
"3504","3231","#076969"
"3520","3231","#076969"
"3536","3231","#076969"
"3552","3231","#076969"
"3568","3231","#076969"
"3584","3231","#076969"
"3600","3231","#076969"
"3616","3231","#076969"
"3632","3231","#076969"
"3648","3231","#076969"
"3664","3231","#076969"
"3680","3231","#076969"
"3696","3231","#076969"
"3712","3230","#076969"
"3728","3231","#076969"
"3744","3232","#076969"
"3760","3231","#076969"
"3776","3231","#076969"
"3792","3231","#076969"
"3808","3231","#076969"
"3824","3231","#076969"
"3840","3231","#076969"
"3856","3231","#076969"
"3872","3231","#076969"
"3888","3231","#076969"
"3904","3231","#076969"
"3920","3230","#076969"
"3936","3231","#076969"
"3952","3231","#076969"
"3968","3231","#076969"
"3984","3231","#076969"
"4000","3231","#076969"
"4016","3232","#076969"
"4032","3231","#076969"
"4048","3231","#076969"
"4064","3231","#076969"
"4080","3231","#076969"
"4096","3231","#076969"
"4112","3231","#076969"
"4128","3231","#076969"
"4144","3231","#076969"
"4160","3231","#076969"
"4176","3231","#076969"
"4192","3231","#076969"
"4208","3231","#076969"
"4224","3231","#076969"
"4240","3231","#076969"
"4256","3231","#076969"
"4272","3231","#076969"
"4288","3231","#076969"
"4304","3231","#076969"
"4320","3231","#076969"
"4336","3231","#076969"
"4352","3231","#076969"
"4368","3231","#076969"
