"count","pow","lineColor"
"0","221.7","#AF0B0B"
"16","215.4","#AF0B0B"
"32","219.2","#AF0B0B"
"48","217.7","#AF0B0B"
"64","206.4","#AF0B0B"
"80","249.9","#AF0B0B"
"96","223.3","#AF0B0B"
"112","222","#AF0B0B"
"128","216.5","#AF0B0B"
"144","223","#AF0B0B"
"160","222.8","#AF0B0B"
"176","222.5","#AF0B0B"
"192","221","#AF0B0B"
"208","221.6","#AF0B0B"
"224","222.7","#AF0B0B"
"240","216.3","#AF0B0B"
"256","224.6","#AF0B0B"
"272","220.6","#AF0B0B"
"288","221.9","#AF0B0B"
"304","220.5","#AF0B0B"
"320","223.4","#AF0B0B"
"336","224.6","#AF0B0B"
"352","216.4","#AF0B0B"
"368","230.6","#AF0B0B"
"384","216.6","#AF0B0B"
"400","222.5","#AF0B0B"
"416","220.5","#AF0B0B"
"432","224.9","#AF0B0B"
"448","220.5","#AF0B0B"
"464","217.5","#AF0B0B"
"480","226.8","#AF0B0B"
"496","215.3","#AF0B0B"
"512","217.1","#AF0B0B"
"528","216.5","#AF0B0B"
"544","216.3","#AF0B0B"
"560","218.8","#AF0B0B"
"576","214.1","#AF0B0B"
"592","218","#AF0B0B"
"608","215.5","#AF0B0B"
"624","217.1","#AF0B0B"
"640","220.6","#AF0B0B"
"656","226","#AF0B0B"
"672","234.2","#AF0B0B"
"688","216.4","#AF0B0B"
"704","217.1","#AF0B0B"
"720","214.8","#AF0B0B"
"736","215.6","#AF0B0B"
"752","217.6","#AF0B0B"
"768","221.5","#AF0B0B"
"784","216","#AF0B0B"
"800","218.3","#AF0B0B"
"816","221","#AF0B0B"
"832","214.8","#AF0B0B"
"848","224","#AF0B0B"
"864","218.9","#AF0B0B"
"880","230.1","#AF0B0B"
"896","216.3","#AF0B0B"
"912","221.5","#AF0B0B"
"928","221.3","#AF0B0B"
"944","216","#AF0B0B"
"960","222.5","#AF0B0B"
"976","218.6","#AF0B0B"
"992","222.7","#AF0B0B"
"1008","227","#AF0B0B"
"1024","232.4","#AF0B0B"
"1040","233.6","#AF0B0B"
"1056","234.6","#AF0B0B"
"1072","237","#AF0B0B"
"1088","232.3","#AF0B0B"
"1104","233.3","#AF0B0B"
"1120","234.3","#AF0B0B"
"1136","234.5","#AF0B0B"
"1152","237.1","#AF0B0B"
"1168","232.6","#AF0B0B"
"1184","231.8","#AF0B0B"
"1200","234.3","#AF0B0B"
"1216","234","#AF0B0B"
"1232","237.5","#AF0B0B"
"1248","232.7","#AF0B0B"
"1264","232.6","#AF0B0B"
"1280","233.8","#AF0B0B"
"1296","233.4","#AF0B0B"
"1312","255.2","#076969"
"1328","55.3","#076969"
"1344","49","#076969"
"1360","48.6","#076969"
