"count","pow","lineColor"
"0","240.6","#AF0B0B"
"16","240.1","#AF0B0B"
"32","239.1","#AF0B0B"
"48","241","#AF0B0B"
"64","241.4","#AF0B0B"
"80","244","#AF0B0B"
"96","240.1","#AF0B0B"
"112","239.8","#AF0B0B"
"128","242.3","#AF0B0B"
"144","242.6","#AF0B0B"
"160","241.7","#AF0B0B"
"176","240.1","#AF0B0B"
"192","241.6","#AF0B0B"
"208","244.4","#AF0B0B"
"224","240.3","#AF0B0B"
"240","239.4","#AF0B0B"
"256","241.2","#AF0B0B"
"272","241.7","#AF0B0B"
"288","244.4","#AF0B0B"
"304","240.1","#AF0B0B"
"320","240.3","#AF0B0B"
"336","242.1","#AF0B0B"
"352","240.3","#AF0B0B"
"368","244.2","#AF0B0B"
"384","240.2","#AF0B0B"
"400","240.7","#AF0B0B"
"416","241.6","#AF0B0B"
"432","244.7","#AF0B0B"
"448","239.3","#AF0B0B"
"464","240.4","#AF0B0B"
"480","241.4","#AF0B0B"
"496","244.8","#AF0B0B"
"512","240.9","#AF0B0B"
"528","240.3","#AF0B0B"
"544","240.3","#AF0B0B"
"560","241.5","#AF0B0B"
"576","230.1","#AF0B0B"
"592","216.4","#AF0B0B"
"608","216.1","#AF0B0B"
"624","216.4","#AF0B0B"
"640","216.3","#AF0B0B"
"656","216.7","#AF0B0B"
"672","215.6","#AF0B0B"
"688","217.6","#AF0B0B"
"704","217.4","#AF0B0B"
"720","220","#AF0B0B"
"736","215.6","#AF0B0B"
"752","216.1","#AF0B0B"
"768","216.5","#AF0B0B"
"784","215.6","#AF0B0B"
"800","216.4","#AF0B0B"
"816","215.3","#AF0B0B"
"832","215","#AF0B0B"
"848","216.2","#AF0B0B"
"864","214.4","#AF0B0B"
"880","219.6","#AF0B0B"
"896","218.2","#AF0B0B"
"912","217.1","#AF0B0B"
"928","217","#AF0B0B"
"944","217.2","#AF0B0B"
"960","217.6","#AF0B0B"
"976","217.9","#AF0B0B"
"992","219.1","#AF0B0B"
"1008","217.6","#AF0B0B"
"1024","232.7","#AF0B0B"
"1040","215.8","#AF0B0B"
"1056","216.3","#AF0B0B"
"1072","216.2","#AF0B0B"
"1088","216.7","#AF0B0B"
"1104","215.9","#AF0B0B"
"1120","215.6","#AF0B0B"
"1136","216.1","#AF0B0B"
"1152","217.6","#AF0B0B"
"1168","215.7","#AF0B0B"
"1184","227.8","#AF0B0B"
"1200","217.7","#AF0B0B"
"1216","217.6","#AF0B0B"
"1232","218.5","#AF0B0B"
"1248","218.2","#AF0B0B"
"1264","218.5","#AF0B0B"
"1280","217.3","#AF0B0B"
"1296","218.2","#AF0B0B"
"1312","217","#AF0B0B"
"1328","222.7","#AF0B0B"
"1344","216.3","#AF0B0B"
"1360","217","#AF0B0B"
"1376","217","#AF0B0B"
"1392","216.2","#AF0B0B"
"1408","216.7","#AF0B0B"
"1424","216.2","#AF0B0B"
"1440","217.1","#AF0B0B"
"1456","216.8","#AF0B0B"
"1472","215.6","#AF0B0B"
"1488","221","#AF0B0B"
"1504","217.9","#AF0B0B"
"1520","216.8","#AF0B0B"
"1536","217.4","#AF0B0B"
"1552","217.3","#AF0B0B"
"1568","217.1","#AF0B0B"
"1584","218.1","#AF0B0B"
"1600","218.1","#AF0B0B"
"1616","217.9","#AF0B0B"
"1632","220.6","#AF0B0B"
"1648","218.2","#AF0B0B"
"1664","217.8","#AF0B0B"
"1680","218.2","#AF0B0B"
"1696","217.6","#AF0B0B"
"1712","217.4","#AF0B0B"
"1728","218.5","#AF0B0B"
"1744","218.2","#AF0B0B"
"1760","217.3","#AF0B0B"
"1776","231.5","#AF0B0B"
"1792","217.4","#AF0B0B"
"1808","216.7","#AF0B0B"
"1824","215.9","#AF0B0B"
"1840","217.4","#AF0B0B"
"1856","217","#AF0B0B"
"1872","216.2","#AF0B0B"
"1888","216.3","#AF0B0B"
"1904","216.9","#AF0B0B"
"1920","215.6","#AF0B0B"
"1936","234.8","#AF0B0B"
"1952","218","#AF0B0B"
"1968","218.5","#AF0B0B"
"1984","216.1","#AF0B0B"
"2000","217.7","#AF0B0B"
"2016","217.3","#AF0B0B"
"2032","217.6","#AF0B0B"
"2048","218.5","#AF0B0B"
"2064","217.8","#AF0B0B"
"2080","219","#AF0B0B"
"2096","222","#AF0B0B"
"2112","217.7","#AF0B0B"
"2128","217.3","#AF0B0B"
"2144","217.4","#AF0B0B"
"2160","217.3","#AF0B0B"
"2176","218.5","#AF0B0B"
"2192","216.2","#AF0B0B"
"2208","217.1","#AF0B0B"
"2224","217.5","#AF0B0B"
"2240","236.4","#AF0B0B"
"2256","215.9","#AF0B0B"
"2272","216.5","#AF0B0B"
"2288","216.3","#AF0B0B"
"2304","216.6","#AF0B0B"
"2320","216.2","#AF0B0B"
"2336","216","#AF0B0B"
"2352","217.5","#AF0B0B"
"2368","218.6","#AF0B0B"
"2384","228.8","#AF0B0B"
"2400","215.9","#AF0B0B"
"2416","216.3","#AF0B0B"
"2432","215.9","#AF0B0B"
"2448","215.9","#AF0B0B"
"2464","216.1","#AF0B0B"
"2480","217.7","#AF0B0B"
"2496","216.7","#AF0B0B"
"2512","218.5","#AF0B0B"
"2528","217.4","#AF0B0B"
"2544","222.1","#AF0B0B"
"2560","216","#AF0B0B"
"2576","216","#AF0B0B"
"2592","215.6","#AF0B0B"
"2608","215.6","#AF0B0B"
"2624","215.6","#AF0B0B"
"2640","215.3","#AF0B0B"
"2656","217","#AF0B0B"
"2672","218.5","#AF0B0B"
"2688","229.6","#AF0B0B"
"2704","237.7","#AF0B0B"
"2720","238.7","#AF0B0B"
"2736","238.6","#AF0B0B"
"2752","239.2","#AF0B0B"
"2768","238.6","#AF0B0B"
"2784","238.6","#AF0B0B"
"2800","238.3","#AF0B0B"
"2816","238.6","#AF0B0B"
"2832","239.2","#AF0B0B"
"2848","238.9","#AF0B0B"
"2864","238.9","#AF0B0B"
"2880","239.2","#AF0B0B"
"2896","239.7","#AF0B0B"
"2912","237.5","#AF0B0B"
"2928","238.6","#AF0B0B"
"2944","238.9","#AF0B0B"
"2960","238.3","#AF0B0B"
"2976","238.6","#AF0B0B"
"2992","239.4","#AF0B0B"
"3008","238.9","#AF0B0B"
"3024","238.7","#AF0B0B"
"3040","239.5","#AF0B0B"
"3056","238.9","#AF0B0B"
"3072","238.6","#AF0B0B"
"3088","238.6","#AF0B0B"
"3104","238","#AF0B0B"
"3120","238.6","#AF0B0B"
"3136","238.3","#AF0B0B"
"3152","239.5","#AF0B0B"
"3168","239.1","#AF0B0B"
"3184","238.7","#AF0B0B"
"3200","239.4","#AF0B0B"
"3216","237.1","#AF0B0B"
"3232","238.3","#AF0B0B"
"3248","238.9","#AF0B0B"
"3264","238.7","#AF0B0B"
"3280","238.8","#AF0B0B"
"3296","238.9","#AF0B0B"
