"count","pow","lineColor"
"0","214.7","#AF0B0B"
"40","215.2","#AF0B0B"
"80","214.6","#AF0B0B"
"120","216.8","#AF0B0B"
"160","216.1","#AF0B0B"
"200","217.3","#AF0B0B"
"240","216.8","#AF0B0B"
"280","217.6","#AF0B0B"
"320","217.3","#AF0B0B"
"360","217.1","#AF0B0B"
"400","217.1","#AF0B0B"
"440","217.3","#AF0B0B"
"480","216.4","#AF0B0B"
"520","217.3","#AF0B0B"
"560","216.7","#AF0B0B"
"600","227.7","#AF0B0B"
"640","215.4","#AF0B0B"
"680","216.2","#AF0B0B"
"720","236.4","#AF0B0B"
"760","216.8","#AF0B0B"
"800","217.1","#AF0B0B"
"840","218.4","#AF0B0B"
"880","214.3","#AF0B0B"
"920","216.4","#AF0B0B"
"960","215.6","#AF0B0B"
"1000","215.1","#AF0B0B"
"1040","215.5","#AF0B0B"
"1080","215.3","#AF0B0B"
"1120","217.6","#AF0B0B"
"1160","206.3","#AF0B0B"
"1200","217.3","#AF0B0B"
"1240","218","#AF0B0B"
"1280","217.7","#AF0B0B"
"1320","216.8","#AF0B0B"
"1360","222.6","#AF0B0B"
"1400","215.6","#AF0B0B"
"1440","214.4","#AF0B0B"
"1480","224.4","#AF0B0B"
"1520","216.5","#AF0B0B"
"1560","215.5","#AF0B0B"
"1600","215.4","#AF0B0B"
"1640","216.2","#AF0B0B"
"1680","214.4","#AF0B0B"
"1720","215.8","#AF0B0B"
"1760","215.5","#AF0B0B"
"1800","225.8","#AF0B0B"
"1840","215.6","#AF0B0B"
"1880","214.8","#AF0B0B"
"1920","216.8","#AF0B0B"
"1960","215","#AF0B0B"
"2000","213.8","#AF0B0B"
"2040","215","#AF0B0B"
"2080","216.4","#AF0B0B"
"2120","240.7","#AF0B0B"
"2160","240.5","#AF0B0B"
"2200","240.5","#AF0B0B"
"2240","241.1","#AF0B0B"
"2280","240.8","#AF0B0B"
"2320","240.7","#AF0B0B"
"2360","241.1","#AF0B0B"
"2400","241.4","#AF0B0B"
"2440","241.7","#AF0B0B"
"2480","242","#AF0B0B"
"2520","241.7","#AF0B0B"
"2560","241.7","#AF0B0B"
"2600","241.7","#AF0B0B"
"2640","241.1","#AF0B0B"
"2680","241.1","#AF0B0B"
"2720","241.7","#AF0B0B"
"2760","242","#AF0B0B"
"2800","239","#AF0B0B"
"2840","241.4","#AF0B0B"
"2880","241.7","#AF0B0B"
"2920","241.7","#AF0B0B"
"2960","241.7","#AF0B0B"
"3000","265.7","#AF0B0B"
"3040","216.1","#AF0B0B"
"3080","215.8","#AF0B0B"
"3120","217.9","#AF0B0B"
"3160","216.8","#AF0B0B"
"3200","215.6","#AF0B0B"
"3240","216.8","#AF0B0B"
"3280","215.8","#AF0B0B"
"3320","217.3","#AF0B0B"
"3360","216.2","#AF0B0B"
"3400","217.6","#AF0B0B"
"3440","217.1","#AF0B0B"
"3480","217.4","#AF0B0B"
"3520","217.6","#AF0B0B"
"3560","217","#AF0B0B"
"3600","216.3","#AF0B0B"
"3640","217.7","#AF0B0B"
"3680","217","#AF0B0B"
"3720","216.1","#AF0B0B"
"3760","217.4","#AF0B0B"
"3800","216.1","#AF0B0B"
"3840","216.8","#AF0B0B"
"3880","217.6","#AF0B0B"
"3920","217.1","#AF0B0B"
"3960","217.3","#AF0B0B"
"4000","216.1","#AF0B0B"
"4040","215.3","#AF0B0B"
"4080","216.8","#AF0B0B"
"4120","216.2","#AF0B0B"
"4160","202.9","#AF0B0B"
"4200","217.5","#AF0B0B"
"4240","217.6","#AF0B0B"
"4280","216.5","#AF0B0B"
"4320","215.6","#AF0B0B"
"4360","217.3","#AF0B0B"
"4400","217","#AF0B0B"
"4440","215.6","#AF0B0B"
"4480","217","#AF0B0B"
"4520","215.3","#AF0B0B"
"4560","217.4","#AF0B0B"
"4600","217.1","#AF0B0B"
"4640","217.9","#AF0B0B"
"4680","217.3","#AF0B0B"
"4720","215.9","#AF0B0B"
"4760","216.8","#AF0B0B"
"4800","217.3","#AF0B0B"
"4840","216.4","#AF0B0B"
"4880","216.7","#AF0B0B"
"4920","215.3","#AF0B0B"
"4960","217.3","#AF0B0B"
"5000","153.3","#076969"
"5040","48.4","#076969"
"5080","48.4","#076969"
"5120","48.4","#076969"
"5160","48.4","#076969"
"5200","48.4","#076969"
"5240","48.1","#076969"
"5280","48.1","#076969"
"5320","48.4","#076969"
"5360","48.1","#076969"
"5400","48.1","#076969"
"5440","48.4","#076969"
"5480","48.1","#076969"
"5520","48.7","#076969"
"5560","47.8","#076969"
"5600","48.4","#076969"
"5640","48.4","#076969"
"5680","48.4","#076969"
"5720","48.4","#076969"
"5760","48.1","#076969"
"5800","48.4","#076969"
"5840","48.7","#076969"
