"count","curr","lineColor"
"0","68.7","#AF0B0B"
"40","68.9","#AF0B0B"
"80","68.7","#AF0B0B"
"120","69.4","#AF0B0B"
"160","69.2","#AF0B0B"
"200","69.6","#AF0B0B"
"240","69.4","#AF0B0B"
"280","69.7","#AF0B0B"
"320","69.6","#AF0B0B"
"360","69.5","#AF0B0B"
"400","69.5","#AF0B0B"
"440","69.6","#AF0B0B"
"480","69.3","#AF0B0B"
"520","69.6","#AF0B0B"
"560","69.4","#AF0B0B"
"600","73.2","#AF0B0B"
"640","68.9","#AF0B0B"
"680","69.2","#AF0B0B"
"720","75.8","#AF0B0B"
"760","69.4","#AF0B0B"
"800","69.5","#AF0B0B"
"840","69.9","#AF0B0B"
"880","68.6","#AF0B0B"
"920","69.3","#AF0B0B"
"960","69","#AF0B0B"
"1000","68.8","#AF0B0B"
"1040","69","#AF0B0B"
"1080","68.9","#AF0B0B"
"1120","69.7","#AF0B0B"
"1160","66.1","#AF0B0B"
"1200","69.6","#AF0B0B"
"1240","69.8","#AF0B0B"
"1280","69.7","#AF0B0B"
"1320","69.4","#AF0B0B"
"1360","71.4","#AF0B0B"
"1400","69","#AF0B0B"
"1440","68.6","#AF0B0B"
"1480","72","#AF0B0B"
"1520","69.3","#AF0B0B"
"1560","69","#AF0B0B"
"1600","69","#AF0B0B"
"1640","69.2","#AF0B0B"
"1680","68.6","#AF0B0B"
"1720","69.1","#AF0B0B"
"1760","69","#AF0B0B"
"1800","72.3","#AF0B0B"
"1840","69","#AF0B0B"
"1880","68.7","#AF0B0B"
"1920","69.4","#AF0B0B"
"1960","68.8","#AF0B0B"
"2000","68.4","#AF0B0B"
"2040","68.8","#AF0B0B"
"2080","69.3","#AF0B0B"
"2120","77.5","#AF0B0B"
"2160","77.4","#AF0B0B"
"2200","77.4","#AF0B0B"
"2240","77.6","#AF0B0B"
"2280","77.5","#AF0B0B"
"2320","77.5","#AF0B0B"
"2360","77.6","#AF0B0B"
"2400","77.7","#AF0B0B"
"2440","77.8","#AF0B0B"
"2480","77.9","#AF0B0B"
"2520","77.8","#AF0B0B"
"2560","77.8","#AF0B0B"
"2600","77.8","#AF0B0B"
"2640","77.6","#AF0B0B"
"2680","77.6","#AF0B0B"
"2720","77.8","#AF0B0B"
"2760","77.9","#AF0B0B"
"2800","76.9","#AF0B0B"
"2840","77.7","#AF0B0B"
"2880","77.8","#AF0B0B"
"2920","77.8","#AF0B0B"
"2960","77.8","#AF0B0B"
"3000","86.6","#AF0B0B"
"3040","69.2","#AF0B0B"
"3080","69.1","#AF0B0B"
"3120","69.8","#AF0B0B"
"3160","69.4","#AF0B0B"
"3200","69","#AF0B0B"
"3240","69.4","#AF0B0B"
"3280","69.1","#AF0B0B"
"3320","69.6","#AF0B0B"
"3360","69.2","#AF0B0B"
"3400","69.7","#AF0B0B"
"3440","69.5","#AF0B0B"
"3480","69.6","#AF0B0B"
"3520","69.7","#AF0B0B"
"3560","69.5","#AF0B0B"
"3600","69.2","#AF0B0B"
"3640","69.7","#AF0B0B"
"3680","69.5","#AF0B0B"
"3720","69.2","#AF0B0B"
"3760","69.6","#AF0B0B"
"3800","69.2","#AF0B0B"
"3840","69.4","#AF0B0B"
"3880","69.7","#AF0B0B"
"3920","69.5","#AF0B0B"
"3960","69.6","#AF0B0B"
"4000","69.2","#AF0B0B"
"4040","68.9","#AF0B0B"
"4080","69.4","#AF0B0B"
"4120","69.2","#AF0B0B"
"4160","65","#AF0B0B"
"4200","69.6","#AF0B0B"
"4240","69.7","#AF0B0B"
"4280","69.3","#AF0B0B"
"4320","69","#AF0B0B"
"4360","69.6","#AF0B0B"
"4400","69.5","#AF0B0B"
"4440","69","#AF0B0B"
"4480","69.5","#AF0B0B"
"4520","68.9","#AF0B0B"
"4560","69.6","#AF0B0B"
"4600","69.5","#AF0B0B"
"4640","69.8","#AF0B0B"
"4680","69.6","#AF0B0B"
"4720","69.1","#AF0B0B"
"4760","69.4","#AF0B0B"
"4800","69.6","#AF0B0B"
"4840","69.3","#AF0B0B"
"4880","69.4","#AF0B0B"
"4920","68.9","#AF0B0B"
"4960","69.6","#AF0B0B"
"5000","48.6","#076969"
"5040","15","#076969"
"5080","15","#076969"
"5120","15","#076969"
"5160","15","#076969"
"5200","15","#076969"
"5240","14.9","#076969"
"5280","14.9","#076969"
"5320","15","#076969"
"5360","14.9","#076969"
"5400","14.9","#076969"
"5440","15","#076969"
"5480","14.9","#076969"
"5520","15.1","#076969"
"5560","14.8","#076969"
"5600","15","#076969"
"5640","15","#076969"
"5680","15","#076969"
"5720","15","#076969"
"5760","14.9","#076969"
"5800","15","#076969"
"5840","15.1","#076969"
"5880","15","#076969"
"5920","14.9","#076969"
"5960","14.9","#076969"
"6000","15","#076969"
"6040","15","#076969"
"6080","15","#076969"
"6120","15","#076969"
"6160","14.9","#076969"
"6200","14.9","#076969"
"6240","14.9","#076969"
"6280","15.1","#076969"
"6320","15","#076969"
"6360","15","#076969"
"6400","14.9","#076969"
"6440","15","#076969"
"6480","15","#076969"
"6520","15","#076969"
"6560","15","#076969"
"6600","15","#076969"
"6640","14.9","#076969"
"6680","15","#076969"
"6720","14.9","#076969"
"6760","15","#076969"
"6800","15","#076969"
"6840","14.9","#076969"
"6880","15","#076969"
"6920","14.9","#076969"
"6960","15","#076969"
"7000","14.9","#076969"
"7040","14.9","#076969"
"7080","15","#076969"
"7120","14.9","#076969"
"7160","15","#076969"
"7200","15","#076969"
"7240","14.9","#076969"
"7280","14.9","#076969"
"7320","14.9","#076969"
"7360","14.9","#076969"
"7400","15","#076969"
"7440","14.9","#076969"
"7480","14.9","#076969"
"7520","14.9","#076969"
"7560","14.9","#076969"
"7600","15","#076969"
"7640","15","#076969"
"7680","15","#076969"
"7720","14.9","#076969"
"7760","14.9","#076969"
"7800","14.9","#076969"
"7840","15","#076969"
"7880","15","#076969"
"7920","14.1","#076969"
"7960","14.9","#076969"
"8000","15","#076969"
"8040","14.9","#076969"
"8080","15","#076969"
"8120","15","#076969"
"8160","14.9","#076969"
"8200","15","#076969"
"8240","14.9","#076969"
"8280","14.9","#076969"
"8320","14.9","#076969"
"8360","14.9","#076969"
"8400","15","#076969"
"8440","15","#076969"
"8480","14.9","#076969"
"8520","15","#076969"
"8560","15","#076969"
"8600","14.9","#076969"
"8640","15","#076969"
"8680","14.9","#076969"
"8720","15.2","#076969"
"8760","14.9","#076969"
"8800","15.2","#076969"
"8840","14.9","#076969"
