"count","volt","lineColor"
"0","3111","#AF0B0B"
"40","3108","#AF0B0B"
"80","3110","#AF0B0B"
"120","3110","#AF0B0B"
"160","3109","#AF0B0B"
"200","3110","#AF0B0B"
"240","3111","#AF0B0B"
"280","3109","#AF0B0B"
"320","3111","#AF0B0B"
"360","3111","#AF0B0B"
"400","3110","#AF0B0B"
"440","3110","#AF0B0B"
"480","3110","#AF0B0B"
"520","3110","#AF0B0B"
"560","3110","#AF0B0B"
"600","3110","#AF0B0B"
"640","3111","#AF0B0B"
"680","3111","#AF0B0B"
"720","3111","#AF0B0B"
"760","3111","#AF0B0B"
"800","3109","#AF0B0B"
"840","3108","#AF0B0B"
"880","3110","#AF0B0B"
"920","3110","#AF0B0B"
"960","3073","#AF0B0B"
"1000","3230","#AF0B0B"
"1040","3231","#AF0B0B"
"1080","3231","#AF0B0B"
"1120","3232","#AF0B0B"
"1160","3231","#AF0B0B"
"1200","3230","#AF0B0B"
"1240","3231","#AF0B0B"
"1280","3231","#AF0B0B"
"1320","3231","#AF0B0B"
"1360","3231","#AF0B0B"
"1400","3231","#AF0B0B"
"1440","3231","#AF0B0B"
"1480","3231","#AF0B0B"
"1520","3231","#AF0B0B"
"1560","3231","#AF0B0B"
"1600","3231","#AF0B0B"
"1640","3231","#AF0B0B"
"1680","3231","#AF0B0B"
"1720","3231","#AF0B0B"
"1760","3231","#AF0B0B"
"1800","3231","#AF0B0B"
"1840","3230","#AF0B0B"
"1880","3231","#AF0B0B"
"1920","3231","#AF0B0B"
"1960","3232","#AF0B0B"
"2000","3231","#AF0B0B"
"2040","3231","#AF0B0B"
"2080","3231","#AF0B0B"
"2120","3231","#AF0B0B"
"2160","3231","#AF0B0B"
"2200","3231","#AF0B0B"
"2240","3231","#AF0B0B"
"2280","3231","#AF0B0B"
"2320","3231","#AF0B0B"
"2360","3231","#AF0B0B"
"2400","3231","#AF0B0B"
"2440","3231","#AF0B0B"
"2480","3231","#AF0B0B"
"2520","3231","#AF0B0B"
"2560","3231","#AF0B0B"
"2600","3231","#AF0B0B"
"2640","3231","#AF0B0B"
"2680","3231","#AF0B0B"
"2720","3231","#AF0B0B"
"2760","3231","#AF0B0B"
"2800","3231","#AF0B0B"
"2840","3231","#AF0B0B"
"2880","3231","#AF0B0B"
"2920","3231","#AF0B0B"
"2960","3231","#AF0B0B"
"3000","3231","#AF0B0B"
"3040","3231","#AF0B0B"
"3080","3232","#AF0B0B"
