"count","volt","lineColor"
"0","3090","#AF0B0B"
"40","3087","#AF0B0B"
"80","3091","#AF0B0B"
"120","3089","#AF0B0B"
"160","3091","#AF0B0B"
"200","3091","#AF0B0B"
"240","3092","#AF0B0B"
"280","3089","#AF0B0B"
"320","3092","#AF0B0B"
"360","3090","#AF0B0B"
"400","3089","#AF0B0B"
"440","3091","#AF0B0B"
"480","3091","#AF0B0B"
"520","3091","#AF0B0B"
"560","3090","#AF0B0B"
"600","3091","#AF0B0B"
"640","3090","#AF0B0B"
"680","3091","#AF0B0B"
"720","3088","#AF0B0B"
"760","3089","#AF0B0B"
"800","3090","#AF0B0B"
"840","3091","#AF0B0B"
"880","3090","#AF0B0B"
"920","3090","#AF0B0B"
"960","3021","#AF0B0B"
"1000","3217","#AF0B0B"
"1040","3219","#AF0B0B"
"1080","3219","#AF0B0B"
"1120","3219","#AF0B0B"
"1160","3220","#AF0B0B"
"1200","3219","#AF0B0B"
"1240","3219","#AF0B0B"
"1280","3219","#AF0B0B"
"1320","3220","#AF0B0B"
"1360","3220","#AF0B0B"
"1400","3219","#AF0B0B"
"1440","3219","#AF0B0B"
"1480","3220","#AF0B0B"
"1520","3220","#AF0B0B"
"1560","3219","#AF0B0B"
"1600","3220","#AF0B0B"
"1640","3219","#AF0B0B"
"1680","3219","#AF0B0B"
"1720","3219","#AF0B0B"
"1760","3220","#AF0B0B"
"1800","3219","#AF0B0B"
"1840","3220","#AF0B0B"
"1880","3219","#AF0B0B"
"1920","3219","#AF0B0B"
"1960","3220","#AF0B0B"
"2000","3220","#AF0B0B"
"2040","3219","#AF0B0B"
"2080","3219","#AF0B0B"
"2120","3219","#AF0B0B"
"2160","3219","#AF0B0B"
"2200","3219","#AF0B0B"
"2240","3220","#AF0B0B"
"2280","3220","#AF0B0B"
"2320","3219","#AF0B0B"
"2360","3219","#AF0B0B"
"2400","3220","#AF0B0B"
"2440","3220","#AF0B0B"
"2480","3219","#AF0B0B"
"2520","3220","#AF0B0B"
"2560","3219","#AF0B0B"
"2600","3219","#AF0B0B"
"2640","3219","#AF0B0B"
"2680","3219","#AF0B0B"
"2720","3219","#AF0B0B"
"2760","3219","#AF0B0B"
"2800","3219","#AF0B0B"
"2840","3219","#AF0B0B"
"2880","3219","#AF0B0B"
"2920","3219","#AF0B0B"
"2960","3219","#AF0B0B"
"3000","3220","#AF0B0B"
"3040","3219","#AF0B0B"
"3080","3219","#AF0B0B"
"3120","3219","#AF0B0B"
"3160","3220","#AF0B0B"
"3200","3221","#AF0B0B"
"3240","3219","#AF0B0B"
"3280","3219","#AF0B0B"
"3320","3219","#AF0B0B"
"3360","3220","#AF0B0B"
"3400","3221","#AF0B0B"
"3440","3219","#AF0B0B"
"3480","3219","#AF0B0B"
"3520","3219","#AF0B0B"
"3560","3219","#AF0B0B"
"3600","3219","#AF0B0B"
"3640","3219","#AF0B0B"
"3680","3219","#AF0B0B"
"3720","3219","#AF0B0B"
"3760","3219","#AF0B0B"
"3800","3219","#AF0B0B"
"3840","3219","#AF0B0B"
"3880","3219","#AF0B0B"
"3920","3219","#AF0B0B"
"3960","3221","#AF0B0B"
"4000","3220","#AF0B0B"
"4040","3221","#AF0B0B"
"4080","3219","#AF0B0B"
