"count","pow","lineColor"
"0","219.5","#AF0B0B"
"40","217.8","#AF0B0B"
"80","218.1","#AF0B0B"
"120","217.8","#AF0B0B"
"160","218.1","#AF0B0B"
"200","218.1","#AF0B0B"
"240","218.4","#AF0B0B"
"280","218.1","#AF0B0B"
"320","216.9","#AF0B0B"
"360","218.1","#AF0B0B"
"400","217.8","#AF0B0B"
"440","218.4","#AF0B0B"
"480","218.2","#AF0B0B"
"520","218.4","#AF0B0B"
"560","217.2","#AF0B0B"
"600","218.1","#AF0B0B"
"640","217.3","#AF0B0B"
"680","218.2","#AF0B0B"
"720","218.7","#AF0B0B"
"760","218.4","#AF0B0B"
"800","218.4","#AF0B0B"
"840","218.4","#AF0B0B"
"880","218.4","#AF0B0B"
"920","218.1","#AF0B0B"
"960","225.8","#AF0B0B"
"1000","60.5","#AF0B0B"
"1040","51.6","#AF0B0B"
"1080","51.6","#AF0B0B"
"1120","51.6","#AF0B0B"
"1160","51.6","#AF0B0B"
"1200","51.6","#AF0B0B"
"1240","52","#AF0B0B"
"1280","51.6","#AF0B0B"
"1320","51.6","#AF0B0B"
"1360","51.6","#AF0B0B"
"1400","51.6","#AF0B0B"
"1440","51.6","#AF0B0B"
"1480","51.6","#AF0B0B"
"1520","51.6","#AF0B0B"
"1560","52","#AF0B0B"
"1600","51.6","#AF0B0B"
"1640","51.6","#AF0B0B"
"1680","51.6","#AF0B0B"
"1720","51.6","#AF0B0B"
"1760","51.6","#AF0B0B"
"1800","51.3","#AF0B0B"
"1840","51.6","#AF0B0B"
"1880","51.6","#AF0B0B"
"1920","51.6","#AF0B0B"
"1960","51.6","#AF0B0B"
"2000","51.6","#AF0B0B"
"2040","51.3","#AF0B0B"
"2080","51.6","#AF0B0B"
"2120","51.6","#AF0B0B"
"2160","51.3","#AF0B0B"
"2200","51.6","#AF0B0B"
"2240","51.6","#AF0B0B"
"2280","51.3","#AF0B0B"
"2320","51.6","#AF0B0B"
"2360","51.6","#AF0B0B"
"2400","51.6","#AF0B0B"
"2440","51.3","#AF0B0B"
"2480","51.6","#AF0B0B"
"2520","51.6","#AF0B0B"
"2560","51.3","#AF0B0B"
"2600","51.6","#AF0B0B"
"2640","51.6","#AF0B0B"
"2680","51.6","#AF0B0B"
"2720","51.6","#AF0B0B"
"2760","51.6","#AF0B0B"
"2800","51.6","#AF0B0B"
"2840","51.6","#AF0B0B"
"2880","51.6","#AF0B0B"
"2920","51.3","#AF0B0B"
"2960","51.6","#AF0B0B"
"3000","51.6","#AF0B0B"
"3040","51.6","#AF0B0B"
"3080","51.6","#AF0B0B"
"3120","51.6","#AF0B0B"
"3160","51.3","#AF0B0B"
"3200","51.3","#AF0B0B"
"3240","51.3","#AF0B0B"
"3280","51.6","#AF0B0B"
"3320","51.6","#AF0B0B"
"3360","51.6","#AF0B0B"
"3400","51.6","#AF0B0B"
"3440","51.6","#AF0B0B"
"3480","51.6","#AF0B0B"
"3520","51.6","#AF0B0B"
"3560","51.6","#AF0B0B"
"3600","51.3","#AF0B0B"
"3640","51.6","#AF0B0B"
"3680","51.3","#AF0B0B"
"3720","51.6","#AF0B0B"
"3760","51.6","#AF0B0B"
"3800","51.6","#AF0B0B"
"3840","51.3","#AF0B0B"
"3880","51.6","#AF0B0B"
"3920","51.6","#AF0B0B"
"3960","51.3","#AF0B0B"
"4000","51.3","#AF0B0B"
"4040","51.3","#AF0B0B"
"4080","51.6","#AF0B0B"
"4120","51.3","#AF0B0B"
"4160","51.3","#AF0B0B"
"4200","51.3","#AF0B0B"
"4240","51.6","#AF0B0B"
"4280","51.6","#AF0B0B"
"4320","51.6","#AF0B0B"
"4360","51.6","#AF0B0B"
"4400","51.6","#AF0B0B"
"4440","51.9","#AF0B0B"
"4480","51.6","#AF0B0B"
"4520","51.6","#AF0B0B"
"4560","51.6","#AF0B0B"
"4600","51.6","#AF0B0B"
"4640","51.3","#AF0B0B"
"4680","51.3","#AF0B0B"
"4720","51.6","#AF0B0B"
"4760","51.6","#AF0B0B"
"4800","51.6","#AF0B0B"
"4840","51.3","#AF0B0B"
"4880","51.6","#AF0B0B"
"4920","51.3","#AF0B0B"
"4960","51.6","#AF0B0B"
"5000","51.3","#AF0B0B"
"5040","51.3","#AF0B0B"
"5080","51.6","#AF0B0B"
"5120","51.3","#AF0B0B"
"5160","51.3","#AF0B0B"
"5200","51.6","#AF0B0B"
"5240","51.3","#AF0B0B"
"5280","51.6","#AF0B0B"
"5320","51.3","#AF0B0B"
"5360","51.6","#AF0B0B"
"5400","51.6","#AF0B0B"
"5440","51.6","#AF0B0B"
"5480","51.6","#AF0B0B"
"5520","51.3","#AF0B0B"
"5560","51.6","#AF0B0B"
"5600","51.3","#AF0B0B"
"5640","51.6","#AF0B0B"
"5680","51.3","#AF0B0B"
"5720","51.3","#AF0B0B"
"5760","51.6","#AF0B0B"
"5800","51.3","#AF0B0B"
"5840","51.6","#AF0B0B"
"5880","51.6","#AF0B0B"
"5920","51.6","#AF0B0B"
"5960","51.6","#AF0B0B"
"6000","51.3","#AF0B0B"
"6040","51.3","#AF0B0B"
"6080","51.3","#AF0B0B"
"6120","51.3","#AF0B0B"
"6160","51.3","#AF0B0B"
"6200","51.3","#AF0B0B"
"6240","51.3","#AF0B0B"
"6280","52","#AF0B0B"
"6320","51.6","#AF0B0B"
"6360","51.6","#AF0B0B"
"6400","51.6","#AF0B0B"
"6440","51.6","#AF0B0B"
"6480","51.3","#AF0B0B"
"6520","51.3","#AF0B0B"
"6560","51.3","#AF0B0B"
"6600","51.6","#AF0B0B"
"6640","51.3","#AF0B0B"
"6680","51.6","#AF0B0B"
"6720","51.6","#AF0B0B"
"6760","51.3","#AF0B0B"
"6800","51.6","#AF0B0B"
"6840","51.6","#AF0B0B"
"6880","51.3","#AF0B0B"
"6920","51.3","#AF0B0B"
"6960","51.6","#AF0B0B"
"7000","51.3","#AF0B0B"
"7040","51.3","#AF0B0B"
"7080","51.6","#AF0B0B"
"7120","51.3","#AF0B0B"
"7160","51.6","#AF0B0B"
"7200","51.3","#AF0B0B"
"7240","51.3","#AF0B0B"
"7280","51.6","#AF0B0B"
"7320","51.3","#AF0B0B"
"7360","52","#AF0B0B"
"7400","51.6","#AF0B0B"
"7440","51.3","#AF0B0B"
"7480","51.3","#AF0B0B"
"7520","51.6","#AF0B0B"
"7560","51.3","#AF0B0B"
"7600","51.6","#AF0B0B"
"7640","51.6","#AF0B0B"
"7680","51.6","#AF0B0B"
"7720","51.3","#AF0B0B"
"7760","51.3","#AF0B0B"
"7800","51.3","#AF0B0B"
"7840","51.3","#AF0B0B"
"7880","51.6","#AF0B0B"
"7920","51.6","#AF0B0B"
"7960","51.3","#AF0B0B"
"8000","51.3","#AF0B0B"
"8040","51.3","#AF0B0B"
"8080","51.6","#AF0B0B"
"8120","52.3","#AF0B0B"
"8160","51.3","#AF0B0B"
"8200","51.6","#AF0B0B"
"8240","51.3","#AF0B0B"
"8280","51.3","#AF0B0B"
"8320","51.6","#AF0B0B"
"8360","51.3","#AF0B0B"
"8400","51.3","#AF0B0B"
"8440","51.3","#AF0B0B"
"8480","51.6","#AF0B0B"
"8520","51.6","#AF0B0B"
"8560","51.3","#AF0B0B"
"8600","51.6","#AF0B0B"
"8640","51.3","#AF0B0B"
"8680","51.3","#AF0B0B"
