"count","volt","lineColor"
"0","3230","#AF0B0B"
"40","3229","#AF0B0B"
"80","3231","#AF0B0B"
"120","3231","#AF0B0B"
"160","3230","#AF0B0B"
"200","3230","#AF0B0B"
"240","3231","#AF0B0B"
"280","3231","#AF0B0B"
"320","3231","#AF0B0B"
"360","3230","#AF0B0B"
"400","3231","#AF0B0B"
"440","3231","#AF0B0B"
"480","3231","#AF0B0B"
"520","3231","#AF0B0B"
"560","3231","#AF0B0B"
"600","3231","#AF0B0B"
"640","3231","#AF0B0B"
"680","3230","#AF0B0B"
"720","3231","#AF0B0B"
"760","3230","#AF0B0B"
"800","3231","#AF0B0B"
"840","3231","#AF0B0B"
"880","3230","#AF0B0B"
"920","3230","#AF0B0B"
"960","3231","#AF0B0B"
"1000","3230","#AF0B0B"
"1040","3230","#AF0B0B"
"1080","3231","#AF0B0B"
"1120","3231","#AF0B0B"
"1160","3231","#AF0B0B"
"1200","3230","#AF0B0B"
"1240","3230","#AF0B0B"
"1280","3231","#AF0B0B"
"1320","3231","#AF0B0B"
"1360","3231","#AF0B0B"
"1400","3230","#AF0B0B"
"1440","3230","#AF0B0B"
"1480","3231","#AF0B0B"
"1520","3231","#AF0B0B"
"1560","3231","#AF0B0B"
"1600","3231","#AF0B0B"
"1640","3230","#AF0B0B"
"1680","3231","#AF0B0B"
"1720","3231","#AF0B0B"
"1760","3230","#AF0B0B"
"1800","3231","#AF0B0B"
"1840","3230","#AF0B0B"
"1880","3231","#AF0B0B"
"1920","3231","#AF0B0B"
"1960","3231","#AF0B0B"
"2000","3230","#AF0B0B"
"2040","3231","#AF0B0B"
"2080","3231","#AF0B0B"
"2120","3231","#AF0B0B"
"2160","3231","#AF0B0B"
"2200","3231","#AF0B0B"
"2240","3229","#AF0B0B"
"2280","3231","#AF0B0B"
"2320","3229","#AF0B0B"
"2360","3231","#AF0B0B"
"2400","3230","#AF0B0B"
"2440","3231","#AF0B0B"
"2480","3230","#AF0B0B"
"2520","3231","#AF0B0B"
"2560","3231","#AF0B0B"
"2600","3231","#AF0B0B"
"2640","3231","#AF0B0B"
"2680","3231","#AF0B0B"
"2720","3230","#AF0B0B"
"2760","3231","#AF0B0B"
"2800","3231","#AF0B0B"
"2840","3229","#AF0B0B"
"2880","3231","#AF0B0B"
"2920","3231","#AF0B0B"
"2960","3230","#AF0B0B"
"3000","3229","#AF0B0B"
"3040","3230","#AF0B0B"
"3080","3230","#AF0B0B"
"3120","3231","#AF0B0B"
"3160","3231","#AF0B0B"
"3200","3230","#AF0B0B"
"3240","3231","#AF0B0B"
"3280","3230","#AF0B0B"
"3320","3231","#AF0B0B"
"3360","3231","#AF0B0B"
"3400","3230","#AF0B0B"
"3440","3231","#AF0B0B"
"3480","3231","#AF0B0B"
"3520","3231","#AF0B0B"
"3560","3231","#AF0B0B"
"3600","3231","#AF0B0B"
"3640","3231","#AF0B0B"
"3680","3231","#AF0B0B"
"3720","3230","#AF0B0B"
"3760","3231","#AF0B0B"
"3800","3231","#AF0B0B"
"3840","3231","#AF0B0B"
"3880","3230","#AF0B0B"
"3920","3231","#AF0B0B"
"3960","3229","#AF0B0B"
"4000","3230","#AF0B0B"
"4040","3230","#AF0B0B"
"4080","3230","#AF0B0B"
"4120","3231","#AF0B0B"
"4160","3230","#AF0B0B"
"4200","3231","#AF0B0B"
"4240","3231","#AF0B0B"
"4280","3231","#AF0B0B"
"4320","3231","#AF0B0B"
"4360","3231","#AF0B0B"
"4400","3231","#AF0B0B"
"4440","3230","#AF0B0B"
"4480","3231","#AF0B0B"
"4520","3232","#AF0B0B"
"4560","3230","#AF0B0B"
"4600","3230","#AF0B0B"
"4640","3231","#AF0B0B"
"4680","3230","#AF0B0B"
"4720","3231","#AF0B0B"
"4760","3231","#AF0B0B"
"4800","3229","#AF0B0B"
"4840","3230","#AF0B0B"
"4880","3231","#AF0B0B"
"4920","3230","#AF0B0B"
"4960","3230","#AF0B0B"
"5000","3231","#AF0B0B"
"5040","3231","#AF0B0B"
"5080","3231","#AF0B0B"
"5120","3231","#AF0B0B"
"5160","3230","#AF0B0B"
"5200","3231","#AF0B0B"
"5240","3231","#AF0B0B"
"5280","3231","#AF0B0B"
"5320","3231","#AF0B0B"
"5360","3231","#AF0B0B"
"5400","3230","#AF0B0B"
"5440","3231","#AF0B0B"
"5480","3230","#AF0B0B"
"5520","3231","#AF0B0B"
"5560","3231","#AF0B0B"
"5600","3231","#AF0B0B"
"5640","3230","#AF0B0B"
"5680","3231","#AF0B0B"
"5720","3231","#AF0B0B"
"5760","3230","#AF0B0B"
"5800","3231","#AF0B0B"
"5840","3231","#AF0B0B"
"5880","3231","#AF0B0B"
"5920","3231","#AF0B0B"
"5960","3231","#AF0B0B"
"6000","3231","#AF0B0B"
"6040","3231","#AF0B0B"
"6080","3230","#AF0B0B"
"6120","3231","#AF0B0B"
"6160","3231","#AF0B0B"
"6200","3231","#AF0B0B"
"6240","3231","#AF0B0B"
"6280","3230","#AF0B0B"
"6320","3231","#AF0B0B"
"6360","3230","#AF0B0B"
"6400","3231","#AF0B0B"
"6440","3230","#AF0B0B"
"6480","3231","#AF0B0B"
"6520","3231","#AF0B0B"
"6560","3231","#AF0B0B"
"6600","3229","#AF0B0B"
"6640","3230","#AF0B0B"
"6680","3231","#AF0B0B"
"6720","3231","#AF0B0B"
"6760","3231","#AF0B0B"
"6800","3230","#AF0B0B"
"6840","3231","#AF0B0B"
"6880","3231","#AF0B0B"
"6920","3230","#AF0B0B"
"6960","3231","#AF0B0B"
"7000","3230","#AF0B0B"
"7040","3230","#AF0B0B"
"7080","3231","#AF0B0B"
"7120","3230","#AF0B0B"
"7160","3231","#AF0B0B"
"7200","3231","#AF0B0B"
"7240","3231","#AF0B0B"
"7280","3231","#AF0B0B"
"7320","3231","#AF0B0B"
"7360","3231","#AF0B0B"
"7400","3231","#AF0B0B"
"7440","3230","#AF0B0B"
"7480","3231","#AF0B0B"
"7520","3231","#AF0B0B"
"7560","3230","#AF0B0B"
"7600","3231","#AF0B0B"
"7640","3231","#AF0B0B"
"7680","3231","#AF0B0B"
"7720","3230","#AF0B0B"
"7760","3230","#AF0B0B"
"7800","3231","#AF0B0B"
"7840","3231","#AF0B0B"
"7880","3231","#AF0B0B"
"7920","3231","#AF0B0B"
"7960","3231","#AF0B0B"
"8000","3230","#AF0B0B"
"8040","3231","#AF0B0B"
"8080","3231","#AF0B0B"
"8120","3230","#AF0B0B"
"8160","3231","#AF0B0B"
"8200","3231","#AF0B0B"
"8240","3231","#AF0B0B"
"8280","3231","#AF0B0B"
"8320","3231","#AF0B0B"
"8360","3231","#AF0B0B"
"8400","3231","#AF0B0B"
"8440","3230","#AF0B0B"
"8480","3231","#AF0B0B"
"8520","3231","#AF0B0B"
"8560","3231","#AF0B0B"
"8600","3231","#AF0B0B"
"8640","3230","#AF0B0B"
"8680","3231","#AF0B0B"
"8720","3231","#AF0B0B"
"8760","3231","#AF0B0B"
"8800","3231","#AF0B0B"
"8840","3231","#AF0B0B"
"8880","3231","#AF0B0B"
"8920","3231","#AF0B0B"
"8960","3231","#AF0B0B"
"9000","3231","#AF0B0B"
"9040","3231","#AF0B0B"
"9080","3231","#AF0B0B"
"9120","3231","#AF0B0B"
"9160","3231","#AF0B0B"
"9200","3230","#AF0B0B"
"9240","3231","#AF0B0B"
"9280","3230","#AF0B0B"
"9320","3231","#AF0B0B"
