"count","curr","lineColor"
"0","70.1","#AF0B0B"
"40","71.1","#AF0B0B"
"80","70.1","#AF0B0B"
"120","70.4","#AF0B0B"
"160","70.1","#AF0B0B"
"200","70.3","#AF0B0B"
"240","69.7","#AF0B0B"
"280","70.4","#AF0B0B"
"320","70","#AF0B0B"
"360","70.2","#AF0B0B"
"400","70.4","#AF0B0B"
"440","70.2","#AF0B0B"
"480","70.2","#AF0B0B"
"520","70.2","#AF0B0B"
"560","70.4","#AF0B0B"
"600","70.4","#AF0B0B"
"640","70.1","#AF0B0B"
"680","70.1","#AF0B0B"
"720","70.2","#AF0B0B"
"760","70.6","#AF0B0B"
"800","70.1","#AF0B0B"
"840","70.1","#AF0B0B"
"880","70.2","#AF0B0B"
"920","70.3","#AF0B0B"
"960","97.8","#AF0B0B"
"1000","16.7","#AF0B0B"
"1040","16","#AF0B0B"
"1080","15.8","#AF0B0B"
"1120","15.9","#AF0B0B"
"1160","15.9","#AF0B0B"
"1200","15.8","#AF0B0B"
"1240","15.9","#AF0B0B"
"1280","15.9","#AF0B0B"
"1320","15.9","#AF0B0B"
"1360","15.8","#AF0B0B"
"1400","15.9","#AF0B0B"
"1440","15.8","#AF0B0B"
"1480","15.8","#AF0B0B"
"1520","15.9","#AF0B0B"
"1560","15.9","#AF0B0B"
"1600","15.8","#AF0B0B"
"1640","15.8","#AF0B0B"
"1680","15.9","#AF0B0B"
"1720","15.9","#AF0B0B"
"1760","15.8","#AF0B0B"
"1800","15.9","#AF0B0B"
"1840","15.8","#AF0B0B"
"1880","15.9","#AF0B0B"
"1920","15.8","#AF0B0B"
"1960","15.9","#AF0B0B"
"2000","15.9","#AF0B0B"
"2040","15.9","#AF0B0B"
"2080","15.8","#AF0B0B"
"2120","15.8","#AF0B0B"
"2160","15.8","#AF0B0B"
"2200","15.8","#AF0B0B"
"2240","15.8","#AF0B0B"
"2280","15.8","#AF0B0B"
"2320","15.8","#AF0B0B"
"2360","15.8","#AF0B0B"
"2400","15.9","#AF0B0B"
"2440","15.9","#AF0B0B"
"2480","15.9","#AF0B0B"
"2520","15.8","#AF0B0B"
"2560","15.8","#AF0B0B"
"2600","15.9","#AF0B0B"
"2640","15.8","#AF0B0B"
"2680","15.9","#AF0B0B"
"2720","15.9","#AF0B0B"
"2760","15.8","#AF0B0B"
"2800","15.8","#AF0B0B"
"2840","15.8","#AF0B0B"
"2880","15.8","#AF0B0B"
"2920","15.8","#AF0B0B"
"2960","15.8","#AF0B0B"
"3000","15.8","#AF0B0B"
"3040","15.8","#AF0B0B"
"3080","15.8","#AF0B0B"
"3120","16","#AF0B0B"
"3160","15.8","#AF0B0B"
"3200","15.9","#AF0B0B"
"3240","15.8","#AF0B0B"
"3280","15.8","#AF0B0B"
"3320","15.9","#AF0B0B"
"3360","15.8","#AF0B0B"
"3400","15.8","#AF0B0B"
"3440","15.8","#AF0B0B"
"3480","15.8","#AF0B0B"
"3520","15.8","#AF0B0B"
"3560","15.8","#AF0B0B"
"3600","15.8","#AF0B0B"
"3640","15.8","#AF0B0B"
"3680","15.8","#AF0B0B"
"3720","15.8","#AF0B0B"
"3760","15.8","#AF0B0B"
"3800","15.8","#AF0B0B"
"3840","15.8","#AF0B0B"
"3880","15.9","#AF0B0B"
"3920","15.8","#AF0B0B"
"3960","15.9","#AF0B0B"
"4000","15.8","#AF0B0B"
"4040","15.8","#AF0B0B"
"4080","15.8","#AF0B0B"
"4120","15.9","#AF0B0B"
"4160","15.9","#AF0B0B"
"4200","15.8","#AF0B0B"
"4240","15.8","#AF0B0B"
"4280","15.8","#AF0B0B"
"4320","15.8","#AF0B0B"
"4360","15.8","#AF0B0B"
"4400","15.7","#AF0B0B"
"4440","15.8","#AF0B0B"
"4480","15.8","#AF0B0B"
"4520","15.8","#AF0B0B"
"4560","15.9","#AF0B0B"
"4600","15.8","#AF0B0B"
"4640","15.8","#AF0B0B"
"4680","15.8","#AF0B0B"
"4720","15.8","#AF0B0B"
"4760","15.8","#AF0B0B"
"4800","15.8","#AF0B0B"
"4840","15.8","#AF0B0B"
"4880","15.8","#AF0B0B"
"4920","15.8","#AF0B0B"
"4960","15.8","#AF0B0B"
"5000","15.8","#AF0B0B"
"5040","15.8","#AF0B0B"
"5080","15.8","#AF0B0B"
"5120","15.8","#AF0B0B"
"5160","15.9","#AF0B0B"
"5200","15.8","#AF0B0B"
"5240","15.8","#AF0B0B"
"5280","15.9","#AF0B0B"
"5320","15.8","#AF0B0B"
"5360","15.8","#AF0B0B"
"5400","15.8","#AF0B0B"
"5440","15.8","#AF0B0B"
"5480","15.9","#AF0B0B"
"5520","15.8","#AF0B0B"
"5560","15.8","#AF0B0B"
"5600","15.8","#AF0B0B"
"5640","15.8","#AF0B0B"
"5680","15.8","#AF0B0B"
"5720","15.8","#AF0B0B"
"5760","15.9","#AF0B0B"
"5800","15.8","#AF0B0B"
"5840","15.8","#AF0B0B"
"5880","15.8","#AF0B0B"
"5920","15.8","#AF0B0B"
"5960","15.8","#AF0B0B"
"6000","15.9","#AF0B0B"
"6040","15.7","#AF0B0B"
"6080","15.8","#AF0B0B"
"6120","15.7","#AF0B0B"
"6160","15.7","#AF0B0B"
"6200","15.7","#AF0B0B"
"6240","15.8","#AF0B0B"
"6280","15.8","#AF0B0B"
"6320","15.8","#AF0B0B"
"6360","15.8","#AF0B0B"
"6400","15.8","#AF0B0B"
"6440","15.9","#AF0B0B"
"6480","15.7","#AF0B0B"
"6520","15.8","#AF0B0B"
"6560","15.8","#AF0B0B"
"6600","15.8","#AF0B0B"
"6640","15.8","#AF0B0B"
"6680","15.9","#AF0B0B"
"6720","15.8","#AF0B0B"
"6760","15.8","#AF0B0B"
"6800","15.8","#AF0B0B"
"6840","15.8","#AF0B0B"
"6880","15.8","#AF0B0B"
"6920","15.9","#AF0B0B"
"6960","15.8","#AF0B0B"
"7000","15.7","#AF0B0B"
"7040","15.8","#AF0B0B"
"7080","15.8","#AF0B0B"
"7120","15.8","#AF0B0B"
"7160","15.8","#AF0B0B"
"7200","15.8","#AF0B0B"
"7240","15.8","#AF0B0B"
"7280","15.8","#AF0B0B"
"7320","15.8","#AF0B0B"
"7360","15.8","#AF0B0B"
"7400","15.8","#AF0B0B"
"7440","15.8","#AF0B0B"
"7480","15.8","#AF0B0B"
"7520","15.8","#AF0B0B"
"7560","15.8","#AF0B0B"
"7600","15.8","#AF0B0B"
"7640","15.8","#AF0B0B"
"7680","15.8","#AF0B0B"
"7720","15.9","#AF0B0B"
"7760","15.8","#AF0B0B"
"7800","15.8","#AF0B0B"
"7840","15.9","#AF0B0B"
"7880","15.8","#AF0B0B"
"7920","15.8","#AF0B0B"
"7960","15.8","#AF0B0B"
"8000","15.8","#AF0B0B"
"8040","15.8","#AF0B0B"
"8080","15.9","#AF0B0B"
"8120","15.9","#AF0B0B"
"8160","15.7","#AF0B0B"
"8200","15.8","#AF0B0B"
"8240","15.8","#AF0B0B"
"8280","15.8","#AF0B0B"
"8320","15.9","#AF0B0B"
"8360","15.8","#AF0B0B"
"8400","15.8","#AF0B0B"
"8440","15.8","#AF0B0B"
"8480","15.8","#AF0B0B"
"8520","15.9","#AF0B0B"
"8560","15.8","#AF0B0B"
"8600","15.9","#AF0B0B"
"8640","15.8","#AF0B0B"
"8680","15.8","#AF0B0B"
"8720","15.8","#AF0B0B"
"8760","15.7","#AF0B0B"
"8800","15.9","#AF0B0B"
"8840","15.8","#AF0B0B"
"8880","15.8","#AF0B0B"
"8920","15.8","#AF0B0B"
