"count","volt","lineColor"
"0","3096","#AF0B0B"
"40","3094","#AF0B0B"
"80","3096","#AF0B0B"
"120","3095","#AF0B0B"
"160","3094","#AF0B0B"
"200","3087","#AF0B0B"
"240","3095","#AF0B0B"
"280","3088","#AF0B0B"
"320","3084","#AF0B0B"
"360","3093","#AF0B0B"
"400","3095","#AF0B0B"
"440","3095","#AF0B0B"
"480","3095","#AF0B0B"
"520","3096","#AF0B0B"
"560","3093","#AF0B0B"
"600","3093","#AF0B0B"
"640","3094","#AF0B0B"
"680","3095","#AF0B0B"
"720","3095","#AF0B0B"
"760","3095","#AF0B0B"
"800","3093","#AF0B0B"
"840","3094","#AF0B0B"
"880","3093","#AF0B0B"
"920","3091","#AF0B0B"
"960","3060","#AF0B0B"
"1000","3220","#AF0B0B"
"1040","3222","#AF0B0B"
"1080","3222","#AF0B0B"
"1120","3223","#AF0B0B"
"1160","3222","#AF0B0B"
"1200","3221","#AF0B0B"
"1240","3221","#AF0B0B"
"1280","3221","#AF0B0B"
"1320","3220","#AF0B0B"
"1360","3220","#AF0B0B"
"1400","3222","#AF0B0B"
"1440","3221","#AF0B0B"
"1480","3222","#AF0B0B"
"1520","3223","#AF0B0B"
"1560","3220","#AF0B0B"
"1600","3220","#AF0B0B"
"1640","3222","#AF0B0B"
"1680","3222","#AF0B0B"
"1720","3219","#AF0B0B"
"1760","3220","#AF0B0B"
"1800","3222","#AF0B0B"
"1840","3221","#AF0B0B"
"1880","3221","#AF0B0B"
"1920","3222","#AF0B0B"
"1960","3221","#AF0B0B"
"2000","3222","#AF0B0B"
"2040","3223","#AF0B0B"
"2080","3220","#AF0B0B"
"2120","3219","#AF0B0B"
"2160","3220","#AF0B0B"
"2200","3221","#AF0B0B"
"2240","3221","#AF0B0B"
"2280","3222","#AF0B0B"
"2320","3221","#AF0B0B"
"2360","3222","#AF0B0B"
"2400","3219","#AF0B0B"
"2440","3221","#AF0B0B"
"2480","3220","#AF0B0B"
"2520","3219","#AF0B0B"
"2560","3222","#AF0B0B"
"2600","3221","#AF0B0B"
"2640","3220","#AF0B0B"
"2680","3219","#AF0B0B"
"2720","3219","#AF0B0B"
"2760","3221","#AF0B0B"
"2800","3219","#AF0B0B"
"2840","3223","#AF0B0B"
"2880","3221","#AF0B0B"
"2920","3222","#AF0B0B"
"2960","3220","#AF0B0B"
"3000","3221","#AF0B0B"
"3040","3220","#AF0B0B"
"3080","3222","#AF0B0B"
"3120","3220","#AF0B0B"
"3160","3222","#AF0B0B"
"3200","3220","#AF0B0B"
"3240","3222","#AF0B0B"
"3280","3220","#AF0B0B"
"3320","3219","#AF0B0B"
"3360","3221","#AF0B0B"
"3400","3221","#AF0B0B"
"3440","3221","#AF0B0B"
"3480","3220","#AF0B0B"
"3520","3221","#AF0B0B"
"3560","3220","#AF0B0B"
"3600","3223","#AF0B0B"
"3640","3221","#AF0B0B"
"3680","3220","#AF0B0B"
"3720","3220","#AF0B0B"
"3760","3222","#AF0B0B"
"3800","3220","#AF0B0B"
"3840","3221","#AF0B0B"
"3880","3219","#AF0B0B"
"3920","3222","#AF0B0B"
"3960","3220","#AF0B0B"
"4000","3222","#AF0B0B"
"4040","3222","#AF0B0B"
"4080","3219","#AF0B0B"
"4120","3222","#AF0B0B"
"4160","3221","#AF0B0B"
"4200","3220","#AF0B0B"
"4240","3220","#AF0B0B"
"4280","3220","#AF0B0B"
"4320","3221","#AF0B0B"
