"count","pow","lineColor"
"0","253.5","#AF0B0B"
"50","222.5","#AF0B0B"
"100","309.1","#AF0B0B"
"150","272.3","#AF0B0B"
"200","245.7","#AF0B0B"
"250","219.1","#AF0B0B"
"300","249.1","#AF0B0B"
"350","261.4","#AF0B0B"
"400","261.5","#AF0B0B"
"450","256.8","#AF0B0B"
"500","231.8","#AF0B0B"
"550","231.8","#AF0B0B"
"600","246.4","#AF0B0B"
"650","245.5","#AF0B0B"
"700","227.2","#AF0B0B"
"750","230.6","#AF0B0B"
"800","231.7","#AF0B0B"
"850","225.5","#AF0B0B"
"900","230.8","#AF0B0B"
"950","244.2","#AF0B0B"
"1000","231.8","#AF0B0B"
"1050","233.1","#AF0B0B"
"1100","228.8","#AF0B0B"
"1150","231.2","#AF0B0B"
"1200","231.4","#AF0B0B"
"1250","229.9","#AF0B0B"
"1300","253.6","#076969"
"1350","50.8","#076969"
"1400","50.5","#076969"
"1450","50.5","#076969"
"1500","50.5","#076969"
"1550","50.5","#076969"
"1600","50.5","#076969"
"1650","50.5","#076969"
"1700","50.8","#076969"
"1750","50.5","#076969"
"1800","50.2","#076969"
"1850","50.5","#076969"
"1900","50.5","#076969"
"1950","50.5","#076969"
"2000","50.5","#076969"
"2050","50.5","#076969"
"2100","50.5","#076969"
"2150","50.5","#076969"
"2200","50.5","#076969"
"2250","50.2","#076969"
"2300","50.5","#076969"
"2350","50.2","#076969"
"2400","50.5","#076969"
"2450","50.2","#076969"
"2500","50.5","#076969"
"2550","50.2","#076969"
"2600","50.2","#076969"
"2650","50.5","#076969"
"2700","50.8","#076969"
"2750","50.5","#076969"
"2800","50.2","#076969"
"2850","50.5","#076969"
"2900","50.5","#076969"
"2950","50.5","#076969"
"3000","50.2","#076969"
"3050","50.2","#076969"
"3100","50.2","#076969"
"3150","50.5","#076969"
"3200","50.5","#076969"
"3250","50.2","#076969"
"3300","50.5","#076969"
"3350","50.5","#076969"
"3400","50.5","#076969"
"3450","50.5","#076969"
"3500","50.2","#076969"
"3550","50.2","#076969"
"3600","50.5","#076969"
"3650","50.8","#076969"
"3700","50.1","#076969"
"3750","50.5","#076969"
"3800","50.5","#076969"
"3850","50.5","#076969"
"3900","50.2","#076969"
"3950","50.2","#076969"
"4000","50.5","#076969"
"4050","50.2","#076969"
"4100","50.5","#076969"
"4150","50.2","#076969"
"4200","50.2","#076969"
"4250","50.5","#076969"
"4300","50.2","#076969"
"4350","50.5","#076969"
"4400","50.2","#076969"
"4450","50.5","#076969"
"4500","50.2","#076969"
"4550","50.5","#076969"
"4600","50.5","#076969"
"4650","50.2","#076969"
"4700","50.5","#076969"
"4750","50.2","#076969"
"4800","50.2","#076969"
"4850","50.5","#076969"
"4900","50.2","#076969"
"4950","50.2","#076969"
"5000","50.5","#076969"
"5050","50.5","#076969"
"5100","50.2","#076969"
"5150","50.2","#076969"
"5200","50.2","#076969"
"5250","50.2","#076969"
"5300","50.5","#076969"
"5350","50.5","#076969"
"5400","50.5","#076969"
"5450","50.2","#076969"
"5500","50.5","#076969"
"5550","50.2","#076969"
"5600","50.5","#076969"
"5650","50.2","#076969"
"5700","50.2","#076969"
"5750","50.2","#076969"
"5800","50.5","#076969"
"5850","50.2","#076969"
"5900","50.2","#076969"
"5950","50.2","#076969"
"6000","50.5","#076969"
"6050","50.2","#076969"
"6100","50.2","#076969"
"6150","50.2","#076969"
"6200","50.8","#076969"
"6250","50.5","#076969"
"6300","50.2","#076969"
"6350","50.5","#076969"
"6400","50.5","#076969"
"6450","50.2","#076969"
"6500","50.5","#076969"
"6550","50.5","#076969"
"6600","50.2","#076969"
"6650","50.2","#076969"
"6700","50.2","#076969"
"6750","50.2","#076969"
"6800","50.1","#076969"
"6850","50.2","#076969"
"6900","50.2","#076969"
"6950","50.2","#076969"
"7000","50.5","#076969"
"7050","50.5","#076969"
"7100","50.2","#076969"
"7150","50.2","#076969"
"7200","50.2","#076969"
"7250","50.2","#076969"
"7300","50.5","#076969"
"7350","50.2","#076969"
"7400","49.8","#076969"
"7450","50.2","#076969"
"7500","50.2","#076969"
"7550","50.5","#076969"
"7600","50.2","#076969"
"7650","50.1","#076969"
"7700","50.2","#076969"
"7750","50.2","#076969"
"7800","50.5","#076969"
"7850","50.2","#076969"
"7900","50.2","#076969"
"7950","50.2","#076969"
"8000","49.9","#076969"
"8050","50.2","#076969"
"8100","50.2","#076969"
"8150","50.2","#076969"
"8200","50.2","#076969"
"8250","50.8","#076969"
"8300","50.2","#076969"
"8350","50.5","#076969"
"8400","50.2","#076969"
"8450","50.5","#076969"
"8500","50.5","#076969"
"8550","50.2","#076969"
"8600","50.1","#076969"
"8650","50.5","#076969"
"8700","50.5","#076969"
"8750","50.2","#076969"
"8800","50.5","#076969"
"8850","50.5","#076969"
"8900","50.2","#076969"
"8950","50.5","#076969"
"9000","50.2","#076969"
"9050","50.2","#076969"
"9100","50.2","#076969"
"9150","50.5","#076969"
"9200","50.2","#076969"
"9250","50.5","#076969"
"9300","50.5","#076969"
"9350","50.2","#076969"
"9400","50.2","#076969"
"9450","50.2","#076969"
"9500","50.2","#076969"
"9550","50.5","#076969"
"9600","50.2","#076969"
"9650","50.2","#076969"
"9700","50.5","#076969"
"9750","50.2","#076969"
"9800","50.2","#076969"
"9850","50.5","#076969"
"9900","50.5","#076969"
"9950","50.2","#076969"
"10000","50.2","#076969"
"10050","50.2","#076969"
"10100","49.9","#076969"
"10150","50.5","#076969"
"10200","50.2","#076969"
"10250","50.2","#076969"
"10300","50.5","#076969"
"10350","50.2","#076969"
"10400","50.2","#076969"
"10450","50.2","#076969"
"10500","50.2","#076969"
"10550","50.2","#076969"
"10600","50.5","#076969"
"10650","50.5","#076969"
"10700","50.5","#076969"
"10750","50.2","#076969"
"10800","50.1","#076969"
"10850","50.5","#076969"
"10900","50.2","#076969"
"10950","50.2","#076969"
"11000","50.2","#076969"
"11050","50.2","#076969"
"11100","50.2","#076969"
"11150","50.2","#076969"
"11200","50.5","#076969"
"11250","50.1","#076969"
"11300","135.7","#AF550B"
"11350","232.2","#AF550B"
"11400","234.5","#AF550B"
"11450","231.4","#AF550B"
"11500","231.9","#AF550B"
"11550","234.8","#AF550B"
"11600","231.6","#AF550B"
"11650","231.6","#AF550B"
"11700","234.8","#AF550B"
"11750","230.4","#AF550B"
"11800","231.7","#AF550B"
"11850","232.6","#AF550B"
"11900","230.9","#AF550B"
"11950","221.9","#AF550B"
"12000","209.5","#AF550B"
"12050","209.6","#AF550B"
"12100","211","#AF550B"
"12150","209.6","#AF550B"
"12200","209.8","#AF550B"
"12250","210.7","#AF550B"
"12300","209.8","#AF550B"
"12350","210.2","#AF550B"
"12400","213.3","#AF550B"
"12450","210.7","#AF550B"
"12500","210.4","#AF550B"
"12550","217.3","#AF550B"
"12600","209.5","#AF550B"
"12650","209.1","#AF550B"
"12700","215.1","#AF550B"
"12750","208.5","#AF550B"
"12800","208.3","#AF550B"
"12850","226.7","#AF550B"
"12900","210.3","#AF550B"
"12950","209.9","#AF550B"
"13000","229.2","#AF550B"
"13050","210.7","#AF550B"
"13100","210.1","#AF550B"
"13150","238.8","#AF550B"
"13200","206.5","#AF550B"
"13250","207.7","#AF550B"
"13300","239.3","#AF550B"
"13350","206.3","#AF550B"
"13400","206.6","#AF550B"
"13450","208.3","#AF550B"
"13500","208.1","#AF550B"
"13550","208.3","#AF550B"
"13600","209.6","#AF550B"
"13650","210","#AF550B"
"13700","209.6","#AF550B"
"13750","209.4","#AF550B"
"13800","208.8","#AF550B"
"13850","208.8","#AF550B"
