"count","volt","lineColor"
"0","3087","#AF0B0B"
"50","3085","#AF0B0B"
"100","3086","#AF0B0B"
"150","3087","#AF0B0B"
"200","3086","#AF0B0B"
"250","3084","#AF0B0B"
"300","3150","#AF0B0B"
"350","3215","#AF0B0B"
"400","3215","#AF0B0B"
"450","3215","#AF0B0B"
"500","3216","#AF0B0B"
"550","3215","#AF0B0B"
"600","3215","#AF0B0B"
"650","3215","#AF0B0B"
"700","3215","#AF0B0B"
"750","3215","#AF0B0B"
"800","3215","#AF0B0B"
"850","3215","#AF0B0B"
"900","3215","#AF0B0B"
"950","3215","#AF0B0B"
"1000","3216","#AF0B0B"
"1050","3215","#AF0B0B"
"1100","3215","#AF0B0B"
"1150","3215","#AF0B0B"
"1200","3215","#AF0B0B"
"1250","3215","#AF0B0B"
"1300","3215","#AF0B0B"
"1350","3215","#AF0B0B"
"1400","3215","#AF0B0B"
"1450","3214","#AF0B0B"
"1500","3215","#AF0B0B"
"1550","3215","#AF0B0B"
"1600","3215","#AF0B0B"
"1650","3215","#AF0B0B"
"1700","3212","#AF0B0B"
"1750","3215","#AF0B0B"
"1800","3215","#AF0B0B"
"1850","3215","#AF0B0B"
"1900","3215","#AF0B0B"
"1950","3215","#AF0B0B"
"2000","3215","#AF0B0B"
"2050","3215","#AF0B0B"
"2100","3215","#AF0B0B"
"2150","3215","#AF0B0B"
"2200","3215","#AF0B0B"
"2250","3215","#AF0B0B"
"2300","3215","#AF0B0B"
"2350","3215","#AF0B0B"
"2400","3215","#AF0B0B"
"2450","3215","#AF0B0B"
"2500","3215","#AF0B0B"
"2550","3215","#AF0B0B"
"2600","3215","#AF0B0B"
"2650","3215","#AF0B0B"
"2700","3215","#AF0B0B"
"2750","3215","#AF0B0B"
"2800","3215","#AF0B0B"
"2850","3215","#AF0B0B"
"2900","3216","#AF0B0B"
"2950","3215","#AF0B0B"
"3000","3215","#AF0B0B"
"3050","3215","#AF0B0B"
"3100","3215","#AF0B0B"
"3150","3215","#AF0B0B"
"3200","3215","#AF0B0B"
"3250","3215","#AF0B0B"
"3300","3216","#AF0B0B"
"3350","3215","#AF0B0B"
"3400","3215","#AF0B0B"
"3450","3215","#AF0B0B"
"3500","3216","#AF0B0B"
"3550","3215","#AF0B0B"
"3600","3215","#AF0B0B"
"3650","3215","#AF0B0B"
"3700","3215","#AF0B0B"
"3750","3215","#AF0B0B"
"3800","3215","#AF0B0B"
"3850","3215","#AF0B0B"
"3900","3215","#AF0B0B"
"3950","3215","#AF0B0B"
"4000","3215","#AF0B0B"
"4050","3215","#AF0B0B"
"4100","3215","#AF0B0B"
"4150","3215","#AF0B0B"
"4200","3215","#AF0B0B"
"4250","3215","#AF0B0B"
"4300","3215","#AF0B0B"
"4350","3215","#AF0B0B"
"4400","3215","#AF0B0B"
"4450","3215","#AF0B0B"
"4500","3215","#AF0B0B"
"4550","3214","#AF0B0B"
"4600","3215","#AF0B0B"
"4650","3215","#AF0B0B"
"4700","3215","#AF0B0B"
"4750","3215","#AF0B0B"
"4800","3215","#AF0B0B"
"4850","3215","#AF0B0B"
"4900","3215","#AF0B0B"
"4950","3215","#AF0B0B"
"5000","3216","#AF0B0B"
"5050","3215","#AF0B0B"
"5100","3215","#AF0B0B"
"5150","3215","#AF0B0B"
"5200","3215","#AF0B0B"
"5250","3215","#AF0B0B"
"5300","3215","#AF0B0B"
"5350","3215","#AF0B0B"
"5400","3215","#AF0B0B"
"5450","3215","#AF0B0B"
"5500","3215","#AF0B0B"
"5550","3216","#AF0B0B"
"5600","3215","#AF0B0B"
"5650","3215","#AF0B0B"
"5700","3215","#AF0B0B"
"5750","3215","#AF0B0B"
"5800","3215","#AF0B0B"
"5850","3215","#AF0B0B"
"5900","3215","#AF0B0B"
"5950","3215","#AF0B0B"
"6000","3215","#AF0B0B"
"6050","3215","#AF0B0B"
"6100","3215","#AF0B0B"
"6150","3215","#AF0B0B"
"6200","3215","#AF0B0B"
"6250","3215","#AF0B0B"
"6300","3215","#AF0B0B"
"6350","3215","#AF0B0B"
"6400","3215","#AF0B0B"
"6450","3216","#AF0B0B"
"6500","3215","#AF0B0B"
"6550","3215","#AF0B0B"
"6600","3215","#AF0B0B"
"6650","3215","#AF0B0B"
"6700","3215","#AF0B0B"
"6750","3215","#AF0B0B"
"6800","3215","#AF0B0B"
"6850","3215","#AF0B0B"
"6900","3215","#AF0B0B"
"6950","3215","#AF0B0B"
"7000","3215","#AF0B0B"
"7050","3215","#AF0B0B"
"7100","3215","#AF0B0B"
"7150","3215","#AF0B0B"
"7200","3215","#AF0B0B"
"7250","3215","#AF0B0B"
"7300","3215","#AF0B0B"
"7350","3214","#AF0B0B"
"7400","3215","#AF0B0B"
"7450","3215","#AF0B0B"
"7500","3216","#AF0B0B"
"7550","3215","#AF0B0B"
"7600","3215","#AF0B0B"
"7650","3215","#AF0B0B"
"7700","3216","#AF0B0B"
"7750","3215","#AF0B0B"
"7800","3215","#AF0B0B"
"7850","3215","#AF0B0B"
"7900","3215","#AF0B0B"
"7950","3215","#AF0B0B"
"8000","3215","#AF0B0B"
"8050","3215","#AF0B0B"
"8100","3215","#AF0B0B"
"8150","3215","#AF0B0B"
"8200","3215","#AF0B0B"
