"count","pow","lineColor"
"0","240.4","#AF0B0B"
"50","241.5","#AF0B0B"
"100","240.3","#AF0B0B"
"150","241","#AF0B0B"
"200","240.3","#AF0B0B"
"250","241.1","#AF0B0B"
"300","149.6","#AF0B0B"
"350","51.4","#AF0B0B"
"400","51.4","#AF0B0B"
"450","51.1","#AF0B0B"
"500","51.4","#AF0B0B"
"550","51.1","#AF0B0B"
"600","51.1","#AF0B0B"
"650","51.1","#AF0B0B"
"700","51.1","#AF0B0B"
"750","51.1","#AF0B0B"
"800","51.4","#AF0B0B"
"850","51.1","#AF0B0B"
"900","51.1","#AF0B0B"
"950","51.1","#AF0B0B"
"1000","51.4","#AF0B0B"
"1050","51.1","#AF0B0B"
"1100","51.1","#AF0B0B"
"1150","51.1","#AF0B0B"
"1200","51.1","#AF0B0B"
"1250","51.1","#AF0B0B"
"1300","51.4","#AF0B0B"
"1350","50.7","#AF0B0B"
"1400","51.4","#AF0B0B"
"1450","52.7","#AF0B0B"
"1500","51.1","#AF0B0B"
"1550","51.4","#AF0B0B"
"1600","51.4","#AF0B0B"
"1650","51.1","#AF0B0B"
"1700","53.3","#AF0B0B"
"1750","51.7","#AF0B0B"
"1800","51.1","#AF0B0B"
"1850","51.1","#AF0B0B"
"1900","51.1","#AF0B0B"
"1950","51.1","#AF0B0B"
"2000","51.1","#AF0B0B"
"2050","51.1","#AF0B0B"
"2100","51.1","#AF0B0B"
"2150","51.1","#AF0B0B"
"2200","51.1","#AF0B0B"
"2250","50.7","#AF0B0B"
"2300","51.4","#AF0B0B"
"2350","51.4","#AF0B0B"
"2400","51.1","#AF0B0B"
"2450","51.1","#AF0B0B"
"2500","51.1","#AF0B0B"
"2550","51.4","#AF0B0B"
"2600","51.1","#AF0B0B"
"2650","51.1","#AF0B0B"
"2700","51.1","#AF0B0B"
"2750","51.1","#AF0B0B"
"2800","51.1","#AF0B0B"
"2850","51.1","#AF0B0B"
"2900","51.1","#AF0B0B"
"2950","51.1","#AF0B0B"
"3000","51.1","#AF0B0B"
"3050","51.1","#AF0B0B"
"3100","51.1","#AF0B0B"
"3150","51.1","#AF0B0B"
"3200","51.1","#AF0B0B"
"3250","51.1","#AF0B0B"
"3300","51.1","#AF0B0B"
"3350","51.1","#AF0B0B"
"3400","51.1","#AF0B0B"
"3450","51.1","#AF0B0B"
"3500","51.4","#AF0B0B"
"3550","51.1","#AF0B0B"
"3600","51.1","#AF0B0B"
"3650","51.1","#AF0B0B"
"3700","51.1","#AF0B0B"
"3750","51.1","#AF0B0B"
"3800","51.1","#AF0B0B"
"3850","51.1","#AF0B0B"
"3900","51.1","#AF0B0B"
"3950","51.1","#AF0B0B"
"4000","51.4","#AF0B0B"
"4050","51.1","#AF0B0B"
"4100","51.1","#AF0B0B"
"4150","51.1","#AF0B0B"
"4200","51.1","#AF0B0B"
"4250","51.1","#AF0B0B"
"4300","51.1","#AF0B0B"
"4350","51.1","#AF0B0B"
"4400","51.1","#AF0B0B"
"4450","51.1","#AF0B0B"
"4500","51.7","#AF0B0B"
"4550","51.1","#AF0B0B"
"4600","51.1","#AF0B0B"
"4650","51.1","#AF0B0B"
"4700","51.1","#AF0B0B"
"4750","51.1","#AF0B0B"
"4800","51.1","#AF0B0B"
"4850","51.1","#AF0B0B"
"4900","51.1","#AF0B0B"
"4950","51.1","#AF0B0B"
"5000","51.1","#AF0B0B"
"5050","51.4","#AF0B0B"
"5100","51.1","#AF0B0B"
"5150","51.1","#AF0B0B"
"5200","50.7","#AF0B0B"
"5250","50.7","#AF0B0B"
"5300","51.1","#AF0B0B"
"5350","51.1","#AF0B0B"
"5400","51.1","#AF0B0B"
"5450","50.7","#AF0B0B"
"5500","51.1","#AF0B0B"
"5550","50.8","#AF0B0B"
"5600","51.1","#AF0B0B"
"5650","51.1","#AF0B0B"
"5700","51.1","#AF0B0B"
"5750","46.9","#AF0B0B"
"5800","51.1","#AF0B0B"
"5850","51.1","#AF0B0B"
"5900","51.1","#AF0B0B"
"5950","51.1","#AF0B0B"
"6000","51.1","#AF0B0B"
"6050","51.1","#AF0B0B"
"6100","51.1","#AF0B0B"
"6150","51.1","#AF0B0B"
"6200","51.1","#AF0B0B"
"6250","51.1","#AF0B0B"
"6300","51.1","#AF0B0B"
"6350","51.1","#AF0B0B"
"6400","50.7","#AF0B0B"
"6450","51.1","#AF0B0B"
"6500","51.4","#AF0B0B"
"6550","51.1","#AF0B0B"
"6600","51.1","#AF0B0B"
"6650","51.1","#AF0B0B"
"6700","51.1","#AF0B0B"
"6750","51.1","#AF0B0B"
"6800","51.1","#AF0B0B"
"6850","51.1","#AF0B0B"
"6900","51.1","#AF0B0B"
"6950","51.1","#AF0B0B"
"7000","50.7","#AF0B0B"
"7050","51.1","#AF0B0B"
"7100","51.1","#AF0B0B"
"7150","51.1","#AF0B0B"
"7200","51.4","#AF0B0B"
"7250","50.7","#AF0B0B"
"7300","51.1","#AF0B0B"
