"count","curr","lineColor"
"0","77.1","#AF0B0B"
"50","77.4","#AF0B0B"
"100","77.5","#AF0B0B"
"150","77.3","#AF0B0B"
"200","78.5","#AF0B0B"
"250","77.5","#AF0B0B"
"300","77.9","#AF0B0B"
"350","77.9","#AF0B0B"
"400","77.7","#AF0B0B"
"450","77.7","#AF0B0B"
"500","77","#AF0B0B"
"550","77.8","#AF0B0B"
"600","75.6","#AF0B0B"
"650","70.1","#AF0B0B"
"700","70.1","#AF0B0B"
"750","70.4","#AF0B0B"
"800","69.3","#AF0B0B"
"850","70.1","#AF0B0B"
"900","70.7","#AF0B0B"
"950","70.3","#AF0B0B"
"1000","70.2","#AF0B0B"
"1050","70.1","#AF0B0B"
"1100","69.6","#AF0B0B"
"1150","69.7","#AF0B0B"
"1200","70.6","#AF0B0B"
"1250","70.5","#AF0B0B"
"1300","70.3","#AF0B0B"
"1350","71.3","#AF0B0B"
"1400","70.8","#AF0B0B"
"1450","70.7","#AF0B0B"
"1500","72.4","#AF0B0B"
"1550","69.5","#AF0B0B"
"1600","69.5","#AF0B0B"
"1650","75.7","#AF0B0B"
"1700","69.6","#AF0B0B"
"1750","70","#AF0B0B"
"1800","75.8","#AF0B0B"
"1850","69.9","#AF0B0B"
"1900","69.8","#AF0B0B"
"1950","70","#AF0B0B"
"2000","70.2","#AF0B0B"
"2050","70","#AF0B0B"
"2100","69.9","#AF0B0B"
"2150","69.2","#AF0B0B"
"2200","69.6","#AF0B0B"
"2250","69.8","#AF0B0B"
"2300","70.2","#AF0B0B"
"2350","70","#AF0B0B"
"2400","70","#AF0B0B"
"2450","69.9","#AF0B0B"
"2500","69.8","#AF0B0B"
"2550","69.8","#AF0B0B"
"2600","70.2","#AF0B0B"
"2650","70.1","#AF0B0B"
"2700","70.3","#AF0B0B"
"2750","77.9","#AF0B0B"
"2800","77.5","#AF0B0B"
"2850","77.3","#AF0B0B"
"2900","78","#AF0B0B"
"2950","77.6","#AF0B0B"
